# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.Unknown.0079	ESRRG	SELEX	N
GM.5.0.C2H2_ZF.0105	INSM1	Unknown	N
GM.5.0.C2H2_ZF.0105	INSM1	JASPAR	N
GM.5.0.C2H2_ZF.0105	INSM1	ChIP-seq	N
GM.5.0.C2H2_ZF.0105	Insm1	ChIP-seq	N
GM.5.0.C2H2_ZF.0105	Insm1	JASPAR	N
GM.5.0.C2H2_ZF.0105	Insm1	ChIP-seq	N
GM.5.0.C2H2_ZF.0105	INSM1	COMPILED	N
GM.5.0.C2H2_ZF.0195	BCL11A	ChIP-seq	N
GM.5.0.SAND.0007	AIRE	Unknown	N
GM.5.0.SAND.0007	AIRE	ChIP-seq	Y
GM.5.0.SAND.0007	Aire	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0046	HNF4A	TRANSFAC	N
GM.5.0.bHLH.0137	TCF15	B1H	N
GM.5.0.bHLH.0137	SCXB	B1H	N
GM.5.0.bHLH.0137	SCXA	B1H	N
GM.5.0.bHLH.0137	Scx	B1H	N
GM.5.0.bHLH.0137	Tcf15	B1H	N
GM.5.0.Nuclear_receptor.0100	HNF4G	ChIP-seq	N
GM.5.0.Homeodomain.0045	Prrxl1	JASPAR	N
GM.5.0.Homeodomain.0045	HOXA6	B1H	N
GM.5.0.Homeodomain.0045	HOXD3	B1H	N
GM.5.0.Homeodomain.0045	AC012531.1	B1H	N
GM.5.0.Homeodomain.0045	HOXC9	B1H	N
GM.5.0.Homeodomain.0045	HOXB4	B1H	N
GM.5.0.Homeodomain.0045	HOXC5	B1H	N
GM.5.0.Homeodomain.0045	Hoxd4	B1H	N
GM.5.0.Homeodomain.0045	Hoxb2	B1H	N
GM.5.0.Homeodomain.0045	Prrxl1	B1H	N
GM.5.0.Nuclear_receptor.0016	Hnf4g	B1H	N
GM.5.0.Mixed.0075	NANOG	ChIP-seq	N
GM.5.0.Mixed.0075	POU5F1	ChIP-seq	N
GM.5.0.SAND.0005	ENSG00000250542	PBM	N
GM.5.0.SAND.0005	Crebzf	PBM	N
GM.5.0.GATA.0018	Gata2	B1H	N
GM.5.0.Unknown.0183	REST	ChIP-seq	N
GM.5.0.Nuclear_receptor.0102	Rorc	B1H	N
GM.5.0.bZIP.0041	USF	TRANSFAC	N
GM.5.0.T-box.0004	MAFB	ChIP-seq	N
GM.5.0.C2H2_ZF.0174	ZBTB4	ChIP-seq	N
GM.5.0.C2H2_ZF.0174	Zbtb4	ChIP-seq	N
GM.5.0.C2H2_ZF.0174	ZBTB4	Unknown	N
GM.5.0.HSF.0003	ZBTB12	Unknown	N
GM.5.0.Forkhead.0057	PPARGC1A	ChIP-seq	N
GM.5.0.Homeodomain_POU.0002	MEOX2	SELEX	N
GM.5.0.Homeodomain_POU.0002	MEOX2	HT-SELEX	N
GM.5.0.Homeodomain.0045	Lbx1	JASPAR	N
GM.5.0.Homeodomain.0045	TLX3	B1H	N
GM.5.0.Homeodomain.0045	Tlx1	B1H	N
GM.5.0.Homeodomain.0045	Tlx3	B1H	N
GM.5.0.Homeodomain.0045	Lbx1	B1H	N
GM.5.0.C2H2_ZF.0108	CTCF	ChIP-seq	N
GM.5.0.bHLH.0111	AHR	TRANSFAC	N
GM.5.0.bHLH.0111	AHRR	Transfac	N
GM.5.0.bHLH.0111	AHR	Transfac	N
GM.5.0.bHLH.0111	Ahr	Transfac	N
GM.5.0.bHLH.0111	Ahrr	Transfac	N
GM.5.0.E2F.0012	E2F1	TRANSFAC	N
GM.5.0.Unknown.0093	SIN3A	ChIP-seq	N
GM.5.0.Forkhead.0044	FOXJ2	TRANSFAC	N
GM.5.0.Forkhead.0044	FOXN3	Transfac	N
GM.5.0.Forkhead.0044	FOXJ2	Transfac	N
GM.5.0.Forkhead.0044	FOXK2	Transfac	N
GM.5.0.Forkhead.0044	FOXD4	Transfac	N
GM.5.0.Forkhead.0044	FOXS1	Transfac	N
GM.5.0.Forkhead.0044	FOXD4L1	Transfac	N
GM.5.0.Forkhead.0044	FOXI2	Transfac	N
GM.5.0.Forkhead.0044	FOXD4L3	Transfac	N
GM.5.0.Forkhead.0044	FOXD4L5	Transfac	N
GM.5.0.Forkhead.0044	FOXD4L6	Transfac	N
GM.5.0.Forkhead.0044	KIAA0415	Transfac	N
GM.5.0.Forkhead.0044	Foxn3	Transfac	N
GM.5.0.Forkhead.0044	Foxn2	Transfac	N
GM.5.0.Forkhead.0044	Foxa1	Transfac	N
GM.5.0.Forkhead.0044	Foxf2	Transfac	N
GM.5.0.Forkhead.0044	Foxk2	Transfac	N
GM.5.0.Forkhead.0044	Foxa3	Transfac	N
GM.5.0.Forkhead.0044	Foxf1a	Transfac	N
GM.5.0.Forkhead.0044	Foxi1	Transfac	N
GM.5.0.Forkhead.0044	Foxi2	Transfac	N
GM.5.0.Forkhead.0044	Foxl2	Transfac	N
GM.5.0.Forkhead.0044	Foxd4	Transfac	N
GM.5.0.Forkhead.0044	Foxd2	Transfac	N
GM.5.0.Forkhead.0044	Foxi3	Transfac	N
GM.5.0.Forkhead.0044	Foxd3	Transfac	N
GM.5.0.Forkhead.0044	Foxs1	Transfac	N
GM.5.0.Forkhead.0044	ENSMUSG00000090020	Transfac	N
GM.5.0.Homeodomain.0045	Prrxl1	B1H	N
GM.5.0.bZIP.0020	ELF3	ChIP-seq	N
GM.5.0.Unknown.0186	STAT3	ChIP-seq	N
GM.5.0.Homeodomain.0045	ALX3	Unknown	N
GM.5.0.Homeodomain.0045	Alx3	PBM	N
GM.5.0.Homeodomain.0045	Arx	PBM	N
GM.5.0.Homeodomain.0045	En2	PBM	N
GM.5.0.Homeodomain.0045	Esx1	PBM	N
GM.5.0.Homeodomain.0045	Lbx2	PBM	N
GM.5.0.Homeodomain.0045	Lhx2	PBM	N
GM.5.0.Homeodomain.0045	Arx	PBM	N
GM.5.0.Homeodomain.0045	Prrx2	PBM	N
GM.5.0.Homeodomain.0045	Rax	PBM	N
GM.5.0.Homeodomain.0045	Rhoxf2	PBM	N
GM.5.0.C2H2_ZF.0200	MECOM	Transfac	Y
GM.5.0.C2H2_ZF.0200	PRDM16	Transfac	N
GM.5.0.C2H2_ZF.0200	RUNX1	TRANSFAC	Y
GM.5.0.Paired_box.0004	PAX2	Transfac	N
GM.5.0.Paired_box.0004	PAX2	TRANSFAC	N
GM.5.0.Unknown.0049	FOS	ChIP-seq	N
GM.5.0.HSF.0006	HSF1	ChIP-seq	N
GM.5.0.bZIP.0020	Elf1	B1H	N
GM.5.0.THAP_finger.0005	NRF1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0112	NR1H	TRANSFAC	N
GM.5.0.Mixed.0106	TEAD2	TRANSFAC	N
GM.5.0.bHLH.0137	NEUROD4	JASPAR	N
GM.5.0.bHLH.0137	NEUROD6	JASPAR	N
GM.5.0.bHLH.0137	ATOH7	JASPAR	N
GM.5.0.bHLH.0137	Neurod1	JASPAR	N
GM.5.0.bHLH.0137	Atoh7	JASPAR	N
GM.5.0.bHLH.0137	Neurod6	JASPAR	N
GM.5.0.bHLH.0137	Neurod4	JASPAR	N
GM.5.0.bHLH.0137	Atoh1	JASPAR	N
GM.5.0.bHLH.0137	TCF12	TRANSFAC	N
GM.5.0.Homeodomain.0130	Nkx3.1	ChIP-seq	N
GM.5.0.SMAD.0005	Smad2	ChIP-seq	N
GM.5.0.Forkhead.0042	FOXH1	ChIP-seq	Y
GM.5.0.Forkhead.0042	FOXH1	JASPAR	Y
GM.5.0.Forkhead.0042	Foxh1	JASPAR	N
GM.5.0.SMAD.0012	HINFP	Unknown	N
GM.5.0.SMAD.0012	HINFP1	HT-SELEX	N
GM.5.0.SMAD.0012	HINFP	SELEX	N
GM.5.0.SMAD.0012	HINFP	HT-SELEX	N
GM.5.0.Mixed.0106	STAT1	ChIP-seq	N
GM.5.0.Mixed.0106	STAT2	ChIP-seq	N
GM.5.0.Homeodomain.0198	CUX1	TRANSFAC	N
GM.5.0.Homeodomain.0198	CUX1	Transfac	N
GM.5.0.Homeodomain.0198	Cux2	Transfac	N
GM.5.0.bHLH.0137	TCF3	Transfac	N
GM.5.0.bHLH.0137	TCF3	TRANSFAC	N
GM.5.0.MBD.0003	MECP2	ChIP-seq	N
GM.5.0.MBD.0003	MECP2	Unknown	N
GM.5.0.MBD.0003	Mecp2	ChIP-seq	N
GM.5.0.C2H2_ZF.0232	NR2C2	ChIP-seq	N
GM.5.0.bZIP.0041	CLOCK	ChIP-seq	N
GM.5.0.bZIP.0041	Clock	ChIP-seq	N
GM.5.0.Mixed.0106	ZNF816	ChIP-seq	N
GM.5.0.bZIP.0084	ZNF143	ChIP-seq	N
GM.5.0.C2H2_ZF.0314	KLF4	ChIP-seq	N
GM.5.0.C2H2_ZF.0189	POU2F1	ChIP-seq	N
GM.5.0.C2H2_ZF.0189	Pou2f1	ChIP-seq	N
GM.5.0.SMAD.0005	SMAD3	TRANSFAC	N
GM.5.0.C2H2_ZF.0243	RXRA	ChIP-seq	N
GM.5.0.SMAD.0005	SMAD	TRANSFAC	N
GM.5.0.GATA.0024	SP7	Transfac	N
GM.5.0.GATA.0024	SP1	Transfac	N
GM.5.0.GATA.0024	SP6	Transfac	N
GM.5.0.GATA.0024	SP5	Transfac	N
GM.5.0.GATA.0024	SP9	Transfac	N
GM.5.0.GATA.0024	Sp2	Transfac	N
GM.5.0.GATA.0024	Sp3	Transfac	N
GM.5.0.GATA.0024	Sp6	Transfac	N
GM.5.0.GATA.0024	Sp8	Transfac	N
GM.5.0.GATA.0024	Sp7	Transfac	N
GM.5.0.GATA.0024	Sp9	Transfac	N
GM.5.0.GATA.0024	Sp5	Transfac	N
GM.5.0.GATA.0024	SP1	TRANSFAC	N
GM.5.0.Homeodomain.0169	POU3F2	Transfac	N
GM.5.0.Homeodomain.0169	POU3F2	TRANSFAC	N
GM.5.0.Unknown.0079	Rorc	PBM	N
GM.5.0.Unknown.0079	Esr1	PBM	N
GM.5.0.Unknown.0079	Esr2	PBM	N
GM.5.0.Unknown.0079	Rorb	PBM	N
GM.5.0.Forkhead.0043	FOXC1	JASPAR	Y
GM.5.0.Forkhead.0043	FOXK2	JASPAR	N
GM.5.0.Forkhead.0043	FOXD4	JASPAR	N
GM.5.0.Forkhead.0043	FOXE1	JASPAR	N
GM.5.0.Forkhead.0043	FOXS1	JASPAR	N
GM.5.0.Forkhead.0043	FOXD4L1	JASPAR	N
GM.5.0.Forkhead.0043	FOXI2	JASPAR	N
GM.5.0.Forkhead.0043	FOXE3	JASPAR	N
GM.5.0.Forkhead.0043	FOXD4L3	JASPAR	N
GM.5.0.Forkhead.0043	FOXB2	JASPAR	N
GM.5.0.Forkhead.0043	FOXD4L5	JASPAR	N
GM.5.0.Forkhead.0043	FOXD4L6	JASPAR	N
GM.5.0.Forkhead.0043	KIAA0415	JASPAR	N
GM.5.0.Forkhead.0043	Foxa1	JASPAR	N
GM.5.0.Forkhead.0043	Foxf2	JASPAR	N
GM.5.0.Forkhead.0043	Foxq1	JASPAR	N
GM.5.0.Forkhead.0043	Foxk2	JASPAR	N
GM.5.0.Forkhead.0043	Foxa3	JASPAR	N
GM.5.0.Forkhead.0043	Foxf1a	JASPAR	N
GM.5.0.Forkhead.0043	Foxe3	JASPAR	N
GM.5.0.Forkhead.0043	Foxi1	JASPAR	N
GM.5.0.Forkhead.0043	Foxi2	JASPAR	N
GM.5.0.Forkhead.0043	Foxl2	JASPAR	N
GM.5.0.Forkhead.0043	Foxd4	JASPAR	N
GM.5.0.Forkhead.0043	Foxd2	JASPAR	N
GM.5.0.Forkhead.0043	Foxi3	JASPAR	N
GM.5.0.Forkhead.0043	Foxb2	JASPAR	N
GM.5.0.Forkhead.0043	Foxd3	JASPAR	N
GM.5.0.Forkhead.0043	Foxe1	JASPAR	N
GM.5.0.Forkhead.0043	Foxs1	JASPAR	N
GM.5.0.Mixed.0078	BDP1	ChIP-seq	N
GM.5.0.Mixed.0078	BRF1	ChIP-seq	N
GM.5.0.Mixed.0078	BRF2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0046	NR2F2	ChIP-seq	N
GM.5.0.bZIP.0076	CEBPB	ChIP-seq	N
GM.5.0.Nuclear_receptor.0069	GATA4	TRANSFAC	N
GM.5.0.Homeodomain.0169	AFP	TRANSFAC	N
GM.5.0.Myb_SANT.0016	Myb	JASPAR	N
GM.5.0.GATA.0020	GATA1	ChIP-seq	N
GM.5.0.GATA.0020	GATA2	ChIP-seq	N
GM.5.0.bHLH.0028	Myf5	PBM	N
GM.5.0.bHLH.0028	Myf6	PBM	N
GM.5.0.Unknown.0073	Smad4	B1H	N
GM.5.0.C2H2_ZF.0232	Zfp3	PBM	N
GM.5.0.C2H2_ZF.0284	RAD21	ChIP-seq	N
GM.5.0.THAP_finger.0005	THAP1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0121	PGR	ChIP-seq	N
GM.5.0.Nuclear_receptor.0121	Nr3c2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0121	Pgr	ChIP-seq	N
GM.5.0.Mixed.0106	NR3C1	ChIP-seq	N
GM.5.0.GATA.0021	GATA1	ChIP-seq	N
GM.5.0.GATA.0021	GATA2	ChIP-seq	N
GM.5.0.C2H2_ZF.0136	ZIC5	B1H	N
GM.5.0.Homeodomain.0133	CDX4	B1H	N
GM.5.0.Homeodomain.0133	Cdx4	B1H	N
GM.5.0.C2H2_ZF.0136	ZNF219	TRANSFAC	N
GM.5.0.C2H2_ZF.0064	CTCF	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	CTCFL	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	RAD21	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	SMC3	ChIP-seq	N
GM.5.0.bZIP.0096	ATF4	TRANSFAC	N
GM.5.0.C2H2_ZF.0108	SMC3	ChIP-seq	N
GM.5.0.C2H2_ZF.0208	ZNF18	ChIP-seq	Y
GM.5.0.Mixed.0106	NRF1	ChIP-seq	N
GM.5.0.Paired_box.0015	PAX5	ChIP-seq	Y
GM.5.0.Unknown.0089	EBF1	TRANSFAC	N
GM.5.0.Unknown.0089	Ebf1	Transfac	N
GM.5.0.CENPB.0001	ETS1	ChIP-seq	N
GM.5.0.STAT.0019	STAT1	ChIP-seq	N
GM.5.0.STAT.0019	STAT3	ChIP-seq	N
GM.5.0.SMAD.0012	HES4	Transfac	N
GM.5.0.DM.0008	DMRTA2	TRANSFAC	N
GM.5.0.Mixed.0017	GTF3C2	ChIP-seq	N
GM.5.0.Mixed.0017	POLR3A	ChIP-seq	N
GM.5.0.Mixed.0017	POLR3G	ChIP-seq	N
GM.5.0.Homeodomain.0160	PDX1	TRANSFAC	Y
GM.5.0.Mixed.0050	CBX5	TRANSFAC	N
GM.5.0.THAP_finger.0005	SIN3A	ChIP-seq	N
GM.5.0.Nuclear_receptor.0109	ESRRA	ChIP-seq	N
GM.5.0.Nuclear_receptor.0109	PPARGC1A	ChIP-seq	N
GM.5.0.Mixed.0034	PAX5	ChIP-seq	N
GM.5.0.Unknown.0074	BCL11A	ChIP-seq	N
GM.5.0.Unknown.0079	RARG	ChIP-seq	N
GM.5.0.MADS_box.0017	AP3	TRANSFAC	Y
GM.5.0.bZIP.0041	HES2	PBM	N
GM.5.0.bZIP.0041	HES4	PBM	N
GM.5.0.bZIP.0041	Hes2	PBM	N
GM.5.0.Forkhead.0044	FOXC1	HT-SELEX	N
GM.5.0.Forkhead.0044	FOXC2	HT-SELEX	N
GM.5.0.Forkhead.0044	FOXD2	HT-SELEX	N
GM.5.0.Forkhead.0044	FOXD3	HT-SELEX	N
GM.5.0.Forkhead.0044	FOXC1	SELEX	Y
GM.5.0.Forkhead.0044	FOXK2	SELEX	N
GM.5.0.Forkhead.0044	FOXD4	SELEX	N
GM.5.0.Forkhead.0044	FOXE1	SELEX	N
GM.5.0.Forkhead.0044	FOXS1	SELEX	N
GM.5.0.Forkhead.0044	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0044	FOXI2	SELEX	N
GM.5.0.Forkhead.0044	FOXE3	SELEX	N
GM.5.0.Forkhead.0044	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0044	FOXB2	SELEX	N
GM.5.0.Forkhead.0044	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0044	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0044	KIAA0415	SELEX	N
GM.5.0.Forkhead.0044	Foxa1	SELEX	N
GM.5.0.Forkhead.0044	Foxf2	SELEX	N
GM.5.0.Forkhead.0044	Foxq1	SELEX	N
GM.5.0.Forkhead.0044	Foxk2	SELEX	N
GM.5.0.Forkhead.0044	Foxa3	SELEX	N
GM.5.0.Forkhead.0044	Foxf1a	SELEX	N
GM.5.0.Forkhead.0044	Foxe3	SELEX	N
GM.5.0.Forkhead.0044	Foxi1	SELEX	N
GM.5.0.Forkhead.0044	Foxi2	SELEX	N
GM.5.0.Forkhead.0044	Foxl2	SELEX	N
GM.5.0.Forkhead.0044	Foxd4	SELEX	N
GM.5.0.Forkhead.0044	Foxd2	SELEX	N
GM.5.0.Forkhead.0044	Foxi3	SELEX	N
GM.5.0.Forkhead.0044	Foxb2	SELEX	N
GM.5.0.Forkhead.0044	Foxd3	SELEX	N
GM.5.0.Forkhead.0044	Foxe1	SELEX	N
GM.5.0.Forkhead.0044	Foxs1	SELEX	N
GM.5.0.Forkhead.0044	FOXC2	SELEX	Y
GM.5.0.Forkhead.0044	FOXD2	SELEX	Y
GM.5.0.Forkhead.0044	FOXD3	SELEX	Y
GM.5.0.Homeodomain.0125	JUN	ChIP-seq	N
GM.5.0.Homeodomain.0079	ONECUT2	ChIP-seq	N
GM.5.0.Homeodomain.0079	Onecut1	ChIP-seq	N
GM.5.0.Homeodomain.0079	Onecut3	ChIP-seq	N
GM.5.0.Homeodomain.0079	Onecut2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0116	SREBF1	ChIP-seq	N
GM.5.0.Homeodomain_POU.0021	SOX10	SELEX	N
GM.5.0.Homeodomain_POU.0021	Sox9	SELEX	N
GM.5.0.Homeodomain_POU.0021	SOX8	SELEX	N
GM.5.0.Homeodomain_POU.0021	SOX9	SELEX	N
GM.5.0.Homeodomain_POU.0021	SOX10	HT-SELEX	N
GM.5.0.Homeodomain_POU.0021	SOX8	HT-SELEX	N
GM.5.0.Homeodomain_POU.0021	SOX9	HT-SELEX	N
GM.5.0.C2H2_ZF.0210	IKZF1	TRANSFAC	Y
GM.5.0.C2H2_ZF.0210	IKZF2	TRANSFAC	Y
GM.5.0.C2H2_ZF.0210	IKZF4	Transfac	N
GM.5.0.C2H2_ZF.0210	IKZF1	Transfac	Y
GM.5.0.C2H2_ZF.0210	Ikzf4	Transfac	N
GM.5.0.C2H2_ZF.0210	Ikzf1	Transfac	N
GM.5.0.ARID_BRIGHT.0003	ARID5B	ChIP-seq	Y
GM.5.0.ARID_BRIGHT.0003	Arid5b	ChIP-seq	Y
GM.5.0.ARID_BRIGHT.0003	ARID5A	ChIP-seq	N
GM.5.0.Unknown.0079	THRA	SELEX	N
GM.5.0.Unknown.0079	Thrb	SELEX	N
GM.5.0.Unknown.0079	Thra	SELEX	N
GM.5.0.Unknown.0079	THRB	SELEX	N
GM.5.0.Unknown.0079	THRA	HT-SELEX	N
GM.5.0.Unknown.0079	THRB	HT-SELEX	N
GM.5.0.Nuclear_receptor.0112	THRa	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0112	Thra	ChIP-seq	Y
GM.5.0.Unknown.0075	REST	ChIP-seq	N
GM.5.0.Mixed.0080	PAX2	Transfac	Y
GM.5.0.Mixed.0080	PAX2	TRANSFAC	Y
GM.5.0.bZIP.0079	FOS	ChIP-seq	N
GM.5.0.bZIP.0065	HDX	Unknown	N
GM.5.0.bZIP.0065	Hdx	PBM	N
GM.5.0.Unknown.0172	Gata3	ChIP-seq	N
GM.5.0.Myb_SANT.0006	GABPA	ChIP-seq	N
GM.5.0.Mixed.0031	MAX	ChIP-seq	N
GM.5.0.Mixed.0031	MXI1	ChIP-seq	N
GM.5.0.Homeodomain.0169	POU3F2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0083	ESR2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0083	Esr2	ChIP-seq	N
GM.5.0.C2H2_ZF.0078	NFATC1	SELEX	N
GM.5.0.C2H2_ZF.0078	Nfatc4	SELEX	N
GM.5.0.C2H2_ZF.0078	Nfatc2	SELEX	N
GM.5.0.C2H2_ZF.0078	Nfatc3	SELEX	N
GM.5.0.C2H2_ZF.0078	Nfatc1	SELEX	N
GM.5.0.C2H2_ZF.0078	NFATC1	HT-SELEX	N
GM.5.0.GATA.0023	GATA3	ChIP-seq	N
GM.5.0.Ets.0019	IRF5	ChIP-seq	N
GM.5.0.CENPB.0001	GTF3C2	ChIP-seq	N
GM.5.0.CENPB.0001	POLR3A	ChIP-seq	N
GM.5.0.CENPB.0001	POLR3G	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	TWIST1	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	TCF15	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	SCXB	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	SCXA	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	TWIST2	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	Scx	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	Twist1	ChIP-seq	N
GM.5.0.C2H2_ZF_Homeodomain.0002	Tcf15	ChIP-seq	N
GM.5.0.Unknown.0064	ATF3	ChIP-seq	N
GM.5.0.Unknown.0064	CREB1	Unknown	N
GM.5.0.Ets.0019	ELF1	ChIP-seq	N
GM.5.0.Ets.0019	ELK4	ChIP-seq	N
GM.5.0.Ets.0019	GABPA	ChIP-seq	N
GM.5.0.bZIP.0020	ETV5	ChIP-seq	N
GM.5.0.bZIP.0020	Etv2	ChIP-seq	N
GM.5.0.bZIP.0020	Ets2	ChIP-seq	N
GM.5.0.bZIP.0020	ENSMUSG00000044690	ChIP-seq	N
GM.5.0.bZIP.0020	Fev	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXJ2	Unknown	N
GM.5.0.Forkhead.0013	FOXJ2	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXJ3	HT-SELEX	N
GM.5.0.Forkhead.0013	Foxj3	HT-SELEX	N
GM.5.0.Forkhead.0013	FOXN3	SELEX	N
GM.5.0.Forkhead.0013	FOXJ2	SELEX	N
GM.5.0.Forkhead.0013	FOXK2	SELEX	N
GM.5.0.Forkhead.0013	FOXD4	SELEX	N
GM.5.0.Forkhead.0013	FOXS1	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0013	FOXI2	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0013	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0013	KIAA0415	SELEX	N
GM.5.0.Forkhead.0013	Foxn3	SELEX	N
GM.5.0.Forkhead.0013	Foxn2	SELEX	N
GM.5.0.Forkhead.0013	Foxa1	SELEX	N
GM.5.0.Forkhead.0013	Foxf2	SELEX	N
GM.5.0.Forkhead.0013	Foxk2	SELEX	N
GM.5.0.Forkhead.0013	Foxa3	SELEX	N
GM.5.0.Forkhead.0013	Foxf1a	SELEX	N
GM.5.0.Forkhead.0013	Foxi1	SELEX	N
GM.5.0.Forkhead.0013	Foxi2	SELEX	N
GM.5.0.Forkhead.0013	Foxl2	SELEX	N
GM.5.0.Forkhead.0013	Foxd4	SELEX	N
GM.5.0.Forkhead.0013	Foxd2	SELEX	N
GM.5.0.Forkhead.0013	Foxi3	SELEX	N
GM.5.0.Forkhead.0013	Foxd3	SELEX	N
GM.5.0.Forkhead.0013	Foxs1	SELEX	N
GM.5.0.Forkhead.0013	ENSMUSG00000090020	SELEX	N
GM.5.0.Forkhead.0013	FOXE1	SELEX	N
GM.5.0.Forkhead.0013	FOXE3	SELEX	N
GM.5.0.Forkhead.0013	FOXJ3	SELEX	N
GM.5.0.Forkhead.0013	FOXB2	SELEX	N
GM.5.0.Forkhead.0013	Foxe3	SELEX	N
GM.5.0.Forkhead.0013	Foxb2	SELEX	N
GM.5.0.Forkhead.0013	Foxe1	SELEX	N
GM.5.0.Forkhead.0013	Foxj3	SELEX	N
GM.5.0.Homeodomain.0184	HOXA6	ChIP-seq	N
GM.5.0.Homeodomain.0184	HOXA7	ChIP-seq	N
GM.5.0.Homeodomain.0184	HOXD3	ChIP-seq	N
GM.5.0.Homeodomain.0184	AC012531.1	ChIP-seq	N
GM.5.0.Homeodomain.0184	HOXB4	ChIP-seq	N
GM.5.0.Homeodomain.0184	HOXC5	ChIP-seq	N
GM.5.0.Homeodomain.0184	Hoxd4	ChIP-seq	N
GM.5.0.Sox.0005	SOX8	Unknown	N
GM.5.0.C2H2_ZF.0232	EGR1	ChIP-seq	N
GM.5.0.C2H2_ZF.0078	NFATC1	ChIP-seq	N
GM.5.0.C2H2_ZF.0078	Nfatc4	ChIP-seq	N
GM.5.0.C2H2_ZF.0078	Nfatc2	ChIP-seq	N
GM.5.0.C2H2_ZF.0078	Nfatc3	ChIP-seq	N
GM.5.0.C2H2_ZF.0078	Nfatc1	ChIP-seq	N
GM.5.0.Homeodomain.0198	HOXA6	ChIP-seq	N
GM.5.0.Homeodomain.0198	HOXD3	ChIP-seq	N
GM.5.0.Homeodomain.0198	AC012531.1	ChIP-seq	N
GM.5.0.Homeodomain.0198	HOXB4	ChIP-seq	N
GM.5.0.Homeodomain.0198	HOXC6	ChIP-seq	N
GM.5.0.Homeodomain.0198	HOXC5	ChIP-seq	N
GM.5.0.Homeodomain.0198	Hoxd4	ChIP-seq	N
GM.5.0.Mixed.0010	SIX5	ChIP-seq	N
GM.5.0.Homeodomain.0169	PROP1	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXN3	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXK2	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXD4	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXE1	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXS1	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXD4L1	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXI2	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXE3	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXD4L3	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXJ3	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXB2	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXD4L5	ChIP-seq	N
GM.5.0.Forkhead.0013	FOXD4L6	ChIP-seq	N
GM.5.0.Forkhead.0013	KIAA0415	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxn2	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxa1	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxf2	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxk2	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxa3	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxf1a	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxe3	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxi1	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxi2	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxl2	ChIP-seq	N
GM.5.0.Forkhead.0013	Foxd4	ChIP-seq	N
