Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr18	59551314	59551715	18:59551314-59551715	.	.	59551314	59551715	0	1	401	59551309	cluster_3	Distal Intergenic	18	59738064	59738357	294	2	ENSMUST00000158660	186642	ENSMUSG00000089285	ENSMUSG00000089285
chr1	94970314	94970715	1:94970314-94970715	.	.	94970314	94970715	0	1	401	94970305	cluster_3	Distal Intergenic	1	95039934	95040043	110	2	ENSMUST00000158685	69328	ENSMUSG00000089310	ENSMUSG00000089310
chr15	20239070	20239471	15:20239070-20239471	.	.	20239070	20239471	0	1	401	20239068	cluster_3	Distal Intergenic	15	20184832	20184961	130	1	ENSMUST00000158695	54239	ENSMUSG00000089320	ENSMUSG00000089320
chr4	21353900	21354301	4:21353900-21354301	.	.	21353900	21354301	0	1	401	21353898	cluster_3	Distal Intergenic	4	21328520	21328604	85	1	ENSMUST00000158697	25381	ENSMUSG00000089322	ENSMUSG00000089322
chr3	41399162	41399563	3:41399162-41399563	.	.	41399162	41399563	0	1	401	41399158	cluster_3	Distal Intergenic	3	41441343	41441467	125	2	ENSMUST00000158725	41904	ENSMUSG00000089350	ENSMUSG00000089350
chr1	13860482	13860883	1:13860482-13860883	.	.	13860482	13860883	0	1	401	13860481	cluster_3	Distal Intergenic	1	13932378	13932685	308	1	ENSMUST00000158733	-71495	ENSMUSG00000089358	ENSMUSG00000089358
chr1	186294610	186295011	1:186294610-186295011	.	.	186294610	186295011	0	1	401	186294609	cluster_3	Distal Intergenic	1	186123201	186123306	106	1	ENSMUST00000158738	171410	ENSMUSG00000089363	ENSMUSG00000089363
chr14	77608206	77608607	14:77608206-77608607	.	.	77608206	77608607	0	1	401	77608199	cluster_3	Intron (ENSMUST00000022589/ENSMUSG00000022012, intron 11 of 18)	14	77540642	77540765	124	2	ENSMUST00000158740	-67442	ENSMUSG00000089365	ENSMUSG00000089365
chr11	50501418	50501819	11:50501418-50501819	.	.	50501418	50501819	0	1	401	50501413	cluster_3	Distal Intergenic	11	50510902	50511177	276	2	ENSMUST00000158741	9358	ENSMUSG00000089366	ENSMUSG00000089366
chr8	32183700	32184101	8:32183700-32184101	.	.	32183700	32184101	0	1	401	32183697	cluster_3	Promoter (2-3kb)	8	32186129	32186248	120	1	ENSMUST00000158745	-2028	ENSMUSG00000089370	ENSMUSG00000089370
chr3	153571091	153571492	3:153571091-153571492	.	.	153571091	153571492	0	1	401	153571090	cluster_3	Intron (ENSMUST00000064460/ENSMUSG00000052544, intron 1 of 4)	3	153621702	153621969	268	1	ENSMUST00000158751	-50210	ENSMUSG00000089376	ENSMUSG00000089376
chr3	153366542	153366943	3:153366542-153366943	.	.	153366542	153366943	0	1	401	153366541	cluster_3	Intron (ENSMUST00000064460/ENSMUSG00000052544, intron 3 of 4)	3	153621702	153621969	268	1	ENSMUST00000158751	-254759	ENSMUSG00000089376	ENSMUSG00000089376
chr19	43114630	43115031	19:43114630-43115031	.	.	43114630	43115031	0	1	401	43114626	cluster_3	Intron (ENSMUST00000099428/ENSMUSG00000074852, intron 3 of 11)	19	43160795	43160902	108	2	ENSMUST00000158752	45871	ENSMUSG00000089377	ENSMUSG00000089377
chr14	94834350	94834751	14:94834350-94834751	.	.	94834350	94834751	0	1	401	94834341	cluster_3	Distal Intergenic	14	94929701	94929826	126	1	ENSMUST00000158759	-94950	ENSMUSG00000089384	ENSMUSG00000089384
chr5	40982932	40983333	5:40982932-40983333	.	.	40982932	40983333	0	1	401	40982928	cluster_3	Distal Intergenic	5	40405750	40405929	180	2	ENSMUST00000158768	-577004	ENSMUSG00000089393	ENSMUSG00000089393
chr14	75747971	75748372	14:75747971-75748372	.	.	75747971	75748372	0	1	401	75747964	cluster_3	Promoter (2-3kb)	14	75745849	75745940	92	2	ENSMUST00000158780	-2032	ENSMUSG00000089405	ENSMUSG00000089405
chr4	83085016	83085417	4:83085016-83085417	.	.	83085016	83085417	0	1	401	83085008	cluster_3	Distal Intergenic	4	83078511	83078629	119	1	ENSMUST00000158784	6506	ENSMUSG00000089409	ENSMUSG00000089409
chr5	77979138	77979539	5:77979138-77979539	.	.	77979138	77979539	0	1	401	77979131	cluster_3	Distal Intergenic	5	77669724	77669846	123	2	ENSMUST00000158790	-309293	ENSMUSG00000089415	ENSMUSG00000089415
chr14	49476582	49476983	14:49476582-49476983	.	.	49476582	49476983	0	1	401	49476578	cluster_3	Intron (ENSMUST00000138884/ENSMUSG00000021852, intron 1 of 8)	14	49520029	49520169	141	2	ENSMUST00000158791	43186	ENSMUSG00000089416	ENSMUSG00000089416
chr13	116847553	116847954	13:116847553-116847954	.	.	116847553	116847954	0	1	401	116847552	cluster_3	Distal Intergenic	13	116675878	116675968	91	1	ENSMUST00000158811	171676	ENSMUSG00000089436	ENSMUSG00000089436
chr3	81736893	81737294	3:81736893-81737294	.	.	81736893	81737294	0	1	401	81736885	cluster_3	Distal Intergenic	3	81880727	81880866	140	1	ENSMUST00000158819	-143433	ENSMUSG00000089444	ENSMUSG00000089444
chr10	84819675	84820076	10:84819675-84820076	.	.	84819675	84820076	0	1	401	84819667	cluster_3	Intron (ENSMUST00000060397/ENSMUSG00000020037, intron 4 of 17)	10	84811087	84811183	97	2	ENSMUST00000158826	-8493	ENSMUSG00000089451	ENSMUSG00000089451
chr3	63910679	63911080	3:63910679-63911080	.	.	63910679	63911080	0	1	401	63910673	cluster_3	Promoter (2-3kb)	3	63907711	63907812	102	2	ENSMUST00000158832	-2868	ENSMUSG00000089457	ENSMUSG00000089457
chr12	95171042	95171443	12:95171042-95171443	.	.	95171042	95171443	0	1	401	95171033	cluster_3	Distal Intergenic	12	95085887	95085948	62	2	ENSMUST00000158843	-85095	ENSMUSG00000089468	ENSMUSG00000089468
chr2	21165532	21165933	2:21165532-21165933	.	.	21165532	21165933	0	1	401	21165530	cluster_3	Distal Intergenic	2	21171083	21171213	131	1	ENSMUST00000158847	-5150	ENSMUSG00000089472	ENSMUSG00000089472
chr9	11879296	11879697	9:11879296-11879697	.	.	11879296	11879697	0	1	401	11879295	cluster_3	Distal Intergenic	9	12780165	12780285	121	1	ENSMUST00000158852	-900468	ENSMUSG00000089477	ENSMUSG00000089477
chr9	12901194	12901595	9:12901194-12901595	.	.	12901194	12901595	0	1	401	12901193	cluster_3	Distal Intergenic	9	12780165	12780285	121	1	ENSMUST00000158852	121030	ENSMUSG00000089477	ENSMUSG00000089477
chr5	76064642	76065043	5:76064642-76065043	.	.	76064642	76065043	0	1	401	76064635	cluster_3	Distal Intergenic	5	76006319	76006441	123	2	ENSMUST00000158856	-58202	ENSMUSG00000089481	ENSMUSG00000089481
chr17	72286106	72286507	17:72286106-72286507	.	.	72286106	72286507	0	1	401	72286099	cluster_3	Intron (ENSMUST00000086639/ENSMUSG00000055471, intron 3 of 28)	17	72499289	72499418	130	2	ENSMUST00000158862	212911	ENSMUSG00000089487	ENSMUSG00000089487
chr16	7687996	7688397	16:7687996-7688397	.	.	7687996	7688397	0	1	401	7687989	cluster_3	Distal Intergenic	16	8203975	8204248	274	1	ENSMUST00000158881	-515578	ENSMUSG00000089506	ENSMUSG00000089506
chr3	132548683	132549084	3:132548683-132549084	.	.	132548683	132549084	0	1	401	132548682	cluster_3	Distal Intergenic	3	132537560	132537665	106	2	ENSMUST00000158885	-11019	ENSMUSG00000089510	ENSMUSG00000089510
chr3	132581574	132581975	3:132581574-132581975	.	.	132581574	132581975	0	1	401	132581573	cluster_3	Distal Intergenic	3	132537560	132537665	106	2	ENSMUST00000158885	-43910	ENSMUSG00000089510	ENSMUSG00000089510
chr7	74876660	74877061	7:74876660-74877061	.	.	74876660	74877061	0	1	401	74876653	cluster_3	Distal Intergenic	7	74962347	74962697	351	2	ENSMUST00000158897	85636	ENSMUSG00000089522	ENSMUSG00000089522
chr14	62688153	62688554	14:62688153-62688554	.	.	62688153	62688554	0	1	401	62688147	cluster_3	Intron (ENSMUST00000171692/ENSMUSG00000091155, intron 6 of 8)	14	62668612	62668770	159	1	ENSMUST00000158906	19542	ENSMUSG00000089531	ENSMUSG00000089531
chr5	54357491	54357892	5:54357491-54357892	.	.	54357491	54357892	0	1	401	54357486	cluster_3	Distal Intergenic	5	54290176	54290258	83	1	ENSMUST00000158910	67316	ENSMUSG00000089535	ENSMUSG00000089535
chr6	46496847	46497248	6:46496847-46497248	.	.	46496847	46497248	0	1	401	46496843	cluster_3	Intron (ENSMUST00000114641/ENSMUSG00000039419, intron 13 of 23)	6	46481709	46481840	132	2	ENSMUST00000158913	-15008	ENSMUSG00000089538	ENSMUSG00000089538
chr7	73958643	73959044	7:73958643-73959044	.	.	73958643	73959044	0	1	401	73958636	cluster_3	Intron (ENSMUST00000026896/ENSMUSG00000025789, intron 5 of 5)	7	73990096	73990234	139	2	ENSMUST00000158948	31190	ENSMUSG00000089573	ENSMUSG00000089573
chr12	28964683	28965084	12:28964683-28965084	.	.	28964683	28965084	0	1	401	28964681	cluster_3	Distal Intergenic	12	29035180	29035294	115	2	ENSMUST00000158958	70210	ENSMUSG00000089583	ENSMUSG00000089583
chr17	63146551	63146952	17:63146551-63146952	.	.	63146551	63146952	0	1	401	63146545	cluster_3	Intron (ENSMUST00000024761/ENSMUSG00000023965, intron 7 of 8)	17	63096890	63097000	111	2	ENSMUST00000158961	-49552	ENSMUSG00000089586	ENSMUSG00000089586
chr6	111602251	111602652	6:111602251-111602652	.	.	111602251	111602652	0	1	401	111602250	cluster_3	Promoter (<=1kb)	6	111603252	111603362	111	1	ENSMUST00000158980	-600	ENSMUSG00000089605	ENSMUSG00000089605
chr8	124198463	124198864	8:124198463-124198864	.	.	124198463	124198864	0	1	401	124198462	cluster_3	Intron (ENSMUST00000127664/ENSMUSG00000092329, intron 1 of 15)	8	124231391	124345722	114332	1	ENSMUST00000034458	-32527	ENSMUSG00000089704	ENSMUSG00000089704
chr8	124137296	124137697	8:124137296-124137697	.	.	124137296	124137697	0	1	401	124137295	cluster_3	Intron (ENSMUST00000127664/ENSMUSG00000092329, intron 1 of 15)	8	124231391	124345722	114332	1	ENSMUST00000034458	-93694	ENSMUSG00000089704	ENSMUSG00000089704
chr8	124196856	124197257	8:124196856-124197257	.	.	124196856	124197257	0	1	401	124196855	cluster_3	Intron (ENSMUST00000127664/ENSMUSG00000092329, intron 1 of 15)	8	124231391	124345722	114332	1	ENSMUST00000034458	-34134	ENSMUSG00000089704	ENSMUSG00000089704
chr13	42757726	42758127	13:42757726-42758127	.	.	42757726	42758127	0	1	401	42757722	cluster_3	Intron (ENSMUST00000128646/ENSMUSG00000054728, intron 3 of 13)	13	42782692	42788258	5567	2	ENSMUST00000160241	30131	ENSMUSG00000089710	ENSMUSG00000089710
chr17	87361072	87361473	17:87361072-87361473	.	.	87361072	87361473	0	1	401	87361064	cluster_3	Promoter (2-3kb)	17	87362239	87364462	2224	2	ENSMUST00000159031	2989	ENSMUSG00000089755	ENSMUSG00000089755
chr14	9575406	9575807	14:9575406-9575807	.	.	9575406	9575807	0	1	401	9575397	cluster_3	Intron (ENSMUST00000161302/ENSMUSG00000060579, intron 5 of 6)	14	9863102	9863702	601	1	ENSMUST00000162465	-287295	ENSMUSG00000089795	ENSMUSG00000089795
chr8	98976262	98976663	8:98976262-98976663	.	.	98976262	98976663	0	1	401	98976253	cluster_3	Distal Intergenic	8	99011886	99032740	20855	1	ENSMUST00000161244	-35223	ENSMUSG00000089819	ENSMUSG00000089819
chr14	10666675	10667076	14:10666675-10667076	.	.	10666675	10667076	0	1	401	10666674	cluster_3	Intron (ENSMUST00000162278/ENSMUSG00000060579, intron 3 of 8)	14	10738553	10779001	40449	1	ENSMUST00000160149	-71477	ENSMUSG00000089833	ENSMUSG00000089833
chr13	63332915	63333316	13:63332915-63333316	.	.	63332915	63333316	0	1	401	63332909	cluster_3	Promoter (<=1kb)	13	63333137	63339959	6823	1	ENSMUST00000160278	0	ENSMUSG00000089854	ENSMUSG00000089854
chr13	63333996	63334397	13:63333996-63334397	.	.	63333996	63334397	0	1	401	63333990	cluster_3	Promoter (<=1kb)	13	63333210	63339956	6747	1	ENSMUST00000160065	787	ENSMUSG00000089854	ENSMUSG00000089854
chr18	89520937	89521338	18:89520937-89521338	.	.	89520937	89521338	0	1	401	89520929	cluster_3	Intron (ENSMUST00000097495/ENSMUSG00000073514, intron 3 of 7)	18	89534040	89534364	325	2	ENSMUST00000159905	13026	ENSMUSG00000089885	ENSMUSG00000089885
chr5	22244994	22245395	5:22244994-22245395	.	.	22244994	22245395	0	1	401	22244992	cluster_3	Intron (ENSMUST00000161356/ENSMUSG00000042453, intron 2 of 64)	5	22281211	22281582	372	2	ENSMUST00000159629	36187	ENSMUSG00000089910	ENSMUSG00000089910
chr10	114013396	114013797	10:114013396-114013797	.	.	114013396	114013797	0	1	401	114013395	cluster_3	Distal Intergenic	10	114757747	114785104	27358	1	ENSMUST00000161975	-743950	ENSMUSG00000089934	ENSMUSG00000089934
chr15	37268862	37269263	15:37268862-37269263	.	.	37268862	37269263	0	1	401	37268859	cluster_3	Intron (ENSMUST00000161405/ENSMUSG00000022286, intron 1 of 9)	15	37242403	37243162	760	1	ENSMUST00000161571	26460	ENSMUSG00000089949	ENSMUSG00000089949
chr19	28570259	28570660	19:28570259-28570660	.	.	28570259	28570660	0	1	401	28570257	cluster_3	Intron (ENSMUST00000162022/ENSMUSG00000052942, intron 2 of 10)	19	28580533	28583294	2762	2	ENSMUST00000162380	12634	ENSMUSG00000089952	ENSMUSG00000089952
chr5	66367624	66368025	5:66367624-66368025	.	.	66367624	66368025	0	1	401	66367618	cluster_3	Intron (ENSMUST00000159786/ENSMUSG00000029207, intron 9 of 17)	5	66356918	66357185	268	1	ENSMUST00000159409	10707	ENSMUSG00000089962	ENSMUSG00000089962
chr1	70999998	71000399	1:70999998-71000399	.	.	70999998	71000399	0	1	401	70999991	cluster_3	Distal Intergenic	1	71039652	71040030	379	2	ENSMUST00000159588	39631	ENSMUSG00000089965	ENSMUSG00000089965
chr5	29211071	29211472	5:29211071-29211472	.	.	29211071	29211472	0	1	401	29211069	cluster_3	Intron (ENSMUST00000160383/ENSMUSG00000029130, intron 6 of 7)	5	29217724	29218569	846	1	ENSMUST00000162836	-6252	ENSMUSG00000089975	ENSMUSG00000089975
chr8	58338311	58338712	8:58338311-58338712	.	.	58338311	58338712	0	1	401	58338306	cluster_3	Distal Intergenic	8	58523294	58524326	1033	1	ENSMUST00000161344	-184582	ENSMUSG00000090003	ENSMUSG00000090003
chr8	58606501	58606902	8:58606501-58606902	.	.	58606501	58606902	0	1	401	58606496	cluster_3	Exon (ENSMUST00000125865/ENSMUSG00000061864, exon 5 of 6)	8	58523294	58524326	1033	1	ENSMUST00000161344	83208	ENSMUSG00000090003	ENSMUSG00000090003
chr5	63469682	63470083	5:63469682-63470083	.	.	63469682	63470083	0	1	401	63469676	cluster_3	Distal Intergenic	5	63649103	63793387	144285	1	ENSMUST00000160066	-179020	ENSMUSG00000090061	ENSMUSG00000090061
chr5	63476309	63476710	5:63476309-63476710	.	.	63476309	63476710	0	1	401	63476303	cluster_3	Distal Intergenic	5	63649103	63793387	144285	1	ENSMUST00000160066	-172393	ENSMUSG00000090061	ENSMUSG00000090061
chr5	63624115	63624516	5:63624115-63624516	.	.	63624115	63624516	0	1	401	63624109	cluster_3	Distal Intergenic	5	63649103	63793387	144285	1	ENSMUST00000160066	-24587	ENSMUSG00000090061	ENSMUSG00000090061
chr10	45311580	45311981	10:45311580-45311981	.	.	45311580	45311981	0	1	401	45311576	cluster_3	Intron (ENSMUST00000175658/ENSMUSG00000019848, intron 2 of 2)	10	45287311	45289424	2114	2	ENSMUST00000162062	-22157	ENSMUSG00000090088	ENSMUSG00000090088
chr10	11198353	11198754	10:11198353-11198754	.	.	11198353	11198754	0	1	401	11198352	cluster_3	Intron (ENSMUST00000044053/ENSMUSG00000090112, intron 25 of 29)	10	11205019	11209611	4593	1	ENSMUST00000161910	-6265	ENSMUSG00000090112	ENSMUSG00000090112
chr4	124642866	124643267	4:124642866-124643267	.	.	124642866	124643267	0	1	401	124642865	cluster_3	Distal Intergenic	4	124657646	124660655	3010	1	ENSMUST00000053491	-14379	ENSMUSG00000090125	ENSMUSG00000090125
chr10	33767075	33767476	10:33767075-33767476	.	.	33767075	33767476	0	1	401	33767072	cluster_3	Intron (ENSMUST00000165904/ENSMUSG00000090298, intron 5 of 5)	10	33766424	33782115	15692	2	ENSMUST00000165904	14639	ENSMUSG00000090298	ENSMUSG00000090298
chr5	63104004	63104405	5:63104004-63104405	.	.	63104004	63104405	0	1	401	63103998	cluster_3	Distal Intergenic	5	62813823	62888308	74486	1	ENSMUST00000170704	290182	ENSMUSG00000090326	ENSMUSG00000090326
chr7	25227534	25227935	7:25227534-25227935	.	.	25227534	25227935	0	1	401	25227532	cluster_3	Promoter (<=1kb)	7	25228687	25230257	1571	1	ENSMUST00000169914	-752	ENSMUSG00000090330	ENSMUSG00000090330
chr7	125372910	125373311	7:125372910-125373311	.	.	125372910	125373311	0	1	401	125372909	cluster_3	Distal Intergenic	7	125368861	125371013	2153	1	ENSMUST00000166958	4050	ENSMUSG00000090457	ENSMUSG00000090457
chr3	124298371	124298772	3:124298371-124298772	.	.	124298371	124298772	0	1	401	124298370	cluster_3	Distal Intergenic	3	124292074	124292505	432	1	ENSMUST00000168454	6298	ENSMUSG00000090474	ENSMUSG00000090474
chr9	17026467	17026868	9:17026467-17026868	.	.	17026467	17026868	0	1	401	17026466	cluster_3	Distal Intergenic	9	17030045	17030899	855	1	ENSMUST00000164523	-3177	ENSMUSG00000090602	ENSMUSG00000090602
chr19	28775209	28775610	19:28775209-28775610	.	.	28775209	28775610	0	1	401	28775207	cluster_3	Distal Intergenic	19	28763161	28763430	270	2	ENSMUST00000166459	-11780	ENSMUSG00000090737	ENSMUSG00000090737
chr3	34804134	34804535	3:34804134-34804535	.	.	34804134	34804535	0	1	401	34804131	cluster_3	Distal Intergenic	3	34665243	34677995	12753	1	ENSMUST00000173431	138892	ENSMUSG00000090828	ENSMUSG00000090828
chr17	37505614	37506015	17:37505614-37506015	.	.	37505614	37506015	0	1	401	37505611	cluster_3	Distal Intergenic	17	37492468	37499674	7207	1	ENSMUST00000168318	13147	ENSMUSG00000090894	ENSMUSG00000090894
chr12	32451225	32451626	12:32451225-32451626	.	.	32451225	32451626	0	1	401	32451222	cluster_3	Distal Intergenic	12	32378789	32382943	4155	1	ENSMUST00000172332	72437	ENSMUSG00000090946	ENSMUSG00000090946
chr12	32525587	32525988	12:32525587-32525988	.	.	32525587	32525988	0	1	401	32525584	cluster_3	Distal Intergenic	12	32378789	32382943	4155	1	ENSMUST00000172332	146799	ENSMUSG00000090946	ENSMUSG00000090946
chr19	12823092	12823493	19:12823092-12823493	.	.	12823092	12823493	0	1	401	12823091	cluster_3	Intron (ENSMUST00000025601/ENSMUSG00000024696, intron 4 of 8)	19	12846773	12847273	501	1	ENSMUST00000164001	-23280	ENSMUSG00000091014	ENSMUSG00000091014
chr1	16866287	16866688	1:16866287-16866688	.	.	16866287	16866688	0	1	401	16866286	cluster_3	Distal Intergenic	1	16768270	16770138	1869	2	ENSMUST00000071842	-96150	ENSMUSG00000091020	ENSMUSG00000091020
chr1	16779877	16780278	1:16779877-16780278	.	.	16779877	16780278	0	1	401	16779876	cluster_3	Distal Intergenic	1	16768270	16770138	1869	2	ENSMUST00000071842	-9740	ENSMUSG00000091020	ENSMUSG00000091020
chr13	7846857	7847258	13:7846857-7847258	.	.	7846857	7847258	0	1	401	7846850	cluster_3	Distal Intergenic	13	8029828	8038106	8279	2	ENSMUST00000165220	190848	ENSMUSG00000091053	ENSMUSG00000091053
chr13	8087337	8087738	13:8087337-8087738	.	.	8087337	8087738	0	1	401	8087329	cluster_3	Distal Intergenic	13	8029828	8038106	8279	2	ENSMUST00000165220	-49232	ENSMUSG00000091053	ENSMUSG00000091053
chr18	78085221	78085622	18:78085221-78085622	.	.	78085221	78085622	0	1	401	78085214	cluster_3	Distal Intergenic	18	78043614	78057395	13782	2	ENSMUST00000170760	-27827	ENSMUSG00000091055	ENSMUSG00000091055
chr17	77200574	77200975	17:77200574-77200975	.	.	77200574	77200975	0	1	401	77200567	cluster_3	Distal Intergenic	17	77674376	77674702	327	2	ENSMUST00000168236	473727	ENSMUSG00000091058	ENSMUSG00000091058
chr17	77530392	77530793	17:77530392-77530793	.	.	77530392	77530793	0	1	401	77530385	cluster_3	Distal Intergenic	17	77674376	77674702	327	2	ENSMUST00000168236	143909	ENSMUSG00000091058	ENSMUSG00000091058
chr2	97097921	97098322	2:97097921-97098322	.	.	97097921	97098322	0	1	401	97097912	cluster_3	Intron (ENSMUST00000135431/ENSMUSG00000050587, intron 4 of 6)	2	96987018	97083561	96544	2	ENSMUST00000170085	-14361	ENSMUSG00000091061	ENSMUSG00000091061
chr15	22924491	22924892	15:22924491-22924892	.	.	22924491	22924892	0	1	401	22924489	cluster_3	Intron (ENSMUST00000163361/ENSMUSG00000040420, intron 1 of 6)	15	22935487	22937241	1755	1	ENSMUST00000169624	-10595	ENSMUSG00000091194	ENSMUSG00000091194
chr12	48641916	48642317	12:48641916-48642317	.	.	48641916	48642317	0	1	401	48641912	cluster_3	Distal Intergenic	12	48554182	48559971	5790	2	ENSMUST00000169406	-81946	ENSMUSG00000091277	ENSMUSG00000091277
chr2	96714580	96714981	2:96714580-96714981	.	.	96714580	96714981	0	1	401	96714571	cluster_3	Intron (ENSMUST00000135431/ENSMUSG00000050587, intron 2 of 6)	2	96999624	97000293	670	1	ENSMUST00000171924	-284643	ENSMUSG00000091288	ENSMUSG00000091288
chr13	96878568	96878969	13:96878568-96878969	.	.	96878568	96878969	0	1	401	96878559	cluster_3	Distal Intergenic	13	96924689	96950912	26224	1	ENSMUST00000171324	-45720	ENSMUSG00000091387	ENSMUSG00000091387
chr1	166330718	166331119	1:166330718-166331119	.	.	166330718	166331119	0	1	401	166330717	cluster_3	Distal Intergenic	1	166306741	166309585	2845	2	ENSMUST00000168347	-21134	ENSMUSG00000091393	ENSMUSG00000091393
chr16	12454783	12455184	16:12454783-12455184	.	.	12454783	12455184	0	1	401	12454782	cluster_3	Distal Intergenic	16	12760011	12761420	1410	2	ENSMUST00000171185	306236	ENSMUSG00000091416	ENSMUSG00000091416
chr16	12782647	12783048	16:12782647-12783048	.	.	12782647	12783048	0	1	401	12782646	cluster_3	Distal Intergenic	16	12760011	12761420	1410	2	ENSMUST00000171185	-21228	ENSMUSG00000091416	ENSMUSG00000091416
chr16	12862562	12862963	16:12862562-12862963	.	.	12862562	12862963	0	1	401	12862561	cluster_3	Distal Intergenic	16	12760011	12761420	1410	2	ENSMUST00000171185	-101143	ENSMUSG00000091416	ENSMUSG00000091416
chr12	12771003	12771404	12:12771003-12771404	.	.	12771003	12771404	0	1	401	12771002	cluster_3	Distal Intergenic	12	12787985	12794285	6301	1	ENSMUST00000171380	-16581	ENSMUSG00000091430	ENSMUSG00000091430
chr17	3482085	3482486	17:3482085-3482486	.	.	3482085	3482486	0	1	401	3482082	cluster_3	Intron (ENSMUST00000169838/ENSMUSG00000023800, intron 15 of 26)	17	3532554	3533213	660	1	ENSMUST00000168560	-50068	ENSMUSG00000091530	ENSMUSG00000091530
chr17	3498591	3498992	17:3498591-3498992	.	.	3498591	3498992	0	1	401	3498588	cluster_3	Intron (ENSMUST00000169838/ENSMUSG00000023800, intron 15 of 26)	17	3532554	3533213	660	1	ENSMUST00000168560	-33562	ENSMUSG00000091530	ENSMUSG00000091530
chr13	103195170	103195571	13:103195170-103195571	.	.	103195170	103195571	0	1	401	103195169	cluster_3	Intron (ENSMUST00000166726/ENSMUSG00000034751, intron 1 of 26)	13	103159795	103164069	4275	2	ENSMUST00000147973	-31102	ENSMUSG00000091577	ENSMUSG00000091577
chr14	43795349	43795750	14:43795349-43795750	.	.	43795349	43795750	0	1	401	43795345	cluster_3	Distal Intergenic	14	43779488	43784745	5258	2	ENSMUST00000163599	-10605	ENSMUSG00000091584	ENSMUSG00000091584
chr17	8562485	8562886	17:8562485-8562886	.	.	8562485	8562886	0	1	401	8562477	cluster_3	Intron (ENSMUST00000115715/ENSMUSG00000023868, intron 1 of 21)	17	8565852	8566950	1099	2	ENSMUST00000163890	4064	ENSMUSG00000091612	ENSMUSG00000091612
chr15	89398213	89398614	15:89398213-89398614	.	.	89398213	89398614	0	1	401	89398205	cluster_3	Intron (ENSMUST00000109314/ENSMUSG00000078938, intron 1 of 2)	15	89386891	89388708	1818	1	ENSMUST00000166926	11323	ENSMUSG00000091680	ENSMUSG00000091680
chr3	79310395	79310796	3:79310395-79310796	.	.	79310395	79310796	0	1	401	79310388	cluster_3	Distal Intergenic	3	79345376	79464129	118754	1	ENSMUST00000164216	-34580	ENSMUSG00000091685	ENSMUSG00000091685
chr3	132595405	132595806	3:132595405-132595806	.	.	132595405	132595806	0	1	401	132595404	cluster_3	Distal Intergenic	3	132634725	132644631	9907	1	ENSMUST00000163241	-38919	ENSMUSG00000091721	ENSMUSG00000091721
chr1	162621609	162622010	1:162621609-162622010	.	.	162621609	162622010	0	1	401	162621608	cluster_3	Distal Intergenic	1	162628357	162629067	711	2	ENSMUST00000066241	7057	ENSMUSG00000091743	ENSMUSG00000091743
chr18	8561047	8561448	18:8561047-8561448	.	.	8561047	8561448	0	1	401	8561039	cluster_3	Distal Intergenic	18	8694077	8694541	465	1	ENSMUST00000171469	-132629	ENSMUSG00000092097	ENSMUSG00000092097
chr18	8465849	8466250	18:8465849-8466250	.	.	8465849	8466250	0	1	401	8465841	cluster_3	Distal Intergenic	18	8694077	8694541	465	1	ENSMUST00000171469	-227827	ENSMUSG00000092097	ENSMUSG00000092097
chr1	163279895	163280296	1:163279895-163280296	.	.	163279895	163280296	0	1	401	163279894	cluster_3	Promoter (<=1kb)	1	163280356	163287045	6690	1	ENSMUST00000172793	-60	ENSMUSG00000092188	ENSMUSG00000092188
chr17	35750367	35750768	17:35750367-35750768	.	.	35750367	35750768	0	1	401	35750364	cluster_3	Intron (ENSMUST00000174630/ENSMUSG00000092600, intron 1 of 1)	17	35737734	35739806	2073	2	ENSMUST00000173840	-10562	ENSMUSG00000092219	ENSMUSG00000092219
chr17	34244798	34245199	17:34244798-34245199	.	.	34244798	34245199	0	1	401	34244795	cluster_3	3' UTR	17	34249057	34250264	1208	1	ENSMUST00000172952	-3858	ENSMUSG00000092222	ENSMUSG00000092222
chr11	116218925	116219326	11:116218925-116219326	.	.	116218925	116219326	0	1	401	116218924	cluster_3	Promoter (2-3kb)	11	116216540	116220287	3748	1	ENSMUST00000173567	2386	ENSMUSG00000092300	ENSMUSG00000092300
chr11	22823280	22823681	11:22823280-22823681	.	.	22823280	22823681	0	1	401	22823278	cluster_3	Intron (ENSMUST00000117244/ENSMUSG00000084081, intron 1 of 5)	11	22839299	22842604	3306	1	ENSMUST00000174690	-15618	ENSMUSG00000092455	ENSMUSG00000092455
chr5	101608864	101609265	5:101608864-101609265	.	.	101608864	101609265	0	1	401	101608863	cluster_3	Distal Intergenic	5	101599314	101602375	3062	1	ENSMUST00000173738	9551	ENSMUSG00000092503	ENSMUSG00000092503
chr11	103887720	103888121	11:103887720-103888121	.	.	103887720	103888121	0	1	401	103887719	cluster_3	Intron (ENSMUST00000103075/ENSMUSG00000034187, intron 8 of 20)	11	103879915	103880243	329	2	ENSMUST00000172606	-7478	ENSMUSG00000092540	ENSMUSG00000092540
