Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr1	61993164	61993565	1:61993164-61993565	.	.	61993164	61993565	0	1	401	61993158	cluster_1	Intron (ENSMUST00000138768/ENSMUSG00000052062, intron 2 of 4)	1	61786744	61851540	64797	2	ENSMUST00000130699	-141625	ENSMUSG00000085842	ENSMUSG00000085842
chr13	28673685	28674086	13:28673685-28674086	.	.	28673685	28674086	0	1	401	28673683	cluster_1	Intron (ENSMUST00000148885/ENSMUSG00000085936, intron 3 of 7)	13	28460034	28521108	61075	2	ENSMUST00000134787	-152578	ENSMUSG00000085936	ENSMUSG00000085936
chr11	91053332	91053733	11:91053332-91053733	.	.	91053332	91053733	0	1	401	91053323	cluster_1	Distal Intergenic	11	90883345	90894999	11655	1	ENSMUST00000132218	169988	ENSMUSG00000085940	ENSMUSG00000085940
chr11	90955355	90955756	11:90955355-90955756	.	.	90955355	90955756	0	1	401	90955346	cluster_1	Distal Intergenic	11	90883345	90894999	11655	1	ENSMUST00000132218	72011	ENSMUSG00000085940	ENSMUSG00000085940
chr11	55863217	55863618	11:55863217-55863618	.	.	55863217	55863618	0	1	401	55863212	cluster_1	Intron (ENSMUST00000134285/ENSMUSG00000086020, intron 1 of 4)	11	55772088	56070848	298761	1	ENSMUST00000134285	91130	ENSMUSG00000086020	ENSMUSG00000086020
chr11	54727436	54727837	11:54727436-54727837	.	.	54727436	54727837	0	1	401	54727431	cluster_1	Promoter (<=1kb)	11	54728677	54734323	5647	1	ENSMUST00000147847	-840	ENSMUSG00000086039	ENSMUSG00000086039
chr2	143556963	143557364	2:143556963-143557364	.	.	143556963	143557364	0	1	401	143556962	cluster_1	Intron (ENSMUST00000028905/ENSMUSG00000027419, intron 1 of 11)	2	143535476	143547837	12362	2	ENSMUST00000126735	-9127	ENSMUSG00000086171	ENSMUSG00000086171
chr2	115370376	115370777	2:115370376-115370777	.	.	115370376	115370777	0	1	401	115370375	cluster_1	Distal Intergenic	2	115344385	115346968	2584	1	ENSMUST00000154367	25992	ENSMUSG00000086197	ENSMUSG00000086197
chr4	26709875	26710276	4:26709875-26710276	.	.	26709875	26710276	0	1	401	26709873	cluster_1	Distal Intergenic	4	26635820	26705449	69630	2	ENSMUST00000154459	-4427	ENSMUSG00000086257	ENSMUSG00000086257
chr8	46152830	46153231	8:46152830-46153231	.	.	46152830	46153231	0	1	401	46152826	cluster_1	Promoter (<=1kb)	8	46152610	46156100	3491	1	ENSMUST00000147206	221	ENSMUSG00000086279	ENSMUSG00000086279
chr2	48469446	48469847	2:48469446-48469847	.	.	48469446	48469847	0	1	401	48469442	cluster_1	Distal Intergenic	2	48062548	48457245	394698	2	ENSMUST00000127672	-12202	ENSMUSG00000086353	ENSMUSG00000086353
chr2	48627025	48627426	2:48627025-48627426	.	.	48627025	48627426	0	1	401	48627021	cluster_1	Distal Intergenic	2	48062548	48457245	394698	2	ENSMUST00000127672	-169781	ENSMUSG00000086353	ENSMUSG00000086353
chr2	31894489	31894890	2:31894489-31894890	.	.	31894489	31894890	0	1	401	31894486	cluster_1	Promoter (2-3kb)	2	31886934	31892417	5484	2	ENSMUST00000140104	-2073	ENSMUSG00000086356	ENSMUSG00000086356
chr2	132469196	132469597	2:132469196-132469597	.	.	132469196	132469597	0	1	401	132469195	cluster_1	Distal Intergenic	2	132490634	132512299	21666	1	ENSMUST00000151417	-21037	ENSMUSG00000086379	ENSMUSG00000086379
chr14	54815082	54815483	14:54815082-54815483	.	.	54815082	54815483	0	1	401	54815077	cluster_1	Distal Intergenic	14	54826247	54826676	430	2	ENSMUST00000125697	11193	ENSMUSG00000086420	ENSMUSG00000086420
chr4	10508113	10508514	4:10508113-10508514	.	.	10508113	10508514	0	1	401	10508112	cluster_1	Intron (ENSMUST00000145856/ENSMUSG00000086080, intron 2 of 3)	4	10487956	10489362	1407	2	ENSMUST00000139423	-18752	ENSMUSG00000086455	ENSMUSG00000086455
chr2	116850237	116850638	2:116850237-116850638	.	.	116850237	116850638	0	1	401	116850236	cluster_1	Exon (ENSMUST00000151391/ENSMUSG00000086462, exon 1 of 4)	2	116848099	116877168	29070	2	ENSMUST00000151391	26530	ENSMUSG00000086462	ENSMUSG00000086462
chr4	58640258	58640659	4:58640258-58640659	.	.	58640258	58640659	0	1	401	58640253	cluster_1	Distal Intergenic	4	58648392	58658592	10201	2	ENSMUST00000127456	17933	ENSMUSG00000086470	ENSMUSG00000086470
chr11	41200435	41200836	11:41200435-41200836	.	.	41200435	41200836	0	1	401	41200431	cluster_1	Distal Intergenic	11	41218837	41221096	2260	1	ENSMUST00000133945	-18001	ENSMUSG00000086475	ENSMUSG00000086475
chr11	64896049	64896450	11:64896049-64896450	.	.	64896049	64896450	0	1	401	64896043	cluster_1	Distal Intergenic	11	64840600	64843753	3154	2	ENSMUST00000122911	-52297	ENSMUSG00000086490	ENSMUSG00000086490
chr13	25847129	25847530	13:25847129-25847530	.	.	25847129	25847530	0	1	401	25847127	cluster_1	Distal Intergenic	13	25921033	25930941	9909	2	ENSMUST00000139335	83411	ENSMUSG00000086531	ENSMUSG00000086531
chr15	56655513	56655914	15:56655513-56655914	.	.	56655513	56655914	0	1	401	56655508	cluster_1	Distal Intergenic	15	56689944	56694460	4517	1	ENSMUST00000125401	-34030	ENSMUSG00000086541	ENSMUSG00000086541
chr2	159949078	159949479	2:159949078-159949479	.	.	159949078	159949479	0	1	401	159949077	cluster_1	Promoter (1-2kb)	2	159911773	159947376	35604	2	ENSMUST00000146060	-1703	ENSMUSG00000086558	ENSMUSG00000086558
chr2	171237444	171237845	2:171237444-171237845	.	.	171237444	171237845	0	1	401	171237443	cluster_1	Intron (ENSMUST00000125631/ENSMUSG00000084829, intron 1 of 3)	2	171234009	171238991	4983	1	ENSMUST00000129075	3436	ENSMUSG00000086613	ENSMUSG00000086613
chr2	14070491	14070892	2:14070491-14070892	.	.	14070491	14070892	0	1	401	14070490	cluster_1	Exon (ENSMUST00000152524/ENSMUSG00000086657, exon 1 of 2)	2	14070332	14073934	3603	2	ENSMUST00000152524	3042	ENSMUSG00000086657	ENSMUSG00000086657
chr4	34966517	34966918	4:34966517-34966918	.	.	34966517	34966918	0	1	401	34966514	cluster_1	Exon (ENSMUST00000144419/ENSMUSG00000086792, exon 2 of 2)	4	34962220	34966965	4746	1	ENSMUST00000144419	4298	ENSMUSG00000086792	ENSMUSG00000086792
chr4	59273267	59273668	4:59273267-59273668	.	.	59273267	59273668	0	1	401	59273262	cluster_1	Distal Intergenic	4	59260051	59263269	3219	1	ENSMUST00000124589	13217	ENSMUSG00000086952	ENSMUSG00000086952
chr4	5349170	5349571	4:5349170-5349571	.	.	5349170	5349571	0	1	401	5349165	cluster_1	Distal Intergenic	4	5545238	5551223	5986	2	ENSMUST00000131675	201652	ENSMUSG00000087099	ENSMUSG00000087099
chr11	44088181	44088582	11:44088181-44088582	.	.	44088181	44088582	0	1	401	44088177	cluster_1	Intron (ENSMUST00000148504/ENSMUSG00000087172, intron 5 of 6)	11	43959089	44134987	175899	1	ENSMUST00000148504	129093	ENSMUSG00000087172	ENSMUSG00000087172
chr2	28326108	28326509	2:28326108-28326509	.	.	28326108	28326509	0	1	401	28326106	cluster_1	Promoter (2-3kb)	2	28315016	28324050	9035	2	ENSMUST00000144634	-2059	ENSMUSG00000087196	ENSMUSG00000087196
chr14	59887366	59887767	14:59887366-59887767	.	.	59887366	59887767	0	1	401	59887361	cluster_1	Intron (ENSMUST00000080368/ENSMUSG00000021983, intron 24 of 35)	14	60039610	60040491	882	2	ENSMUST00000132939	152724	ENSMUSG00000087286	ENSMUSG00000087286
chr1	68142319	68142720	1:68142319-68142720	.	.	68142319	68142720	0	1	401	68142313	cluster_1	Intron (ENSMUST00000119142/ENSMUSG00000062209, intron 20 of 27)	1	68005086	68025896	20811	1	ENSMUST00000124160	137234	ENSMUSG00000087329	ENSMUSG00000087329
chr6	31330897	31331298	6:31330897-31331298	.	.	31330897	31331298	0	1	401	31330894	cluster_1	Intron (ENSMUST00000144612/ENSMUSG00000087380, intron 3 of 5)	6	31321971	31337385	15415	1	ENSMUST00000124811	8927	ENSMUSG00000087380	ENSMUSG00000087380
chr4	24795236	24795637	4:24795236-24795637	.	.	24795236	24795637	0	1	401	24795234	cluster_1	Promoter (2-3kb)	4	24792680	24800310	7631	1	ENSMUST00000142373	2557	ENSMUSG00000087399	ENSMUSG00000087399
chr9	28196537	28196938	9:28196537-28196938	.	.	28196537	28196938	0	1	401	28196535	cluster_1	Promoter (<=1kb)	9	28197887	28199244	1358	1	ENSMUST00000134006	-949	ENSMUSG00000087531	ENSMUSG00000087531
chr9	28238426	28238827	9:28238426-28238827	.	.	28238426	28238827	0	1	401	28238424	cluster_1	Intron (ENSMUST00000115243/ENSMUSG00000062257, intron 1 of 7)	9	28197940	28199521	1582	1	ENSMUST00000139851	40487	ENSMUSG00000087531	ENSMUSG00000087531
chr2	95951454	95951855	2:95951454-95951855	.	.	95951454	95951855	0	1	401	95951445	cluster_1	Distal Intergenic	2	95838088	95840594	2507	1	ENSMUST00000138883	113367	ENSMUSG00000087537	ENSMUSG00000087537
chr19	36641074	36641475	19:36641074-36641475	.	.	36641074	36641475	0	1	401	36641071	cluster_1	Intron (ENSMUST00000149601/ENSMUSG00000087579, intron 3 of 4)	19	36619430	36626024	6595	2	ENSMUST00000147754	-15051	ENSMUSG00000087579	ENSMUSG00000087579
chr2	166360834	166361235	2:166360834-166361235	.	.	166360834	166361235	0	1	401	166360833	cluster_1	Distal Intergenic	2	166380828	166398157	17330	2	ENSMUST00000151070	36922	ENSMUSG00000087617	ENSMUSG00000087617
chr2	64363325	64363726	2:64363325-64363726	.	.	64363325	64363726	0	1	401	64363319	cluster_1	Distal Intergenic	2	64382602	64393860	11259	2	ENSMUST00000142353	30134	ENSMUSG00000087702	ENSMUSG00000087702
chr10	101437411	101437812	10:101437411-101437812	.	.	101437411	101437812	0	1	401	101437410	cluster_1	Distal Intergenic	10	101544177	101544308	132	1	ENSMUST00000157098	-106365	ENSMUSG00000087723	ENSMUSG00000087723
chr6	62196487	62196888	6:62196487-62196888	.	.	62196487	62196888	0	1	401	62196481	cluster_1	Intron (ENSMUST00000126214/ENSMUSG00000039578, intron 10 of 10)	6	62634683	62634742	60	2	ENSMUST00000157110	437854	ENSMUSG00000087735	ENSMUSG00000087735
chr3	100752406	100752807	3:100752406-100752807	.	.	100752406	100752807	0	1	401	100752405	cluster_1	Distal Intergenic	3	100738452	100738713	262	2	ENSMUST00000157134	-13694	ENSMUSG00000087759	ENSMUSG00000087759
chr15	23904098	23904499	15:23904098-23904499	.	.	23904098	23904499	0	1	401	23904096	cluster_1	Distal Intergenic	15	23646420	23646577	158	2	ENSMUST00000157135	-257522	ENSMUSG00000087760	ENSMUSG00000087760
chr8	50770659	50771060	8:50770659-50771060	.	.	50770659	50771060	0	1	401	50770654	cluster_1	Distal Intergenic	8	50563241	50563303	63	1	ENSMUST00000157144	207419	ENSMUSG00000087769	ENSMUSG00000087769
chr11	17451449	17451850	11:17451449-17451850	.	.	17451449	17451850	0	1	401	17451448	cluster_1	Distal Intergenic	11	17548286	17548609	324	1	ENSMUST00000157208	-96436	ENSMUSG00000087833	ENSMUSG00000087833
chr6	144880039	144880440	6:144880039-144880440	.	.	144880039	144880440	0	1	401	144880038	cluster_1	Distal Intergenic	6	144803500	144803632	133	2	ENSMUST00000157225	-76408	ENSMUSG00000087850	ENSMUSG00000087850
chr6	4441718	4442119	6:4441718-4442119	.	.	4441718	4442119	0	1	401	4441714	cluster_1	Distal Intergenic	6	4382878	4383204	327	1	ENSMUST00000157238	58841	ENSMUSG00000087863	ENSMUSG00000087863
chr8	128857585	128857986	8:128857585-128857986	.	.	128857585	128857986	0	1	401	128857584	cluster_1	Distal Intergenic	8	128771170	128771296	127	1	ENSMUST00000157245	86416	ENSMUSG00000087870	ENSMUSG00000087870
chr18	26814541	26814942	18:26814541-26814942	.	.	26814541	26814942	0	1	401	26814539	cluster_1	Distal Intergenic	18	26928102	26928329	228	2	ENSMUST00000157254	113387	ENSMUSG00000087879	ENSMUSG00000087879
chr3	17847651	17848052	3:17847651-17848052	.	.	17847651	17848052	0	1	401	17847650	cluster_1	Distal Intergenic	3	17803621	17803747	127	2	ENSMUST00000157268	-43905	ENSMUSG00000087893	ENSMUSG00000087893
chr13	13827854	13828255	13:13827854-13828255	.	.	13827854	13828255	0	1	401	13827853	cluster_1	3' UTR	13	13789344	13789633	290	1	ENSMUST00000157273	38511	ENSMUSG00000087898	ENSMUSG00000087898
chr3	53563638	53564039	3:53563638-53564039	.	.	53563638	53564039	0	1	401	53563633	cluster_1	Intron (ENSMUST00000091137/ENSMUSG00000037016, intron 6 of 23)	3	53512002	53512126	125	1	ENSMUST00000157311	51637	ENSMUSG00000087936	ENSMUSG00000087936
chr18	28851998	28852399	18:28851998-28852399	.	.	28851998	28852399	0	1	401	28851996	cluster_1	Distal Intergenic	18	28309760	28309891	132	1	ENSMUST00000157315	542239	ENSMUSG00000087940	ENSMUSG00000087940
chr1	53952390	53952791	1:53952390-53952791	.	.	53952390	53952791	0	1	401	53952385	cluster_1	Intron (ENSMUST00000087659/ENSMUSG00000042807, intron 2 of 28)	1	53886828	53886941	114	2	ENSMUST00000157324	-65450	ENSMUSG00000087949	ENSMUSG00000087949
chr8	60773826	60774227	8:60773826-60774227	.	.	60773826	60774227	0	1	401	60773820	cluster_1	Distal Intergenic	8	60807739	60807846	108	2	ENSMUST00000157415	33619	ENSMUSG00000088040	ENSMUSG00000088040
chr8	36329378	36329779	8:36329378-36329779	.	.	36329378	36329779	0	1	401	36329375	cluster_1	Distal Intergenic	8	36406094	36406244	151	2	ENSMUST00000157426	76465	ENSMUSG00000088051	ENSMUSG00000088051
chr15	33558299	33558700	15:33558299-33558700	.	.	33558299	33558700	0	1	401	33558296	cluster_1	Intron (ENSMUST00000042167/ENSMUSG00000039007, intron 7 of 7)	15	33589606	33589736	131	2	ENSMUST00000157437	31036	ENSMUSG00000088062	ENSMUSG00000088062
chr18	84786270	84786671	18:84786270-84786671	.	.	84786270	84786671	0	1	401	84786262	cluster_1	Distal Intergenic	18	84822002	84822304	303	1	ENSMUST00000157445	-35331	ENSMUSG00000088070	ENSMUSG00000088070
chr3	125014765	125015166	3:125014765-125015166	.	.	125014765	125015166	0	1	401	125014764	cluster_1	Distal Intergenic	3	124848589	124848886	298	1	ENSMUST00000157474	166177	ENSMUSG00000088099	ENSMUSG00000088099
chr1	104226876	104227277	1:104226876-104227277	.	.	104226876	104227277	0	1	401	104226875	cluster_1	Distal Intergenic	1	104485957	104486286	330	1	ENSMUST00000157536	-258680	ENSMUSG00000088161	ENSMUSG00000088161
chr18	69238737	69239138	18:69238737-69239138	.	.	69238737	69239138	0	1	401	69238731	cluster_1	Distal Intergenic	18	69173987	69174120	134	2	ENSMUST00000157541	-64618	ENSMUSG00000088166	ENSMUSG00000088166
chr18	69085074	69085475	18:69085074-69085475	.	.	69085074	69085475	0	1	401	69085068	cluster_1	Distal Intergenic	18	69173987	69174120	134	2	ENSMUST00000157541	88645	ENSMUSG00000088166	ENSMUSG00000088166
chr2	81666651	81667052	2:81666651-81667052	.	.	81666651	81667052	0	1	401	81666643	cluster_1	Distal Intergenic	2	81543235	81543342	108	2	ENSMUST00000157569	-123310	ENSMUSG00000088194	ENSMUSG00000088194
chr12	5870136	5870537	12:5870136-5870537	.	.	5870136	5870537	0	1	401	5870131	cluster_1	Distal Intergenic	12	5843712	5843826	115	1	ENSMUST00000157584	26425	ENSMUSG00000088209	ENSMUSG00000088209
chr8	6089993	6090394	8:6089993-6090394	.	.	6089993	6090394	0	1	401	6089987	cluster_1	Distal Intergenic	8	6223819	6223962	144	2	ENSMUST00000157630	133568	ENSMUSG00000088255	ENSMUSG00000088255
chr10	48443702	48444103	10:48443702-48444103	.	.	48443702	48444103	0	1	401	48443698	cluster_1	Distal Intergenic	10	48437822	48437950	129	1	ENSMUST00000157655	5881	ENSMUSG00000088280	ENSMUSG00000088280
chr18	64818779	64819180	18:64818779-64819180	.	.	64818779	64819180	0	1	401	64818773	cluster_1	Distal Intergenic	18	64786329	64786428	100	2	ENSMUST00000157679	-32352	ENSMUSG00000088304	ENSMUSG00000088304
chr1	87252711	87253112	1:87252711-87253112	.	.	87252711	87253112	0	1	401	87252703	cluster_1	Promoter (1-2kb)	1	87251148	87251248	101	1	ENSMUST00000157693	1564	ENSMUSG00000088318	ENSMUSG00000088318
chr1	95582279	95582680	1:95582279-95582680	.	.	95582279	95582680	0	1	401	95582270	cluster_1	Distal Intergenic	1	95565542	95565604	63	2	ENSMUST00000157708	-16676	ENSMUSG00000088333	ENSMUSG00000088333
chr2	61476361	61476762	2:61476361-61476762	.	.	61476361	61476762	0	1	401	61476355	cluster_1	Distal Intergenic	2	61492766	61492894	129	1	ENSMUST00000157715	-16004	ENSMUSG00000088340	ENSMUSG00000088340
chr18	19893522	19893923	18:19893522-19893923	.	.	19893522	19893923	0	1	401	19893521	cluster_1	Distal Intergenic	18	19856885	19856982	98	1	ENSMUST00000157792	36638	ENSMUSG00000088417	ENSMUSG00000088417
chr10	16156925	16157326	10:16156925-16157326	.	.	16156925	16157326	0	1	401	16156924	cluster_1	Distal Intergenic	10	17116804	17116900	97	1	ENSMUST00000157811	-959478	ENSMUSG00000088436	ENSMUSG00000088436
chr12	97326573	97326974	12:97326573-97326974	.	.	97326573	97326974	0	1	401	97326564	cluster_1	Distal Intergenic	12	97371034	97371113	80	2	ENSMUST00000157823	44139	ENSMUSG00000088448	ENSMUSG00000088448
chr10	21583631	21584032	10:21583631-21584032	.	.	21583631	21584032	0	1	401	21583629	cluster_1	Distal Intergenic	10	21588377	21588476	100	1	ENSMUST00000157842	-4345	ENSMUSG00000088467	ENSMUSG00000088467
chr16	79718261	79718662	16:79718261-79718662	.	.	79718261	79718662	0	1	401	79718254	cluster_1	Distal Intergenic	16	80137352	80137467	116	1	ENSMUST00000157851	-418690	ENSMUSG00000088476	ENSMUSG00000088476
chr14	32015292	32015693	14:32015292-32015693	.	.	32015292	32015693	0	1	401	32015289	cluster_1	Distal Intergenic	14	32023344	32023440	97	1	ENSMUST00000157862	-7651	ENSMUSG00000088487	ENSMUSG00000088487
chr1	102589896	102590297	1:102589896-102590297	.	.	102589896	102590297	0	1	401	102589895	cluster_1	Distal Intergenic	1	102413923	102414021	99	2	ENSMUST00000157885	-175876	ENSMUSG00000088510	ENSMUSG00000088510
chr1	102353164	102353565	1:102353164-102353565	.	.	102353164	102353565	0	1	401	102353163	cluster_1	Distal Intergenic	1	102413923	102414021	99	2	ENSMUST00000157885	60456	ENSMUSG00000088510	ENSMUSG00000088510
chr14	87338031	87338432	14:87338031-87338432	.	.	87338031	87338432	0	1	401	87338023	cluster_1	Distal Intergenic	14	87346245	87346387	143	1	ENSMUST00000157911	-7813	ENSMUSG00000088536	ENSMUSG00000088536
chr6	84880400	84880801	6:84880400-84880801	.	.	84880400	84880801	0	1	401	84880392	cluster_1	Intron (ENSMUST00000160197/ENSMUSG00000033769, intron 8 of 21)	6	85022293	85022397	105	1	ENSMUST00000157935	-141492	ENSMUSG00000088560	ENSMUSG00000088560
chr6	112057905	112058306	6:112057905-112058306	.	.	112057905	112058306	0	1	401	112057904	cluster_1	Distal Intergenic	6	111999327	111999641	315	1	ENSMUST00000157947	58579	ENSMUSG00000088572	ENSMUSG00000088572
chr2	8400436	8400837	2:8400436-8400837	.	.	8400436	8400837	0	1	401	8400428	cluster_1	Distal Intergenic	2	8472094	8472384	291	2	ENSMUST00000157949	71547	ENSMUSG00000088574	ENSMUSG00000088574
chr1	145276001	145276402	1:145276001-145276402	.	.	145276001	145276402	0	1	401	145276000	cluster_1	Distal Intergenic	1	145291354	145291480	127	2	ENSMUST00000157954	15078	ENSMUSG00000088579	ENSMUSG00000088579
chr17	94764750	94765151	17:94764750-94765151	.	.	94764750	94765151	0	1	401	94764741	cluster_1	Promoter (<=1kb)	17	94764825	94764931	107	1	ENSMUST00000157966	0	ENSMUSG00000088591	ENSMUSG00000088591
chr2	53723176	53723577	2:53723176-53723577	.	.	53723176	53723577	0	1	401	53723171	cluster_1	Distal Intergenic	2	53700847	53700955	109	2	ENSMUST00000158003	-22222	ENSMUSG00000088628	ENSMUSG00000088628
chr11	27089708	27090109	11:27089708-27090109	.	.	27089708	27090109	0	1	401	27089706	cluster_1	Promoter (2-3kb)	11	27087017	27087135	119	2	ENSMUST00000158029	-2574	ENSMUSG00000088654	ENSMUSG00000088654
chr1	73418040	73418441	1:73418040-73418441	.	.	73418040	73418441	0	1	401	73418033	cluster_1	Distal Intergenic	1	73763710	73763835	126	1	ENSMUST00000158041	-345269	ENSMUSG00000088666	ENSMUSG00000088666
chr7	113093861	113094262	7:113093861-113094262	.	.	113093861	113094262	0	1	401	113093860	cluster_1	Distal Intergenic	7	113119698	113119808	111	1	ENSMUST00000158046	-25436	ENSMUSG00000088671	ENSMUSG00000088671
chr7	75142008	75142409	7:75142008-75142409	.	.	75142008	75142409	0	1	401	75142001	cluster_1	Intron (ENSMUST00000085164/ENSMUSG00000053025, intron 6 of 12)	7	75275089	75275411	323	1	ENSMUST00000158058	-132680	ENSMUSG00000088683	ENSMUSG00000088683
chr1	112755524	112755925	1:112755524-112755925	.	.	112755524	112755925	0	1	401	112755523	cluster_1	Distal Intergenic	1	112467911	112468046	136	1	ENSMUST00000158066	287614	ENSMUSG00000088691	ENSMUSG00000088691
chr15	15672939	15673340	15:15672939-15673340	.	.	15672939	15673340	0	1	401	15672938	cluster_1	Distal Intergenic	15	15819227	15819354	128	1	ENSMUST00000158079	-145887	ENSMUSG00000088704	ENSMUSG00000088704
chr1	33201499	33201900	1:33201499-33201900	.	.	33201499	33201900	0	1	401	33201496	cluster_1	Distal Intergenic	1	33191993	33192102	110	1	ENSMUST00000158125	9507	ENSMUSG00000088750	ENSMUSG00000088750
chr18	57617048	57617449	18:57617048-57617449	.	.	57617048	57617449	0	1	401	57617043	cluster_1	Intron (ENSMUST00000079738/ENSMUSG00000058925, intron 5 of 6)	18	57669453	57669558	106	2	ENSMUST00000158151	52109	ENSMUSG00000088776	ENSMUSG00000088776
chr3	22464687	22465088	3:22464687-22465088	.	.	22464687	22465088	0	1	401	22464685	cluster_1	Distal Intergenic	3	22409923	22410051	129	2	ENSMUST00000158221	-54637	ENSMUSG00000088846	ENSMUSG00000088846
chr19	53152619	53153020	19:53152619-53153020	.	.	53152619	53153020	0	1	401	53152614	cluster_1	Intron (ENSMUST00000111741/ENSMUSG00000025026, intron 1 of 14)	19	53159757	53159863	107	2	ENSMUST00000158230	6843	ENSMUSG00000088855	ENSMUSG00000088855
chr12	30507863	30508264	12:30507863-30508264	.	.	30507863	30508264	0	1	401	30507860	cluster_1	Distal Intergenic	12	30457968	30458071	104	2	ENSMUST00000158247	-49793	ENSMUSG00000088872	ENSMUSG00000088872
chr9	29248332	29248733	9:29248332-29248733	.	.	29248332	29248733	0	1	401	29248330	cluster_1	Intron (ENSMUST00000075069/ENSMUSG00000059974, intron 2 of 7)	9	29262413	29262615	203	2	ENSMUST00000158256	13882	ENSMUSG00000088881	ENSMUSG00000088881
chr8	89859770	89860171	8:89859770-89860171	.	.	89859770	89860171	0	1	401	89859762	cluster_1	Distal Intergenic	8	89667173	89667304	132	2	ENSMUST00000158258	-192467	ENSMUSG00000088883	ENSMUSG00000088883
chr19	61021489	61021890	19:61021489-61021890	.	.	61021489	61021890	0	1	401	61021483	cluster_1	Intron (ENSMUST00000003313/ENSMUSG00000003228, intron 2 of 15)	19	61013417	61013545	129	2	ENSMUST00000158269	-7945	ENSMUSG00000088894	ENSMUSG00000088894
chr15	63020545	63020946	15:63020545-63020946	.	.	63020545	63020946	0	1	401	63020539	cluster_1	Distal Intergenic	15	62793201	62793334	134	1	ENSMUST00000158272	227345	ENSMUSG00000088897	ENSMUSG00000088897
chr19	19640366	19640767	19:19640366-19640767	.	.	19640366	19640767	0	1	401	19640365	cluster_1	Distal Intergenic	19	19275899	19276030	132	1	ENSMUST00000158282	364468	ENSMUSG00000088907	ENSMUSG00000088907
chr19	19222580	19222981	19:19222580-19222981	.	.	19222580	19222981	0	1	401	19222579	cluster_1	Distal Intergenic	19	19275899	19276030	132	1	ENSMUST00000158282	-52918	ENSMUSG00000088907	ENSMUSG00000088907
chr1	123156875	123157276	1:123156875-123157276	.	.	123156875	123157276	0	1	401	123156874	cluster_1	Distal Intergenic	1	123095384	123095443	60	1	ENSMUST00000158287	61492	ENSMUSG00000088912	ENSMUSG00000088912
chr18	24787764	24788165	18:24787764-24788165	.	.	24787764	24788165	0	1	401	24787762	cluster_1	Intron (ENSMUST00000037097/ENSMUSG00000034295, intron 3 of 26)	18	24761163	24761439	277	1	ENSMUST00000158295	26602	ENSMUSG00000088920	ENSMUSG00000088920
chr6	125986060	125986461	6:125986060-125986461	.	.	125986060	125986461	0	1	401	125986059	cluster_1	Intron (ENSMUST00000160496/ENSMUSG00000038115, intron 20 of 25)	6	125884415	125884524	110	1	ENSMUST00000158334	101646	ENSMUSG00000088959	ENSMUSG00000088959
chr12	50973979	50974380	12:50973979-50974380	.	.	50973979	50974380	0	1	401	50973974	cluster_1	Distal Intergenic	12	51085687	51085803	117	1	ENSMUST00000158341	-111307	ENSMUSG00000088966	ENSMUSG00000088966
chr16	63761180	63761581	16:63761180-63761581	.	.	63761180	63761581	0	1	401	63761174	cluster_1	Intron (ENSMUST00000064405/ENSMUSG00000052504, intron 3 of 16)	16	63747437	63747534	98	2	ENSMUST00000158367	-13647	ENSMUSG00000088992	ENSMUSG00000088992
chr16	63466655	63467056	16:63466655-63467056	.	.	63466655	63467056	0	1	401	63466649	cluster_1	Distal Intergenic	16	63747437	63747534	98	2	ENSMUST00000158367	280478	ENSMUSG00000088992	ENSMUSG00000088992
chr10	64438738	64439139	10:64438738-64439139	.	.	64438738	64439139	0	1	401	64438732	cluster_1	Intron (ENSMUST00000105441/ENSMUSG00000060843, intron 10 of 17)	10	64304637	64304744	108	2	ENSMUST00000158378	-133995	ENSMUSG00000089003	ENSMUSG00000089003
chr10	64320372	64320773	10:64320372-64320773	.	.	64320372	64320773	0	1	401	64320366	cluster_1	Intron (ENSMUST00000105441/ENSMUSG00000060843, intron 9 of 17)	10	64304637	64304744	108	2	ENSMUST00000158378	-15629	ENSMUSG00000089003	ENSMUSG00000089003
chr19	49087196	49087597	19:49087196-49087597	.	.	49087196	49087597	0	1	401	49087192	cluster_1	Distal Intergenic	19	48240535	48240645	111	2	ENSMUST00000158379	-846552	ENSMUSG00000089004	ENSMUSG00000089004
chr19	48429255	48429656	19:48429255-48429656	.	.	48429255	48429656	0	1	401	48429251	cluster_1	Intron (ENSMUST00000078880/ENSMUSG00000063434, intron 2 of 26)	19	48240535	48240645	111	2	ENSMUST00000158379	-188611	ENSMUSG00000089004	ENSMUSG00000089004
chr14	40043984	40044385	14:40043984-40044385	.	.	40043984	40044385	0	1	401	40043980	cluster_1	Distal Intergenic	14	40009902	40010065	164	1	ENSMUST00000158396	34083	ENSMUSG00000089021	ENSMUSG00000089021
chr10	12108321	12108722	10:12108321-12108722	.	.	12108321	12108722	0	1	401	12108320	cluster_1	Distal Intergenic	10	11959880	11960005	126	1	ENSMUST00000158398	148442	ENSMUSG00000089023	ENSMUSG00000089023
chr14	101321677	101322078	14:101321677-101322078	.	.	101321677	101322078	0	1	401	101321676	cluster_1	Distal Intergenic	14	101283067	101283202	136	1	ENSMUST00000158416	38611	ENSMUSG00000089041	ENSMUSG00000089041
