# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.GCM.0002	USF	TRANSFAC	N
GM.5.0.bZIP.0072	MAFB	ChIP-seq	N
GM.5.0.Nuclear_receptor.0139	ZBTB4	ChIP-seq	N
GM.5.0.Nuclear_receptor.0139	Zbtb4	ChIP-seq	N
GM.5.0.Nuclear_receptor.0139	ZBTB4	Unknown	N
GM.5.0.Mixed.0075	ZBTB12	Unknown	N
GM.5.0.Nuclear_receptor.0073	PPARGC1A	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0001	MEOX2	SELEX	N
GM.5.0.ARID_BRIGHT.0001	MEOX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	Lbx1	JASPAR	N
GM.5.0.Homeodomain.0055	TLX3	B1H	N
GM.5.0.Homeodomain.0055	Tlx1	B1H	N
GM.5.0.Homeodomain.0055	Tlx3	B1H	N
GM.5.0.Homeodomain.0055	Lbx1	B1H	N
GM.5.0.C2H2_ZF.0259	CTCF	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	AHR	TRANSFAC	N
GM.5.0.Nuclear_receptor.0017	AHRR	Transfac	N
GM.5.0.Nuclear_receptor.0017	AHR	Transfac	N
GM.5.0.Nuclear_receptor.0017	Ahr	Transfac	N
GM.5.0.Nuclear_receptor.0017	Ahrr	Transfac	N
GM.5.0.DP_E2F.0001	E2F1	TRANSFAC	N
GM.5.0.Ets.0027	SIN3A	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0001	FOXJ2	TRANSFAC	N
GM.5.0.ARID_BRIGHT.0001	FOXN3	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXJ2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXK2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXD4	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXS1	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXD4L1	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXI2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXD4L3	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXD4L5	Transfac	N
GM.5.0.ARID_BRIGHT.0001	FOXD4L6	Transfac	N
GM.5.0.ARID_BRIGHT.0001	KIAA0415	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxn3	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxn2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxa1	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxf2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxk2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxa3	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxf1a	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxi1	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxi2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxl2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxd4	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxd2	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxi3	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxd3	Transfac	N
GM.5.0.ARID_BRIGHT.0001	Foxs1	Transfac	N
GM.5.0.ARID_BRIGHT.0001	ENSMUSG00000090020	Transfac	N
GM.5.0.Homeodomain.0055	Prrxl1	B1H	N
GM.5.0.Ets.0018	ELF3	ChIP-seq	N
GM.5.0.bZIP.0044	STAT3	ChIP-seq	N
GM.5.0.Homeodomain.0055	ALX3	Unknown	N
GM.5.0.Homeodomain.0055	Alx3	PBM	N
GM.5.0.Homeodomain.0055	Arx	PBM	N
GM.5.0.Homeodomain.0055	En2	PBM	N
GM.5.0.Homeodomain.0055	Esx1	PBM	N
GM.5.0.Homeodomain.0055	Lbx2	PBM	N
GM.5.0.Homeodomain.0055	Lhx2	PBM	N
GM.5.0.Homeodomain.0055	Arx	PBM	N
GM.5.0.Homeodomain.0055	Prrx2	PBM	N
GM.5.0.Homeodomain.0055	Rax	PBM	N
GM.5.0.Homeodomain.0055	Rhoxf2	PBM	N
GM.5.0.Unknown.0026	MECOM	Transfac	N
GM.5.0.Unknown.0026	PRDM16	Transfac	N
GM.5.0.Unknown.0026	RUNX1	TRANSFAC	N
GM.5.0.Homeodomain.0153	PAX2	Transfac	N
GM.5.0.Homeodomain.0153	PAX2	TRANSFAC	N
GM.5.0.Myb_SANT.0008	FOS	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0001	HSF1	ChIP-seq	N
GM.5.0.Ets.0018	Elf1	B1H	N
GM.5.0.C2H2_ZF.0191	NRF1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	NR1H	TRANSFAC	N
GM.5.0.C2H2_ZF.0191	TEAD2	TRANSFAC	N
GM.5.0.bHLH.0067	NEUROD4	JASPAR	N
GM.5.0.bHLH.0067	NEUROD6	JASPAR	N
GM.5.0.bHLH.0067	ATOH7	JASPAR	N
GM.5.0.bHLH.0067	Neurod1	JASPAR	N
GM.5.0.bHLH.0067	Atoh7	JASPAR	N
GM.5.0.bHLH.0067	Neurod6	JASPAR	N
GM.5.0.bHLH.0067	Neurod4	JASPAR	N
GM.5.0.bHLH.0067	Atoh1	JASPAR	N
GM.5.0.bHLH.0067	TCF12	TRANSFAC	N
GM.5.0.Nuclear_receptor.0015	Nkx3.1	ChIP-seq	N
GM.5.0.SMAD.0008	Smad2	ChIP-seq	N
GM.5.0.Unknown.0154	FOXH1	ChIP-seq	N
GM.5.0.Unknown.0154	FOXH1	JASPAR	N
GM.5.0.Unknown.0154	Foxh1	JASPAR	N
GM.5.0.C2H2_ZF.0191	HINFP	Unknown	N
GM.5.0.C2H2_ZF.0191	HINFP1	HT-SELEX	N
GM.5.0.C2H2_ZF.0191	HINFP	SELEX	N
GM.5.0.C2H2_ZF.0191	HINFP	HT-SELEX	N
GM.5.0.C2H2_ZF.0191	STAT1	ChIP-seq	N
GM.5.0.C2H2_ZF.0191	STAT2	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0009	CUX1	TRANSFAC	Y
GM.5.0.CUT_Homeodomain.0009	CUX1	Transfac	Y
GM.5.0.CUT_Homeodomain.0009	Cux2	Transfac	N
GM.5.0.C2H2_ZF.0267	TCF3	Transfac	N
GM.5.0.C2H2_ZF.0267	TCF3	TRANSFAC	N
GM.5.0.Unknown.0147	MECP2	ChIP-seq	N
GM.5.0.Unknown.0147	MECP2	Unknown	N
GM.5.0.Unknown.0147	Mecp2	ChIP-seq	N
GM.5.0.p53.0007	NR2C2	ChIP-seq	N
GM.5.0.GCM.0002	CLOCK	ChIP-seq	N
GM.5.0.GCM.0002	Clock	ChIP-seq	N
GM.5.0.C2H2_ZF.0191	ZNF816	ChIP-seq	N
GM.5.0.Homeodomain.0189	ZNF143	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	KLF4	ChIP-seq	N
GM.5.0.Homeodomain_POU.0001	POU2F1	ChIP-seq	N
GM.5.0.Homeodomain_POU.0001	Pou2f1	ChIP-seq	N
GM.5.0.SMAD.0008	SMAD3	TRANSFAC	N
GM.5.0.C2H2_ZF.0108	RXRA	ChIP-seq	N
GM.5.0.Unknown.0099	SMAD	TRANSFAC	Y
GM.5.0.Unknown.0079	SP7	Transfac	N
GM.5.0.Unknown.0079	SP1	Transfac	N
GM.5.0.Unknown.0079	SP6	Transfac	N
GM.5.0.Unknown.0079	SP5	Transfac	N
GM.5.0.Unknown.0079	SP9	Transfac	N
GM.5.0.Unknown.0079	Sp2	Transfac	N
GM.5.0.Unknown.0079	Sp3	Transfac	N
GM.5.0.Unknown.0079	Sp6	Transfac	N
GM.5.0.Unknown.0079	Sp8	Transfac	N
GM.5.0.Unknown.0079	Sp7	Transfac	N
GM.5.0.Unknown.0079	Sp9	Transfac	N
GM.5.0.Unknown.0079	Sp5	Transfac	N
GM.5.0.Unknown.0079	SP1	TRANSFAC	N
GM.5.0.Unknown.0026	POU3F2	Transfac	N
GM.5.0.Unknown.0026	POU3F2	TRANSFAC	N
GM.5.0.Nuclear_receptor.0073	Rorc	PBM	N
GM.5.0.Nuclear_receptor.0073	Esr1	PBM	N
GM.5.0.Nuclear_receptor.0073	Esr2	PBM	N
GM.5.0.Nuclear_receptor.0073	Rorb	PBM	N
GM.5.0.Mixed.0080	FOXC1	JASPAR	N
GM.5.0.Mixed.0080	FOXK2	JASPAR	N
GM.5.0.Mixed.0080	FOXD4	JASPAR	N
GM.5.0.Mixed.0080	FOXE1	JASPAR	N
GM.5.0.Mixed.0080	FOXS1	JASPAR	N
GM.5.0.Mixed.0080	FOXD4L1	JASPAR	N
GM.5.0.Mixed.0080	FOXI2	JASPAR	N
GM.5.0.Mixed.0080	FOXE3	JASPAR	N
GM.5.0.Mixed.0080	FOXD4L3	JASPAR	N
GM.5.0.Mixed.0080	FOXB2	JASPAR	N
GM.5.0.Mixed.0080	FOXD4L5	JASPAR	N
GM.5.0.Mixed.0080	FOXD4L6	JASPAR	N
GM.5.0.Mixed.0080	KIAA0415	JASPAR	N
GM.5.0.Mixed.0080	Foxa1	JASPAR	N
GM.5.0.Mixed.0080	Foxf2	JASPAR	N
GM.5.0.Mixed.0080	Foxq1	JASPAR	N
GM.5.0.Mixed.0080	Foxk2	JASPAR	N
GM.5.0.Mixed.0080	Foxa3	JASPAR	N
GM.5.0.Mixed.0080	Foxf1a	JASPAR	N
GM.5.0.Mixed.0080	Foxe3	JASPAR	N
GM.5.0.Mixed.0080	Foxi1	JASPAR	N
GM.5.0.Mixed.0080	Foxi2	JASPAR	N
GM.5.0.Mixed.0080	Foxl2	JASPAR	N
GM.5.0.Mixed.0080	Foxd4	JASPAR	N
GM.5.0.Mixed.0080	Foxd2	JASPAR	N
GM.5.0.Mixed.0080	Foxi3	JASPAR	N
GM.5.0.Mixed.0080	Foxb2	JASPAR	N
GM.5.0.Mixed.0080	Foxd3	JASPAR	N
GM.5.0.Mixed.0080	Foxe1	JASPAR	N
GM.5.0.Mixed.0080	Foxs1	JASPAR	N
GM.5.0.Unknown.0060	BDP1	ChIP-seq	N
GM.5.0.Unknown.0060	BRF1	ChIP-seq	N
GM.5.0.Unknown.0060	BRF2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	NR2F2	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0009	CEBPB	ChIP-seq	N
GM.5.0.AT_hook.0003	GATA4	TRANSFAC	N
GM.5.0.Homeodomain.0041	AFP	TRANSFAC	N
GM.5.0.Ets.0018	Myb	JASPAR	N
GM.5.0.C2H2_ZF.0028	GATA1	ChIP-seq	N
GM.5.0.C2H2_ZF.0028	GATA2	ChIP-seq	N
GM.5.0.C2H2_ZF.0267	Myf5	PBM	N
GM.5.0.C2H2_ZF.0267	Myf6	PBM	N
GM.5.0.C2H2_ZF.0028	Smad4	B1H	N
GM.5.0.p53.0007	Zfp3	PBM	N
GM.5.0.Nuclear_receptor.0139	RAD21	ChIP-seq	N
GM.5.0.C2H2_ZF.0191	THAP1	ChIP-seq	N
GM.5.0.Unknown.0141	PGR	ChIP-seq	N
GM.5.0.Unknown.0141	Nr3c2	ChIP-seq	N
GM.5.0.Unknown.0141	Pgr	ChIP-seq	N
GM.5.0.C2H2_ZF.0191	NR3C1	ChIP-seq	N
GM.5.0.Homeodomain.0041	GATA1	ChIP-seq	N
GM.5.0.Homeodomain.0041	GATA2	ChIP-seq	N
GM.5.0.Unknown.0079	ZIC5	B1H	N
GM.5.0.Homeodomain.0159	CDX4	B1H	N
GM.5.0.Homeodomain.0159	Cdx4	B1H	N
GM.5.0.Unknown.0079	ZNF219	TRANSFAC	N
GM.5.0.C2H2_ZF.0259	CTCF	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	CTCFL	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	RAD21	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	SMC3	ChIP-seq	N
GM.5.0.C2H2_ZF.0149	ATF4	TRANSFAC	N
GM.5.0.C2H2_ZF.0259	SMC3	ChIP-seq	N
GM.5.0.T-box.0013	ZNF18	ChIP-seq	N
GM.5.0.Unknown.0079	NRF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0149	PAX5	ChIP-seq	N
GM.5.0.IRF.0018	EBF1	TRANSFAC	N
GM.5.0.IRF.0018	Ebf1	Transfac	N
GM.5.0.DP_E2F.0001	ETS1	ChIP-seq	N
GM.5.0.Homeodomain.0153	STAT1	ChIP-seq	N
GM.5.0.Homeodomain.0153	STAT3	ChIP-seq	N
GM.5.0.Myb_SANT.0009	HES4	Transfac	N
GM.5.0.Homeodomain_POU.0001	DMRTA2	TRANSFAC	N
GM.5.0.Mixed.0075	GTF3C2	ChIP-seq	N
GM.5.0.Mixed.0075	POLR3A	ChIP-seq	N
GM.5.0.Mixed.0075	POLR3G	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0001	PDX1	TRANSFAC	N
GM.5.0.ARID_BRIGHT.0001	CBX5	TRANSFAC	N
GM.5.0.Nuclear_receptor.0139	SIN3A	ChIP-seq	N
GM.5.0.Nuclear_receptor.0052	ESRRA	ChIP-seq	N
GM.5.0.Nuclear_receptor.0052	PPARGC1A	ChIP-seq	N
GM.5.0.T-box.0013	PAX5	ChIP-seq	N
GM.5.0.C2H2_ZF.0017	BCL11A	ChIP-seq	N
GM.5.0.Unknown.0004	RARG	ChIP-seq	N
GM.5.0.Homeodomain.0041	AP3	TRANSFAC	N
GM.5.0.GCM.0002	HES2	PBM	N
GM.5.0.GCM.0002	HES4	PBM	N
GM.5.0.GCM.0002	Hes2	PBM	N
GM.5.0.T-box.0026	FOXC1	HT-SELEX	N
GM.5.0.T-box.0026	FOXC2	HT-SELEX	N
GM.5.0.T-box.0026	FOXD2	HT-SELEX	N
GM.5.0.T-box.0026	FOXD3	HT-SELEX	N
GM.5.0.T-box.0026	FOXC1	SELEX	N
GM.5.0.T-box.0026	FOXK2	SELEX	N
GM.5.0.T-box.0026	FOXD4	SELEX	N
GM.5.0.T-box.0026	FOXE1	SELEX	N
GM.5.0.T-box.0026	FOXS1	SELEX	N
GM.5.0.T-box.0026	FOXD4L1	SELEX	N
GM.5.0.T-box.0026	FOXI2	SELEX	N
GM.5.0.T-box.0026	FOXE3	SELEX	N
GM.5.0.T-box.0026	FOXD4L3	SELEX	N
GM.5.0.T-box.0026	FOXB2	SELEX	N
GM.5.0.T-box.0026	FOXD4L5	SELEX	N
GM.5.0.T-box.0026	FOXD4L6	SELEX	N
GM.5.0.T-box.0026	KIAA0415	SELEX	N
GM.5.0.T-box.0026	Foxa1	SELEX	N
GM.5.0.T-box.0026	Foxf2	SELEX	N
GM.5.0.T-box.0026	Foxq1	SELEX	N
GM.5.0.T-box.0026	Foxk2	SELEX	N
GM.5.0.T-box.0026	Foxa3	SELEX	N
GM.5.0.T-box.0026	Foxf1a	SELEX	N
GM.5.0.T-box.0026	Foxe3	SELEX	N
GM.5.0.T-box.0026	Foxi1	SELEX	N
GM.5.0.T-box.0026	Foxi2	SELEX	N
GM.5.0.T-box.0026	Foxl2	SELEX	N
GM.5.0.T-box.0026	Foxd4	SELEX	N
GM.5.0.T-box.0026	Foxd2	SELEX	N
GM.5.0.T-box.0026	Foxi3	SELEX	N
GM.5.0.T-box.0026	Foxb2	SELEX	N
GM.5.0.T-box.0026	Foxd3	SELEX	N
GM.5.0.T-box.0026	Foxe1	SELEX	N
GM.5.0.T-box.0026	Foxs1	SELEX	N
GM.5.0.T-box.0026	FOXC2	SELEX	N
GM.5.0.T-box.0026	FOXD2	SELEX	N
GM.5.0.T-box.0026	FOXD3	SELEX	N
GM.5.0.T-box.0026	JUN	ChIP-seq	N
GM.5.0.Unknown.0026	ONECUT2	ChIP-seq	N
GM.5.0.Unknown.0026	Onecut1	ChIP-seq	N
GM.5.0.Unknown.0026	Onecut3	ChIP-seq	N
GM.5.0.Unknown.0026	Onecut2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	SREBF1	ChIP-seq	N
GM.5.0.Unknown.0026	SOX10	SELEX	N
GM.5.0.Unknown.0026	Sox9	SELEX	N
GM.5.0.Unknown.0026	SOX8	SELEX	N
GM.5.0.Unknown.0026	SOX9	SELEX	N
GM.5.0.Unknown.0026	SOX10	HT-SELEX	N
GM.5.0.Unknown.0026	SOX8	HT-SELEX	N
GM.5.0.Unknown.0026	SOX9	HT-SELEX	N
GM.5.0.C2H2_ZF.0210	IKZF1	TRANSFAC	Y
GM.5.0.C2H2_ZF.0210	IKZF2	TRANSFAC	Y
GM.5.0.C2H2_ZF.0210	IKZF4	Transfac	N
GM.5.0.C2H2_ZF.0210	IKZF1	Transfac	Y
GM.5.0.C2H2_ZF.0210	Ikzf4	Transfac	N
GM.5.0.C2H2_ZF.0210	Ikzf1	Transfac	N
GM.5.0.Nuclear_receptor.0015	ARID5B	ChIP-seq	N
GM.5.0.Nuclear_receptor.0015	Arid5b	ChIP-seq	N
GM.5.0.Nuclear_receptor.0015	ARID5A	ChIP-seq	N
GM.5.0.Myb_SANT.0008	THRA	SELEX	N
GM.5.0.Myb_SANT.0008	Thrb	SELEX	N
GM.5.0.Myb_SANT.0008	Thra	SELEX	N
GM.5.0.Myb_SANT.0008	THRB	SELEX	N
GM.5.0.Myb_SANT.0008	THRA	HT-SELEX	N
GM.5.0.Myb_SANT.0008	THRB	HT-SELEX	N
GM.5.0.Nuclear_receptor.0064	THRa	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	Thra	ChIP-seq	N
GM.5.0.Homeodomain.0159	REST	ChIP-seq	N
GM.5.0.Mixed.0080	PAX2	Transfac	Y
GM.5.0.Mixed.0080	PAX2	TRANSFAC	Y
GM.5.0.C2H2_ZF.0108	FOS	ChIP-seq	N
GM.5.0.SMAD.0008	HDX	Unknown	N
GM.5.0.SMAD.0008	Hdx	PBM	N
GM.5.0.Homeodomain.0041	Gata3	ChIP-seq	N
GM.5.0.Unknown.0060	GABPA	ChIP-seq	N
GM.5.0.Unknown.0026	MAX	ChIP-seq	N
GM.5.0.Unknown.0026	MXI1	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0001	POU3F2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	ESR2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	Esr2	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0009	NFATC1	SELEX	N
GM.5.0.CUT_Homeodomain.0009	Nfatc4	SELEX	N
GM.5.0.CUT_Homeodomain.0009	Nfatc2	SELEX	N
GM.5.0.CUT_Homeodomain.0009	Nfatc3	SELEX	N
GM.5.0.CUT_Homeodomain.0009	Nfatc1	SELEX	N
GM.5.0.CUT_Homeodomain.0009	NFATC1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0137	GATA3	ChIP-seq	N
GM.5.0.Unknown.0026	IRF5	ChIP-seq	N
GM.5.0.Nuclear_receptor.0035	GTF3C2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0035	POLR3A	ChIP-seq	N
GM.5.0.Nuclear_receptor.0035	POLR3G	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	TWIST1	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	TCF15	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	SCXB	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	SCXA	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	TWIST2	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	Scx	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	Twist1	ChIP-seq	N
GM.5.0.C2H2_ZF.0259	Tcf15	ChIP-seq	N
GM.5.0.C2H2_ZF.0191	ATF3	ChIP-seq	N
GM.5.0.C2H2_ZF.0191	CREB1	Unknown	N
GM.5.0.Homeodomain.0159	ELF1	ChIP-seq	N
GM.5.0.Homeodomain.0159	ELK4	ChIP-seq	N
GM.5.0.Homeodomain.0159	GABPA	ChIP-seq	N
GM.5.0.Ets.0018	ETV5	ChIP-seq	N
GM.5.0.Ets.0018	Etv2	ChIP-seq	N
GM.5.0.Ets.0018	Ets2	ChIP-seq	N
GM.5.0.Ets.0018	ENSMUSG00000044690	ChIP-seq	N
GM.5.0.Ets.0018	Fev	ChIP-seq	N
GM.5.0.Unknown.0168	FOXJ2	Unknown	N
GM.5.0.Unknown.0168	FOXJ2	HT-SELEX	N
GM.5.0.Unknown.0168	FOXJ3	HT-SELEX	N
GM.5.0.Unknown.0168	Foxj3	HT-SELEX	N
GM.5.0.Unknown.0168	FOXN3	SELEX	N
GM.5.0.Unknown.0168	FOXJ2	SELEX	N
GM.5.0.Unknown.0168	FOXK2	SELEX	N
GM.5.0.Unknown.0168	FOXD4	SELEX	N
GM.5.0.Unknown.0168	FOXS1	SELEX	N
GM.5.0.Unknown.0168	FOXD4L1	SELEX	N
GM.5.0.Unknown.0168	FOXI2	SELEX	N
GM.5.0.Unknown.0168	FOXD4L3	SELEX	N
GM.5.0.Unknown.0168	FOXD4L5	SELEX	N
GM.5.0.Unknown.0168	FOXD4L6	SELEX	N
GM.5.0.Unknown.0168	KIAA0415	SELEX	N
GM.5.0.Unknown.0168	Foxn3	SELEX	N
GM.5.0.Unknown.0168	Foxn2	SELEX	N
GM.5.0.Unknown.0168	Foxa1	SELEX	N
GM.5.0.Unknown.0168	Foxf2	SELEX	N
GM.5.0.Unknown.0168	Foxk2	SELEX	N
GM.5.0.Unknown.0168	Foxa3	SELEX	N
GM.5.0.Unknown.0168	Foxf1a	SELEX	N
GM.5.0.Unknown.0168	Foxi1	SELEX	N
GM.5.0.Unknown.0168	Foxi2	SELEX	N
GM.5.0.Unknown.0168	Foxl2	SELEX	N
GM.5.0.Unknown.0168	Foxd4	SELEX	N
GM.5.0.Unknown.0168	Foxd2	SELEX	N
GM.5.0.Unknown.0168	Foxi3	SELEX	N
GM.5.0.Unknown.0168	Foxd3	SELEX	N
GM.5.0.Unknown.0168	Foxs1	SELEX	N
GM.5.0.Unknown.0168	ENSMUSG00000090020	SELEX	N
GM.5.0.Unknown.0168	FOXE1	SELEX	N
GM.5.0.Unknown.0168	FOXE3	SELEX	N
GM.5.0.Unknown.0168	FOXJ3	SELEX	N
GM.5.0.Unknown.0168	FOXB2	SELEX	N
GM.5.0.Unknown.0168	Foxe3	SELEX	N
GM.5.0.Unknown.0168	Foxb2	SELEX	N
GM.5.0.Unknown.0168	Foxe1	SELEX	N
GM.5.0.Unknown.0168	Foxj3	SELEX	N
GM.5.0.MADS_box.0018	HOXA6	ChIP-seq	N
GM.5.0.MADS_box.0018	HOXA7	ChIP-seq	N
GM.5.0.MADS_box.0018	HOXD3	ChIP-seq	N
GM.5.0.MADS_box.0018	AC012531.1	ChIP-seq	N
GM.5.0.MADS_box.0018	HOXB4	ChIP-seq	N
GM.5.0.MADS_box.0018	HOXC5	ChIP-seq	N
GM.5.0.MADS_box.0018	Hoxd4	ChIP-seq	N
GM.5.0.Unknown.0026	SOX8	Unknown	N
GM.5.0.p53.0007	EGR1	ChIP-seq	N
GM.5.0.AT_hook.0003	NFATC1	ChIP-seq	N
GM.5.0.AT_hook.0003	Nfatc4	ChIP-seq	N
GM.5.0.AT_hook.0003	Nfatc2	ChIP-seq	N
GM.5.0.AT_hook.0003	Nfatc3	ChIP-seq	N
GM.5.0.AT_hook.0003	Nfatc1	ChIP-seq	N
GM.5.0.Unknown.0026	HOXA6	ChIP-seq	N
GM.5.0.Unknown.0026	HOXD3	ChIP-seq	N
GM.5.0.Unknown.0026	AC012531.1	ChIP-seq	N
GM.5.0.Unknown.0026	HOXB4	ChIP-seq	N
GM.5.0.Unknown.0026	HOXC6	ChIP-seq	N
GM.5.0.Unknown.0026	HOXC5	ChIP-seq	N
GM.5.0.Unknown.0026	Hoxd4	ChIP-seq	N
GM.5.0.C2H2_ZF.0277	SIX5	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	PROP1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXN3	ChIP-seq	N
GM.5.0.Unknown.0168	FOXK2	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4	ChIP-seq	N
GM.5.0.Unknown.0168	FOXE1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXS1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4L1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXI2	ChIP-seq	N
GM.5.0.Unknown.0168	FOXE3	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4L3	ChIP-seq	N
GM.5.0.Unknown.0168	FOXJ3	ChIP-seq	N
GM.5.0.Unknown.0168	FOXB2	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4L5	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4L6	ChIP-seq	N
GM.5.0.Unknown.0168	KIAA0415	ChIP-seq	N
GM.5.0.Unknown.0168	Foxn2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxa1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxf2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxk2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxa3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxf1a	ChIP-seq	N
GM.5.0.Unknown.0168	Foxe3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxi1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxi2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxl2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxd4	ChIP-seq	N
GM.5.0.Unknown.0168	Foxd2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxi3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxb2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxd3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxe1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxs1	ChIP-seq	N
GM.5.0.Unknown.0168	ENSMUSG00000090020	ChIP-seq	N
GM.5.0.Unknown.0191	THAP1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0139	BHLHE40	ChIP-seq	N
GM.5.0.MADS_box.0018	SRF	ChIP-seq	N
GM.5.0.Nuclear_receptor.0134	PROX1	SELEX	N
GM.5.0.Nuclear_receptor.0134	PROX1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0134	PROX1	Unknown	N
GM.5.0.Nuclear_receptor.0134	PROX1	HT-SELEX	N
GM.5.0.C2H2_ZF.0144	KLF8	Unknown	N
GM.5.0.C2H2_ZF.0144	KLF8	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	Klf8	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	KLF7	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	Klf6	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	Klf5	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	Klf3	ChIP-seq	N
GM.5.0.C2H2_ZF.0017	IRF4	ChIP-seq	N
GM.5.0.C2H2_ZF.0191	TCF7L2	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	MLXIPL	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	Mlxipl	ChIP-seq	N
GM.5.0.C2H2_ZF.0144	MLXIPL	Unknown	N
GM.5.0.Mixed.0035	TP53	Transfac	N
GM.5.0.Mixed.0035	TP53	TRANSFAC	N
GM.5.0.Homeodomain.0175	FOXB1	HT-SELEX	N
GM.5.0.Homeodomain.0175	FOXK2	SELEX	N
GM.5.0.Homeodomain.0175	FOXD4	SELEX	N
GM.5.0.Homeodomain.0175	FOXB1	SELEX	N
GM.5.0.Homeodomain.0175	FOXE1	SELEX	N
