Chrom	Start	End	region_61393	X0.0	X.	X8443946.1	X8444147.1	X0	X1	X201	X8443938	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr10	60002557	60002758	region_18726	0	+	60002557	60002758	0	1	201	60002551	cluster_1	Promoter (<=1kb)	10	60002805	60099990	97186	1	ENSMUST00000050516	-47	ENSMUSG00000044475	ENSMUSG00000044475
chr17	30004456	30004657	region_78555	0	+	30004456	30004657	0	1	201	30004453	cluster_1	Promoter (<=1kb)	17	30005087	30210019	204933	1	ENSMUST00000057897	-430	ENSMUSG00000044477	ENSMUSG00000044477
chr4	147940522	147940723	region_131568	0	+	147940522	147940723	0	1	201	147940521	cluster_1	Promoter (<=1kb)	4	147940895	147947314	6420	1	ENSMUST00000103232	-172	ENSMUSG00000044496	ENSMUSG00000044496
chr17	56507869	56508070	region_80278	0	+	56507869	56508070	0	1	201	56507864	cluster_1	Distal Intergenic	17	56511248	56512483	1236	2	ENSMUST00000052211	4413	ENSMUSG00000044526	ENSMUSG00000044526
chr17	56507501	56507702	region_80277	0	+	56507501	56507702	0	1	201	56507496	cluster_1	Distal Intergenic	17	56511248	56512483	1236	2	ENSMUST00000052211	4781	ENSMUSG00000044526	ENSMUSG00000044526
chr3	124320817	124321018	region_118512	0	+	124320817	124321018	0	1	201	124320816	cluster_1	Promoter (<=1kb)	3	124321037	124323260	2224	1	ENSMUST00000058994	-19	ENSMUSG00000044528	ENSMUSG00000044528
chr12	71311561	71311762	region_39710	0	+	71311561	71311762	0	1	201	71311554	cluster_1	Promoter (1-2kb)	12	71309984	71318894	8911	1	ENSMUST00000150639	1578	ENSMUSG00000044548	ENSMUSG00000044548
chr13	38037011	38037212	region_46162	0	+	38037011	38037212	0	1	201	38037008	cluster_1	Promoter (<=1kb)	13	38020911	38037069	16159	2	ENSMUST00000089840	0	ENSMUSG00000044566	ENSMUSG00000044566
chr12	30911387	30911588	region_36802	0	+	30911387	30911588	0	1	201	30911384	cluster_1	Promoter (<=1kb)	12	30893326	30911612	18287	2	ENSMUST00000062740	24	ENSMUSG00000044573	ENSMUSG00000044573
chr8	72570743	72570944	region_169622	0	+	72570743	72570944	0	1	201	72570736	cluster_1	Promoter (<=1kb)	8	72567487	72571049	3563	2	ENSMUST00000058733	105	ENSMUSG00000044600	ENSMUSG00000044600
chr2	25241131	25241332	region_96916	0	+	25241131	25241332	0	1	201	25241129	cluster_1	Promoter (<=1kb)	2	25242255	25243397	1143	1	ENSMUST00000154498	-923	ENSMUSG00000044628	ENSMUSG00000044628
chr11	17051804	17052005	region_25205	0	+	17051804	17052005	0	1	201	17051803	cluster_1	Promoter (<=1kb)	11	17051818	17079371	27554	1	ENSMUST00000058159	0	ENSMUSG00000044629	ENSMUSG00000044629
chr15	100493996	100494197	region_68751	0	+	100493996	100494197	0	1	201	100493995	cluster_1	Promoter (1-2kb)	15	100479570	100495239	15670	2	ENSMUST00000061457	1042	ENSMUSG00000044636	ENSMUSG00000044636
chr15	100495235	100495436	region_68753	0	+	100495235	100495436	0	1	201	100495234	cluster_1	Promoter (<=1kb)	15	100479570	100495239	15670	2	ENSMUST00000061457	0	ENSMUSG00000044636	ENSMUSG00000044636
chr2	65845471	65845672	region_100304	0	+	65845471	65845672	0	1	201	65845465	cluster_1	Promoter (<=1kb)	2	65845767	66031546	185780	1	ENSMUST00000122912	-95	ENSMUSG00000044647	ENSMUSG00000044647
chr2	65847788	65847989	region_100305	0	+	65847788	65847989	0	1	201	65847782	cluster_1	Promoter (1-2kb)	2	65845855	66023279	177425	1	ENSMUST00000112397	1934	ENSMUSG00000044647	ENSMUSG00000044647
chr2	65931639	65931840	region_100315	0	+	65931639	65931840	0	1	201	65931633	cluster_1	Promoter (<=1kb)	2	65931865	66023484	91620	1	ENSMUST00000145598	-25	ENSMUSG00000044647	ENSMUSG00000044647
chr3	117360211	117360412	region_117843	0	+	117360211	117360412	0	1	201	117360210	cluster_1	Promoter (<=1kb)	3	117319145	117360876	41732	2	ENSMUST00000061071	464	ENSMUSG00000044667	ENSMUSG00000044667
chr3	117358881	117359082	region_117841	0	+	117358881	117359082	0	1	201	117358880	cluster_1	Promoter (1-2kb)	3	117319145	117360876	41732	2	ENSMUST00000061071	1794	ENSMUSG00000044667	ENSMUSG00000044667
chr5	4757888	4758089	region_132581	0	+	4757888	4758089	0	1	201	4757884	cluster_1	Promoter (<=1kb)	5	4753842	4758216	4375	2	ENSMUST00000054294	127	ENSMUSG00000044674	ENSMUSG00000044674
chr5	4756436	4756637	region_132580	0	+	4756436	4756637	0	1	201	4756432	cluster_1	Promoter (1-2kb)	5	4753842	4758216	4375	2	ENSMUST00000054294	1579	ENSMUSG00000044674	ENSMUSG00000044674
chr5	4755880	4756081	region_132579	0	+	4755880	4756081	0	1	201	4755876	cluster_1	Promoter (2-3kb)	5	4753842	4758216	4375	2	ENSMUST00000054294	2135	ENSMUSG00000044674	ENSMUSG00000044674
chr8	110080173	110080374	region_172681	0	+	110080173	110080374	0	1	201	110080172	cluster_1	Promoter (<=1kb)	8	110079764	110090181	10418	1	ENSMUST00000058804	410	ENSMUSG00000044676	ENSMUSG00000044676
chr8	110080533	110080734	region_172682	0	+	110080533	110080734	0	1	201	110080532	cluster_1	Promoter (<=1kb)	8	110079764	110090181	10418	1	ENSMUST00000058804	770	ENSMUSG00000044676	ENSMUSG00000044676
chr4	149738167	149738368	region_131781	0	+	149738167	149738368	0	1	201	149738166	cluster_1	Promoter (<=1kb)	4	149724864	149738044	13181	2	ENSMUST00000103208	-124	ENSMUSG00000044700	ENSMUSG00000044700
chr11	43528455	43528656	region_27512	0	+	43528455	43528656	0	1	201	43528451	cluster_1	Promoter (<=1kb)	11	43528784	43586997	58214	1	ENSMUST00000050574	-128	ENSMUSG00000044707	ENSMUSG00000044707
chr11	43529257	43529458	region_27513	0	+	43529257	43529458	0	1	201	43529253	cluster_1	Promoter (<=1kb)	11	43529246	43556689	27444	1	ENSMUST00000152153	12	ENSMUSG00000044707	ENSMUSG00000044707
chr7	19572625	19572826	region_155169	0	+	19572625	19572826	0	1	201	19572624	cluster_1	Promoter (<=1kb)	7	19565087	19572968	7882	2	ENSMUST00000122127	142	ENSMUSG00000044709	ENSMUSG00000044709
chr12	73286743	73286944	region_39891	0	+	73286743	73286944	0	1	201	73286736	cluster_1	Promoter (<=1kb)	12	73286779	73354049	67271	1	ENSMUST00000140523	0	ENSMUSG00000044712	ENSMUSG00000044712
chr12	105685876	105686077	region_42660	0	+	105685876	105686077	0	1	201	105685875	cluster_1	Promoter (<=1kb)	12	105685352	105703047	17696	1	ENSMUST00000051934	525	ENSMUSG00000044715	ENSMUSG00000044715
chr16	56037848	56038049	region_73428	0	+	56037848	56038049	0	1	201	56037843	cluster_1	Promoter (<=1kb)	16	56032609	56037819	5211	2	ENSMUST00000059052	-30	ENSMUSG00000044763	ENSMUSG00000044763
chr1	97660694	97660895	region_7123	0	+	97660694	97660895	0	1	201	97660685	cluster_1	Promoter (<=1kb)	1	97643903	97661676	17774	2	ENSMUST00000153115	781	ENSMUSG00000044768	ENSMUSG00000044768
chr1	97662649	97662850	region_7124	0	+	97662649	97662850	0	1	201	97662640	cluster_1	Promoter (<=1kb)	1	97643903	97662074	18172	2	ENSMUST00000149927	-576	ENSMUSG00000044768	ENSMUSG00000044768
chr1	88277415	88277616	region_6383	0	+	88277415	88277616	0	1	201	88277407	cluster_1	Promoter (<=1kb)	1	88264978	88277506	12529	2	ENSMUST00000147393	0	ENSMUSG00000044783	ENSMUSG00000044783
chr1	88276245	88276446	region_6382	0	+	88276245	88276446	0	1	201	88276237	cluster_1	Promoter (1-2kb)	1	88264978	88277506	12529	2	ENSMUST00000147393	1060	ENSMUSG00000044783	ENSMUSG00000044783
chr9	110533277	110533478	region_183236	0	+	110533277	110533478	0	1	201	110533276	cluster_1	Promoter (<=1kb)	9	110532597	110618633	86037	1	ENSMUST00000153838	681	ENSMUSG00000044791	ENSMUSG00000044791
chr13	59769052	59769253	region_48174	0	+	59769052	59769253	0	1	201	59769047	cluster_1	Promoter (<=1kb)	13	59760396	59769776	9381	2	ENSMUST00000160628	523	ENSMUSG00000044792	ENSMUSG00000044792
chr8	122444506	122444707	region_173754	0	+	122444506	122444707	0	1	201	122444505	cluster_1	Promoter (<=1kb)	8	122443656	122445647	1992	1	ENSMUST00000059529	851	ENSMUSG00000044794	ENSMUSG00000044794
chr11	50827056	50827257	region_27985	0	+	50827056	50827257	0	1	201	50827051	cluster_1	Promoter (<=1kb)	11	50817193	50827686	10494	2	ENSMUST00000139465	429	ENSMUSG00000044807	ENSMUSG00000044807
chr11	50827408	50827609	region_27986	0	+	50827408	50827609	0	1	201	50827403	cluster_1	Promoter (<=1kb)	11	50817193	50827686	10494	2	ENSMUST00000139465	77	ENSMUSG00000044807	ENSMUSG00000044807
chr4	45530912	45531113	region_124041	0	+	45530912	45531113	0	1	201	45530908	cluster_1	Promoter (<=1kb)	4	45423278	45530330	107053	2	ENSMUST00000061986	-583	ENSMUSG00000044813	ENSMUSG00000044813
chr11	45945027	45945228	region_27650	0	+	45945027	45945228	0	1	201	45945023	cluster_1	Promoter (<=1kb)	11	45931080	45944935	13856	2	ENSMUST00000062458	-93	ENSMUSG00000044847	ENSMUSG00000044847
chr11	45944009	45944210	region_27649	0	+	45944009	45944210	0	1	201	45944005	cluster_1	Promoter (<=1kb)	11	45928269	45944935	16667	2	ENSMUST00000129820	725	ENSMUSG00000044847	ENSMUSG00000044847
chr11	45943266	45943467	region_27648	0	+	45943266	45943467	0	1	201	45943262	cluster_1	Promoter (1-2kb)	11	45928269	45944935	16667	2	ENSMUST00000129820	1468	ENSMUSG00000044847	ENSMUSG00000044847
chr1	184034043	184034244	region_13597	0	+	184034043	184034244	0	1	201	184034042	cluster_1	Promoter (<=1kb)	1	184033032	184033998	967	2	ENSMUST00000050306	-46	ENSMUSG00000044854	ENSMUSG00000044854
chr17	27204527	27204728	region_78239	0	+	27204527	27204728	0	1	201	27204525	cluster_1	Promoter (<=1kb)	17	27189601	27204438	14838	2	ENSMUST00000055117	-90	ENSMUSG00000044857	ENSMUSG00000044857
chr3	38483539	38483740	region_111941	0	+	38483539	38483740	0	1	201	38483536	cluster_1	Promoter (<=1kb)	3	38449651	38483091	33441	2	ENSMUST00000156038	-449	ENSMUSG00000044864	ENSMUSG00000044864
chr7	6172180	6172381	region_154781	0	+	6172180	6172381	0	1	201	6172174	cluster_1	Promoter (<=1kb)	7	6172226	6183951	11726	1	ENSMUST00000128495	0	ENSMUSG00000044876	ENSMUSG00000044876
chr7	100536731	100536932	region_160930	0	+	100536731	100536932	0	1	201	100536730	cluster_1	Promoter (<=1kb)	7	100537100	100540369	3270	1	ENSMUST00000054310	-168	ENSMUSG00000044881	ENSMUSG00000044881
chr12	73997963	73998164	region_39951	0	+	73997963	73998164	0	1	201	73997956	cluster_1	Promoter (<=1kb)	12	73997761	74267916	270156	1	ENSMUST00000110451	203	ENSMUSG00000044912	ENSMUSG00000044912
chr12	73996954	73997155	region_39950	0	+	73996954	73997155	0	1	201	73996947	cluster_1	Promoter (<=1kb)	12	73997761	74267916	270156	1	ENSMUST00000110451	-606	ENSMUSG00000044912	ENSMUSG00000044912
chr13	64152256	64152457	region_48415	0	+	64152256	64152457	0	1	201	64152250	cluster_1	Promoter (<=1kb)	13	64135403	64152429	17027	2	ENSMUST00000152644	0	ENSMUSG00000044934	ENSMUSG00000044934
chr10	86705690	86705891	region_20989	0	+	86705690	86705891	0	1	201	86705682	cluster_1	Promoter (<=1kb)	10	86705811	86724584	18774	1	ENSMUST00000061458	0	ENSMUSG00000044937	ENSMUSG00000044937
chr9	77655932	77656133	region_180754	0	+	77655932	77656133	0	1	201	77655925	cluster_1	3' UTR	9	77636732	77660118	23387	1	ENSMUST00000057781	19201	ENSMUSG00000044938	ENSMUSG00000044938
chr19	47837426	47837627	region_93991	0	+	47837426	47837627	0	1	201	47837422	cluster_1	Promoter (<=1kb)	19	47737561	47837382	99822	2	ENSMUST00000160247	-45	ENSMUSG00000044948	ENSMUSG00000044948
chr11	32454494	32454695	region_26470	0	+	32454494	32454695	0	1	201	32454491	cluster_1	Promoter (<=1kb)	11	32455370	32516687	61318	1	ENSMUST00000051053	-675	ENSMUSG00000044949	ENSMUSG00000044949
chr11	32455710	32455911	region_26471	0	+	32455710	32455911	0	1	201	32455707	cluster_1	Promoter (<=1kb)	11	32455370	32516687	61318	1	ENSMUST00000051053	341	ENSMUSG00000044949	ENSMUSG00000044949
chr11	43681868	43682069	region_27526	0	+	43681868	43682069	0	1	201	43681864	cluster_1	Promoter (<=1kb)	11	43681998	43707191	25194	1	ENSMUST00000061070	0	ENSMUSG00000044950	ENSMUSG00000044950
chr5	21700945	21701146	region_133592	0	+	21700945	21701146	0	1	201	21700943	cluster_1	Promoter (<=1kb)	5	21662901	21701394	38494	2	ENSMUST00000115217	248	ENSMUSG00000044968	ENSMUSG00000044968
chr5	21701688	21701889	region_133594	0	+	21701688	21701889	0	1	201	21701686	cluster_1	Promoter (<=1kb)	5	21662903	21701396	38494	2	ENSMUST00000060899	-293	ENSMUSG00000044968	ENSMUSG00000044968
chr5	21701276	21701477	region_133593	0	+	21701276	21701477	0	1	201	21701274	cluster_1	Promoter (<=1kb)	5	21662901	21701394	38494	2	ENSMUST00000115217	0	ENSMUSG00000044968	ENSMUSG00000044968
chr7	35802492	35802693	region_155971	0	+	35802492	35802693	0	1	201	35802489	cluster_1	Promoter (<=1kb)	7	35802593	35803027	435	1	ENSMUST00000052454	0	ENSMUSG00000044997	ENSMUSG00000044997
chr1	64736494	64736695	region_4441	0	+	64736494	64736695	0	1	201	64736488	cluster_1	Promoter (1-2kb)	1	64730560	64737750	7191	2	ENSMUST00000063982	1055	ENSMUSG00000045005	ENSMUSG00000045005
chr6	113501791	113501992	region_151822	0	+	113501791	113501992	0	1	201	113501790	cluster_1	Promoter (<=1kb)	6	113494095	113501818	7724	2	ENSMUST00000101059	0	ENSMUSG00000045009	ENSMUSG00000045009
chr17	86168429	86168630	region_82541	0	+	86168429	86168630	0	1	201	86168421	cluster_1	Promoter (<=1kb)	17	86168174	86655415	487242	1	ENSMUST00000097274	256	ENSMUSG00000045038	ENSMUSG00000045038
chr17	86171782	86171983	region_82544	0	+	86171782	86171983	0	1	201	86171774	cluster_1	Intron (ENSMUST00000097275/ENSMUSG00000045038, intron 1 of 14)	17	86168174	86655415	487242	1	ENSMUST00000097274	3609	ENSMUSG00000045038	ENSMUSG00000045038
chr17	86167178	86167379	region_82540	0	+	86167178	86167379	0	1	201	86167170	cluster_1	Promoter (<=1kb)	17	86167785	86657919	490135	1	ENSMUST00000097275	-406	ENSMUSG00000045038	ENSMUSG00000045038
chr17	86170108	86170309	region_82543	0	+	86170108	86170309	0	1	201	86170100	cluster_1	Promoter (1-2kb)	17	86168174	86655415	487242	1	ENSMUST00000097274	1935	ENSMUSG00000045038	ENSMUSG00000045038
chr7	25316676	25316877	region_155313	0	+	25316676	25316877	0	1	201	25316674	cluster_1	Promoter (<=1kb)	7	25317164	25365917	48754	1	ENSMUST00000128119	-287	ENSMUSG00000045039	ENSMUSG00000045039
chr19	4615558	4615759	region_90341	0	+	4615558	4615759	0	1	201	4615554	cluster_1	Promoter (<=1kb)	19	4611785	4615667	3883	2	ENSMUST00000113822	0	ENSMUSG00000045045	ENSMUSG00000045045
chr17	83630859	83631060	region_82303	0	+	83630859	83631060	0	1	201	83630851	cluster_1	Promoter (<=1kb)	17	83585957	83631895	45939	2	ENSMUST00000051482	835	ENSMUSG00000045053	ENSMUSG00000045053
chr17	83631326	83631527	region_82304	0	+	83631326	83631527	0	1	201	83631318	cluster_1	Promoter (<=1kb)	17	83585957	83631895	45939	2	ENSMUST00000051482	368	ENSMUSG00000045053	ENSMUSG00000045053
chr17	83633035	83633236	region_82305	0	+	83633035	83633236	0	1	201	83633027	cluster_1	Promoter (1-2kb)	17	83585957	83631895	45939	2	ENSMUST00000051482	-1141	ENSMUSG00000045053	ENSMUSG00000045053
chr5	143113095	143113296	region_143037	0	+	143113095	143113296	0	1	201	143113094	cluster_1	Promoter (<=1kb)	5	142990893	143113020	122128	2	ENSMUST00000053498	-76	ENSMUSG00000045078	ENSMUSG00000045078
chr4	36950730	36950931	region_123511	0	+	36950730	36950931	0	1	201	36950727	cluster_1	Promoter (<=1kb)	4	36718802	36950489	231688	2	ENSMUST00000144170	-242	ENSMUSG00000045083	ENSMUSG00000045083
chr4	36951828	36952029	region_123512	0	+	36951828	36952029	0	1	201	36951825	cluster_1	Promoter (<=1kb)	4	36951100	36951747	648	2	ENSMUST00000125128	-82	ENSMUSG00000045083	ENSMUSG00000045083
chr6	94284028	94284229	region_150297	0	+	94284028	94284229	0	1	201	94284019	cluster_1	Promoter (<=1kb)	6	93675455	94283322	607868	2	ENSMUST00000089317	-707	ENSMUSG00000045095	ENSMUSG00000045095
chr6	93912280	93912481	region_150268	0	+	93912280	93912481	0	1	201	93912271	cluster_1	Promoter (1-2kb)	6	93675455	93913690	238236	2	ENSMUST00000093769	1209	ENSMUSG00000045095	ENSMUSG00000045095
chr19	3767908	3768109	region_90269	0	+	3767908	3768109	0	1	201	3767905	cluster_1	Promoter (<=1kb)	19	3768033	3808835	40803	1	ENSMUST00000113970	0	ENSMUSG00000045098	ENSMUSG00000045098
chr19	3768479	3768680	region_90270	0	+	3768479	3768680	0	1	201	3768476	cluster_1	Promoter (<=1kb)	19	3768547	3796660	28114	1	ENSMUST00000177355	0	ENSMUSG00000045098	ENSMUSG00000045098
chr6	94500188	94500389	region_150312	0	+	94500188	94500389	0	1	201	94500179	cluster_1	Promoter (<=1kb)	6	94500314	94604648	104335	1	ENSMUST00000061118	0	ENSMUSG00000045100	ENSMUSG00000045100
chrX	85048417	85048618	region_186186	0	+	85048417	85048618	0	1	201	85048409	cluster_1	Promoter (<=1kb)	20	85048413	85205039	156627	1	ENSMUST00000113991	5	ENSMUSG00000045103	ENSMUSG00000045103
chrX	84076492	84076693	region_186162	0	+	84076492	84076693	0	1	201	84076484	cluster_1	Promoter (<=1kb)	20	84076649	84309894	233246	1	ENSMUST00000139998	0	ENSMUSG00000045103	ENSMUSG00000045103
chrX	85049857	85050058	region_186187	0	+	85049857	85050058	0	1	201	85049849	cluster_1	Promoter (1-2kb)	20	85048413	85205039	156627	1	ENSMUST00000113991	1445	ENSMUSG00000045103	ENSMUSG00000045103
chr14	20082808	20083009	region_53590	0	+	20082808	20083009	0	1	201	20082806	cluster_1	Promoter (<=1kb)	14	20075646	20083172	7527	2	ENSMUST00000059666	163	ENSMUSG00000045107	ENSMUSG00000045107
chr14	20083319	20083520	region_53591	0	+	20083319	20083520	0	1	201	20083317	cluster_1	Promoter (<=1kb)	14	20075646	20083172	7527	2	ENSMUST00000059666	-148	ENSMUSG00000045107	ENSMUSG00000045107
chr7	127020646	127020847	region_162934	0	+	127020646	127020847	0	1	201	127020645	cluster_1	Promoter (<=1kb)	7	127017543	127020974	3432	2	ENSMUST00000160767	127	ENSMUSG00000045114	ENSMUSG00000045114
chr8	70897948	70898149	region_169495	0	+	70897948	70898149	0	1	201	70897941	cluster_1	Promoter (<=1kb)	8	70894722	70897443	2722	2	ENSMUST00000054220	-506	ENSMUSG00000045128	ENSMUSG00000045128
chr13	34128219	34128420	region_45827	0	+	34128219	34128420	0	1	201	34128216	cluster_1	Promoter (1-2kb)	13	34127008	34130354	3347	2	ENSMUST00000075774	1934	ENSMUSG00000045136	ENSMUSG00000045136
chr13	34131539	34131740	region_45829	0	+	34131539	34131740	0	1	201	34131536	cluster_1	Promoter (1-2kb)	13	34127008	34130354	3347	2	ENSMUST00000075774	-1186	ENSMUSG00000045136	ENSMUSG00000045136
chr13	34132298	34132499	region_45830	0	+	34132298	34132499	0	1	201	34132295	cluster_1	Promoter (1-2kb)	13	34127008	34130354	3347	2	ENSMUST00000075774	-1945	ENSMUSG00000045136	ENSMUSG00000045136
chr13	34130224	34130425	region_45828	0	+	34130224	34130425	0	1	201	34130221	cluster_1	Promoter (<=1kb)	13	34127008	34130354	3347	2	ENSMUST00000075774	0	ENSMUSG00000045136	ENSMUSG00000045136
chr13	34134299	34134500	region_45832	0	+	34134299	34134500	0	1	201	34134296	cluster_1	Distal Intergenic	13	34127008	34130354	3347	2	ENSMUST00000075774	-3946	ENSMUSG00000045136	ENSMUSG00000045136
chr6	83349749	83349950	region_149256	0	+	83349749	83349950	0	1	201	83349741	cluster_1	Promoter (<=1kb)	6	83349520	83353197	3678	1	ENSMUST00000127769	230	ENSMUSG00000045160	ENSMUSG00000045160
chr1	34582418	34582619	region_1908	0	+	34582418	34582619	0	1	201	34582415	cluster_1	Promoter (2-3kb)	1	34579693	34590938	11246	1	ENSMUST00000052670	2726	ENSMUSG00000045174	ENSMUSG00000045174
chr11	69059507	69059708	region_29786	0	+	69059507	69059708	0	1	201	69059501	cluster_1	Promoter (<=1kb)	11	69059775	69061576	1802	1	ENSMUST00000051888	-67	ENSMUSG00000045176	ENSMUSG00000045176
chr10	80165045	80165246	region_20394	0	+	80165045	80165246	0	1	201	80165037	cluster_1	Promoter (<=1kb)	10	80165985	80170316	4332	1	ENSMUST00000154726	-739	ENSMUSG00000045193	ENSMUSG00000045193
chr10	80159400	80159601	region_20392	0	+	80159400	80159601	0	1	201	80159392	cluster_1	Distal Intergenic	10	80165985	80170316	4332	1	ENSMUST00000154726	-6384	ENSMUSG00000045193	ENSMUSG00000045193
chr10	80167127	80167328	region_20395	0	+	80167127	80167328	0	1	201	80167119	cluster_1	Promoter (<=1kb)	10	80167778	80171655	3878	1	ENSMUST00000105365	-450	ENSMUSG00000045193	ENSMUSG00000045193
chr14	15438417	15438618	region_53352	0	+	15438417	15438618	0	1	201	15438416	cluster_1	Promoter (<=1kb)	14	15357519	15438987	81469	2	ENSMUST00000055211	369	ENSMUSG00000045201	ENSMUSG00000045201
chr14	15438864	15439065	region_53353	0	+	15438864	15439065	0	1	201	15438863	cluster_1	Promoter (<=1kb)	14	15357519	15438987	81469	2	ENSMUST00000055211	0	ENSMUSG00000045201	ENSMUSG00000045201
chr4	11321313	11321514	region_121931	0	+	11321313	11321514	0	1	201	11321312	cluster_1	Promoter (<=1kb)	4	11303423	11322047	18625	2	ENSMUST00000144941	533	ENSMUSG00000045205	ENSMUSG00000045205
chr4	11322265	11322466	region_121932	0	+	11322265	11322466	0	1	201	11322264	cluster_1	Promoter (<=1kb)	4	11276872	11322137	45266	2	ENSMUST00000128024	-129	ENSMUSG00000045205	ENSMUSG00000045205
chr1	9748172	9748373	region_314	0	+	9748172	9748373	0	1	201	9748163	cluster_1	Promoter (<=1kb)	1	9718622	9748382	29761	2	ENSMUST00000057438	9	ENSMUSG00000045210	ENSMUSG00000045210
chr14	70577886	70578087	region_57521	0	+	70577886	70578087	0	1	201	70577879	cluster_1	Promoter (<=1kb)	14	70577847	70582571	4725	1	ENSMUST00000089049	40	ENSMUSG00000045211	ENSMUSG00000045211
chr18	22343767	22343968	region_84427	0	+	22343767	22343968	0	1	201	22343765	cluster_1	Promoter (<=1kb)	18	22344883	22378950	34068	1	ENSMUST00000153836	-915	ENSMUSG00000045215	ENSMUSG00000045215
chr18	22345482	22345683	region_84429	0	+	22345482	22345683	0	1	201	22345480	cluster_1	Promoter (<=1kb)	18	22345089	22530227	185139	1	ENSMUST00000097655	394	ENSMUSG00000045215	ENSMUSG00000045215
chrX	70385704	70385905	region_185848	0	+	70385704	70385905	0	1	201	70385697	cluster_1	Promoter (<=1kb)	20	70385877	70389417	3541	1	ENSMUST00000053981	0	ENSMUSG00000045237	ENSMUSG00000045237
chr5	98189835	98190036	region_138900	0	+	98189835	98190036	0	1	201	98189826	cluster_1	Distal Intergenic	5	98185296	98185984	689	2	ENSMUST00000057889	-3852	ENSMUSG00000045238	ENSMUSG00000045238
chr5	98188480	98188681	region_138899	0	+	98188480	98188681	0	1	201	98188471	cluster_1	Promoter (2-3kb)	5	98185296	98185984	689	2	ENSMUST00000057889	-2497	ENSMUSG00000045238	ENSMUSG00000045238
chr8	72547746	72547947	region_169618	0	+	72547746	72547947	0	1	201	72547739	cluster_1	Promoter (<=1kb)	8	72494558	72548310	53753	2	ENSMUST00000058534	363	ENSMUSG00000045248	ENSMUSG00000045248
chr8	72548392	72548593	region_169619	0	+	72548392	72548593	0	1	201	72548385	cluster_1	Promoter (<=1kb)	8	72494558	72548310	53753	2	ENSMUST00000058534	-83	ENSMUSG00000045248	ENSMUSG00000045248
chr7	127422047	127422248	region_162987	0	+	127422047	127422248	0	1	201	127422046	cluster_1	Promoter (<=1kb)	7	127418969	127422068	3100	2	ENSMUST00000135886	0	ENSMUSG00000045251	ENSMUSG00000045251
chr7	25077056	25077257	region_155280	0	+	25077056	25077257	0	1	201	25077054	cluster_1	Promoter (<=1kb)	7	25077205	25083492	6288	1	ENSMUST00000179556	0	ENSMUSG00000045252	ENSMUSG00000045252
chr17	80290194	80290395	region_81959	0	+	80290194	80290395	0	1	201	80290186	cluster_1	Promoter (<=1kb)	17	80290212	80297473	7262	1	ENSMUST00000061703	0	ENSMUSG00000045257	ENSMUSG00000045257
chr1	171360653	171360854	region_12556	0	+	171360653	171360854	0	1	201	171360652	cluster_1	Promoter (<=1kb)	1	171358446	171360798	2353	2	ENSMUST00000061878	0	ENSMUSG00000045259	ENSMUSG00000045259
chr1	171360299	171360500	region_12555	0	+	171360299	171360500	0	1	201	171360298	cluster_1	Promoter (<=1kb)	1	171358446	171360798	2353	2	ENSMUST00000061878	298	ENSMUSG00000045259	ENSMUSG00000045259
chr13	100775761	100775962	region_50984	0	+	100775761	100775962	0	1	201	100775760	cluster_1	Promoter (<=1kb)	13	100772193	100775783	3591	2	ENSMUST00000136694	0	ENSMUSG00000045273	ENSMUSG00000045273
chr16	96191921	96192122	region_76223	0	+	96191921	96192122	0	1	201	96191912	cluster_1	Promoter (<=1kb)	16	96158407	96192250	33844	2	ENSMUST00000113804	128	ENSMUSG00000045275	ENSMUSG00000045275
chrX	44789952	44790153	region_185276	0	+	44789952	44790153	0	1	201	44789948	cluster_1	Promoter (<=1kb)	20	44786570	44790161	3592	2	ENSMUST00000115056	8	ENSMUSG00000045284	ENSMUSG00000045284
chr11	75193583	75193784	region_30387	0	+	75193583	75193784	0	1	201	75193576	cluster_1	Promoter (<=1kb)	11	75193783	75267769	73987	1	ENSMUST00000102514	0	ENSMUSG00000045287	ENSMUSG00000045287
chr5	28071989	28072190	region_134052	0	+	28071989	28072190	0	1	201	28071987	cluster_1	Promoter (<=1kb)	5	28071363	28078662	7300	1	ENSMUST00000059155	627	ENSMUSG00000045294	ENSMUSG00000045294
chr5	28069921	28070122	region_134049	0	+	28069921	28070122	0	1	201	28069919	cluster_1	Promoter (1-2kb)	5	28071363	28078662	7300	1	ENSMUST00000059155	-1241	ENSMUSG00000045294	ENSMUSG00000045294
chr5	28070452	28070653	region_134050	0	+	28070452	28070653	0	1	201	28070450	cluster_1	Promoter (<=1kb)	5	28071363	28078662	7300	1	ENSMUST00000059155	-710	ENSMUSG00000045294	ENSMUSG00000045294
chr5	30960430	30960631	region_134264	0	+	30960430	30960631	0	1	201	30960427	cluster_1	Promoter (<=1kb)	5	30950853	30960330	9478	2	ENSMUST00000074840	-101	ENSMUSG00000045302	ENSMUSG00000045302
chr13	94175135	94175336	region_50341	0	+	94175135	94175336	0	1	201	94175126	cluster_1	Promoter (1-2kb)	13	94173992	94195409	21418	1	ENSMUST00000121618	1144	ENSMUSG00000045312	ENSMUSG00000045312
