	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000046679.16	501,9754764	0,449170381	0,187122471	0,004828568	0,022039059	RP23-281H4.3
ENSMUSG00000026922.13	132,4004156	0,449313853	0,244900128	0,019054443	0,065165228	Agpat2
ENSMUSG00000049659.15	1839,13475	0,44961471	0,130148297	0,000183722	0,001461465	Aftph
ENSMUSG00000026960.6	510,9661268	0,449734744	0,129868732	0,000179907	0,001435074	Arl6ip6
ENSMUSG00000020485.14	1572,161806	0,449805336	0,116886002	4,35479E-05	0,000431406	Supt4a
ENSMUSG00000039725.6	903,3502454	0,449902255	0,12678974	0,000137644	0,001145373	Trp53rka
ENSMUSG00000020474.11	277,1927038	0,450066652	0,154370394	0,001177386	0,006952764	Polm
ENSMUSG00000095588.1	69,70944457	0,450073822	0,295300123	0,030413071	0,09352657	RP23-176N13.2
ENSMUSG00000046182.8	388,7195323	0,450749455	0,231075681	0,013880645	0,050978863	Gsg1l
ENSMUSG00000115503.1	13,97635926	0,45119176	0,462829862	0,049247597	0,134680226	RP23-24P3.3
ENSMUSG00000099492.1	25,71925767	0,451240779	0,372123278	0,044910687	0,125743471	RP23-313K8.2
ENSMUSG00000025935.10	1891,81298	0,451308302	0,116638989	3,89881E-05	0,000391604	Tram1
ENSMUSG00000023055.10	3885,952133	0,451312657	0,151542005	0,00090934	0,005601413	Calcoco1
ENSMUSG00000032609.12	2878,768907	0,45131441	0,131989876	0,000204576	0,001598443	Klhdc8b
ENSMUSG00000028730.14	77,31204887	0,451440355	0,325592446	0,035483148	0,105078115	Cfap57
ENSMUSG00000094122.1	16,87421654	0,451550596	0,535080297	0,04634057	0,128502177	Rpl31-ps9
ENSMUSG00000002661.14	706,7082629	0,451653756	0,091051518	2,9376E-07	5,43684E-06	Alkbh7
ENSMUSG00000067872.2	133,1563271	0,451825069	0,201829341	0,00759109	0,031746982	Ccdc87
ENSMUSG00000025218.6	627,9883707	0,452157205	0,10000324	2,21559E-06	3,27865E-05	Poll
ENSMUSG00000022442.16	2528,832378	0,452164292	0,165774339	0,00191947	0,010429479	Ttll1
ENSMUSG00000061762.12	109,0864891	0,452201365	0,307942949	0,032715913	0,098718706	Tac1
ENSMUSG00000035242.15	7433,158509	0,452649572	0,130697353	0,000177803	0,001421093	Oaz1
ENSMUSG00000076281.1	731,9732452	0,45277829	0,258691339	0,021396535	0,071353527	Gm24270
ENSMUSG00000020375.9	1133,710855	0,452809864	0,089313008	1,41126E-07	2,82657E-06	Rufy1
ENSMUSG00000086645.2	55,91420734	0,452892333	0,287167237	0,02847322	0,0888241	RP24-401O6.2
ENSMUSG00000028111.4	358,9442601	0,453042868	0,156443176	0,00124334	0,007265029	Ctsk
ENSMUSG00000022701.18	293,3222727	0,453658714	0,17528671	0,003047687	0,015173928	Ccdc191
ENSMUSG00000055839.5	6685,602829	0,453850495	0,063046964	2,30876E-13	1,56725E-11	Elob
ENSMUSG00000032057.9	244,4158496	0,454032034	0,29045686	0,029180993	0,090564946	RP23-281F13.4
ENSMUSG00000015889.8	1991,631708	0,454188437	0,117897266	3,97614E-05	0,000398185	Lta4h
ENSMUSG00000019487.11	511,1411269	0,454595407	0,189483669	0,004984386	0,022592236	Trip10
ENSMUSG00000048096.7	465,6752518	0,454595891	0,404039919	0,041287634	0,118017174	Lmod1
ENSMUSG00000069835.10	556,1738242	0,454730012	0,158132371	0,001291819	0,007509252	Sat2
ENSMUSG00000025500.12	20,58488854	0,455072324	0,537675534	0,045379198	0,126598128	Lmntd2
ENSMUSG00000116953.1	45,1610434	0,455498765	0,327782256	0,036289193	0,106792854	RP23-464D14.7
ENSMUSG00000104699.1	64,64016544	0,455638599	0,278269754	0,025376298	0,081637584	Rps4x-ps
ENSMUSG00000097644.1	11,67754503	0,455658171	0,620702283	0,034081529	0,10185186	RP24-303J15.3
ENSMUSG00000058173.12	529,2442587	0,456357609	0,146567178	0,000615078	0,004046316	Smco4
ENSMUSG00000072723.10	15,23976627	0,456366034	0,468752634	0,048227541	0,132679848	RP24-532L14.2
ENSMUSG00000034467.7	445,2590195	0,456367567	0,398589797	0,042308146	0,120256737	Dynlrb2
ENSMUSG00000106547.1	43,13103257	0,456435494	0,307469257	0,032306355	0,097950429	RP23-441I24.5
ENSMUSG00000023912.9	879,4325744	0,456547477	0,14796827	0,000661888	0,004306636	Slc25a27
ENSMUSG00000035873.8	1033,958096	0,456780429	0,257443101	0,020082994	0,067892494	Pawr
ENSMUSG00000046402.10	2223,829519	0,456906575	0,185990744	0,004353598	0,020277936	Rbp1
ENSMUSG00000037716.15	23,74886497	0,457229784	0,3913033	0,045154891	0,126113251	Ccdc33
ENSMUSG00000033430.10	2854,84105	0,458016672	0,08351708	1,45715E-08	3,68459E-07	Terf2ip
ENSMUSG00000009681.10	4589,898064	0,458070643	0,127715795	0,000103287	0,00089597	Bcr
ENSMUSG00000032590.14	1813,876427	0,458555813	0,140726939	0,000356708	0,002556095	Apeh
ENSMUSG00000053093.16	169,6590079	0,458940829	0,19293584	0,005084713	0,022990311	Myh7
ENSMUSG00000069014.4	8,648226038	0,459191509	0,569598336	0,042897878	0,121606105	RP23-382K4.2
ENSMUSG00000048701.13	2761,376373	0,459209098	0,067034551	2,49346E-12	1,41289E-10	Ccdc6
ENSMUSG00000044948.16	1105,739612	0,459260385	0,148777902	0,000607466	0,004008342	Cfap43
ENSMUSG00000090641.2	259,9617828	0,459308703	0,237324668	0,013528946	0,049995807	Zfp712
ENSMUSG00000116858.1	413,9925478	0,459323732	0,144904495	0,000500639	0,003404175	RP24-75N14.3
ENSMUSG00000093507.1	19,83053675	0,45969065	0,379704225	0,043251378	0,122402367	RP24-201C14.11
ENSMUSG00000026126.15	19,52092888	0,46067647	0,462118046	0,046829903	0,129628095	Ptpn18
ENSMUSG00000034663.13	1100,231498	0,460884457	0,1349176	0,000188256	0,001491565	Bmp2k
ENSMUSG00000047514.6	5274,192206	0,460988211	0,169734605	0,003129631	0,015505586	Tspyl1
ENSMUSG00000084131.1	54,78711462	0,461083663	0,263956616	0,02040594	0,068729898	Rpl3-ps2
ENSMUSG00000087331.8	94,18239074	0,461281558	0,296431706	0,028727973	0,089516046	AC113069.6
ENSMUSG00000027490.17	1328,484026	0,46133839	0,16444642	0,001550998	0,00875667	E2f1
ENSMUSG00000082536.1	659,9817007	0,461493547	0,137335016	0,000258022	0,001935308	RP23-151M8.1
ENSMUSG00000029371.7	136,41369	0,461858018	0,384905025	0,038361652	0,111528867	Cxcl5
ENSMUSG00000021671.9	1435,867735	0,461883106	0,133095746	0,00016721	0,001349754	Poc5
ENSMUSG00000024459.18	239,6125265	0,462080679	0,193977334	0,004810079	0,0219745	H2-M5
ENSMUSG00000097216.3	122,8268711	0,46219479	0,261717578	0,018888471	0,0646851	RP24-235E5.1
ENSMUSG00000045467.13	69,91928228	0,462249571	0,354538703	0,037351043	0,109234387	Ttll13
ENSMUSG00000047264.8	1067,860058	0,462334085	0,164992035	0,001496803	0,008502901	Zfp358
ENSMUSG00000045996.12	772,4986699	0,462585356	0,114551191	1,80641E-05	0,00020335	Polr2k
ENSMUSG00000017754.13	11982,48556	0,462668259	0,192866678	0,005404326	0,024154687	Pltp
ENSMUSG00000062901.3	3617,988372	0,46308681	0,157846223	0,000908158	0,005595833	Klhl24
ENSMUSG00000084274.2	10,57130474	0,463293941	0,613300916	0,037306833	0,109164888	RP23-209M8.8
ENSMUSG00000001334.9	456,6735022	0,463406981	0,153614481	0,000822137	0,005171332	Fndc5
ENSMUSG00000031512.15	7,063370465	0,463484213	0,793223348	0,020595192	0,069229003	Tex29
ENSMUSG00000102101.1	178,9475768	0,463638608	0,298346367	0,027479935	0,086425933	Zbtb11os1
ENSMUSG00000025925.14	370,6863439	0,463955518	0,142302626	0,000363998	0,002600042	Terf1
ENSMUSG00000026404.12	328,3796939	0,464251238	0,145037269	0,000435077	0,003023418	Ddx59
ENSMUSG00000084946.2	289,7236013	0,464290351	0,237762267	0,013619331	0,050228889	Dlx1as
ENSMUSG00000032015.16	7,140556886	0,464670867	0,642025479	0,036023853	0,106290334	Pou2f3
ENSMUSG00000024019.17	1007,718502	0,464685991	0,100879928	1,40146E-06	2,19939E-05	Cmtr1
ENSMUSG00000034919.2	40,59837299	0,464816321	0,353517676	0,036439264	0,107109833	Ttc22
ENSMUSG00000039097.5	559,8205104	0,46532737	0,260417475	0,018872996	0,064653993	Rln1
ENSMUSG00000001062.18	1861,662755	0,465679266	0,103469532	2,35855E-06	3,46234E-05	Vps9d1
ENSMUSG00000049411.14	518,6224887	0,466500294	0,163143921	0,001290016	0,007503087	Tmem241
ENSMUSG00000109780.1	51,39702367	0,466554408	0,411384286	0,040875577	0,117109223	RP23-480D17.3
ENSMUSG00000030309.16	561,0684025	0,466722061	0,122569734	4,56659E-05	0,000449307	Caprin2
ENSMUSG00000035187.10	24,92069114	0,466730494	0,468834994	0,044914211	0,125743471	Nkx6-1
ENSMUSG00000044709.6	1292,161624	0,466902777	0,102566795	1,89913E-06	2,87342E-05	Gemin7
ENSMUSG00000103088.1	489,9515882	0,467101851	0,196456694	0,004882509	0,022225085	Pcdhgb6
ENSMUSG00000020903.13	809,887524	0,4673001	0,147994555	0,000511274	0,003466008	Stx8
ENSMUSG00000034993.7	12817,2641	0,467508717	0,156733807	0,000876593	0,005449477	Vat1
ENSMUSG00000045799.6	72,9463029	0,467686886	0,222625141	0,009840723	0,039017638	RP23-239P22.2
ENSMUSG00000020069.16	1892,598643	0,467745479	0,114345845	1,38533E-05	0,000160779	Hnrnph3
ENSMUSG00000008028.15	74,98575611	0,467860422	0,301226366	0,027534726	0,086544433	AC152939.5
ENSMUSG00000081382.1	26,48334153	0,46791005	0,372230164	0,039424541	0,113866226	Rpl18-ps1
ENSMUSG00000030340.16	224,9049522	0,46792888	0,312637787	0,029171608	0,090564946	Scnn1a
ENSMUSG00000041747.3	916,2768187	0,468011427	0,151752655	0,00053425	0,003603649	Utp15
ENSMUSG00000034349.14	763,8857642	0,468036509	0,126087985	6,83405E-05	0,000632994	Smc4
ENSMUSG00000058152.7	195,8042502	0,468095402	0,387069689	0,032068421	0,097433477	Chsy3
ENSMUSG00000064202.15	166,8588634	0,468118063	0,219665396	0,009150193	0,036791001	AC163993.2
ENSMUSG00000045730.3	149,3283644	0,468182554	0,226635276	0,010430692	0,040863181	Adrb2
ENSMUSG00000048921.11	356,5255579	0,468196312	0,191231812	0,004100734	0,019327526	Zfp689
ENSMUSG00000039100.10	8924,566594	0,468197203	0,142281155	0,00029425	0,002158221	March6
ENSMUSG00000055202.10	704,3107786	0,468272641	0,144256877	0,000374762	0,002667506	Zfp811
ENSMUSG00000035032.12	362,6208105	0,468377775	0,26250169	0,018463246	0,063443692	Nek11
ENSMUSG00000020053.18	1136,117838	0,468520705	0,400553337	0,03164952	0,096479527	Igf1
ENSMUSG00000110469.1	101,7148286	0,468671153	0,24941993	0,015135932	0,054527577	RP23-288O12.2
ENSMUSG00000041598.7	3046,100784	0,468725171	0,15768955	0,000887459	0,005497366	Cdc42ep4
ENSMUSG00000096810.1	8,359956455	0,468948724	0,685288025	0,031840626	0,096915445	RP23-30B3.1
ENSMUSG00000039163.10	522,0476549	0,469209283	0,137761175	0,000209662	0,001628746	Cmc1
ENSMUSG00000015942.9	586,6828358	0,469370871	0,127324144	6,74682E-05	0,000626176	Gtf2ird2
ENSMUSG00000027353.14	326,6757172	0,469572529	0,275139781	0,020121689	0,067987581	Mcm8
ENSMUSG00000025766.14	446,8903855	0,469657011	0,145652358	0,000406515	0,002857327	D3Ertd751e
ENSMUSG00000068739.13	8680,689111	0,469718745	0,133991311	0,000137255	0,001142606	Sars
ENSMUSG00000033910.13	985,5220493	0,469904793	0,320822749	0,02884865	0,089829247	Gucy1a3
ENSMUSG00000030527.15	1824,657815	0,470015487	0,133344452	0,000138102	0,00114871	Crtc3
ENSMUSG00000029148.15	4054,794351	0,470237558	0,095568119	2,86446E-07	5,31607E-06	Nrbp1
ENSMUSG00000031490.6	1724,108209	0,470614627	0,203843258	0,005564805	0,024691917	Eif4ebp1
ENSMUSG00000037058.14	8282,23813	0,470701244	0,136669615	0,000180449	0,001437695	Paip2
ENSMUSG00000059689.15	1527,87795	0,470910929	0,099722123	9,54436E-07	1,54212E-05	Zfp637
ENSMUSG00000048249.14	916,4660226	0,471570257	0,193360604	0,003808001	0,018238288	Crebrf
ENSMUSG00000051146.2	3426,332566	0,471650493	0,158383177	0,000876568	0,005449477	Camk2n2
ENSMUSG00000046178.3	1292,519021	0,472503652	0,18910428	0,003573993	0,017312811	Nxph1
ENSMUSG00000017929.13	2830,10314	0,472552227	0,117616582	2,02065E-05	0,000224592	B4galt5
ENSMUSG00000114540.1	73,40078284	0,473135314	0,238238654	0,012258852	0,046363214	RP23-354J3.2
ENSMUSG00000098222.2	15,00366481	0,473626133	0,430831981	0,043047795	0,121945644	RP23-269P8.1
ENSMUSG00000036395.15	1224,883795	0,473786207	0,17612006	0,002127144	0,011341593	Glb1l2
ENSMUSG00000053604.5	630,6304155	0,47387631	0,103119403	1,26273E-06	1,99873E-05	Rpia
ENSMUSG00000025666.16	7071,684082	0,4739353	0,214189027	0,007324749	0,030862808	Tmem47
ENSMUSG00000023015.14	1340,171899	0,474292852	0,245611165	0,012218584	0,04626914	Racgap1
ENSMUSG00000005069.12	4202,962447	0,474337526	0,130880082	8,81899E-05	0,000782765	Pex5
ENSMUSG00000105699.1	23,03242301	0,474717025	0,578341991	0,039798401	0,114686442	RP23-462C22.5
ENSMUSG00000032640.10	1805,959475	0,474740396	0,127558098	6,39181E-05	0,000597504	Chsy1
ENSMUSG00000073599.9	97,99812821	0,4747425	0,264009206	0,017219128	0,060076877	Ecscr
ENSMUSG00000080021.5	54,79378377	0,474927207	0,462495787	0,036391657	0,107000994	AC127419.2
ENSMUSG00000035179.3	188,9461337	0,475372912	0,38095846	0,037194988	0,108919719	Ppp1r32
ENSMUSG00000028893.8	5362,42874	0,475467143	0,226766029	0,008554294	0,03490214	Sesn2
ENSMUSG00000104623.1	13,13711945	0,475697009	0,529777295	0,042221385	0,120142972	RP24-352B14.1
ENSMUSG00000087390.1	17,952122	0,47569923	0,405832789	0,040609643	0,116589905	RP23-193O17.4
ENSMUSG00000030223.14	5993,526996	0,475809918	0,319612715	0,023976984	0,078092161	Ptpro
ENSMUSG00000031393.16	4237,665319	0,47599588	0,19532063	0,003824182	0,01829692	Mecp2
ENSMUSG00000057531.14	1806,764085	0,476013603	0,087599583	1,85392E-08	4,59034E-07	Dtnbp1
ENSMUSG00000037296.7	1311,394663	0,476349617	0,083250394	3,39312E-09	1,0199E-07	Lsm1
ENSMUSG00000067370.3	183,4363103	0,476741749	0,141101485	0,000227544	0,001740258	B3galt4
ENSMUSG00000070572.7	18,25166801	0,476855646	0,46132626	0,042393314	0,120428922	Trmt112-ps2
ENSMUSG00000051397.5	10,75774346	0,47696486	0,626561095	0,035057464	0,10415295	Tacstd2
ENSMUSG00000021390.6	5406,728606	0,477386064	0,59690827	0,025619771	0,082166284	Ogn
ENSMUSG00000029390.13	2471,486777	0,477504639	0,107276888	2,75412E-06	3,98236E-05	Tmed2
ENSMUSG00000042357.2	98,25085121	0,477653464	0,444532398	0,036170508	0,106583134	Gjb5
ENSMUSG00000006784.14	394,6343769	0,477806915	0,311336808	0,027045768	0,085469473	Ttc25
ENSMUSG00000020140.15	85,46565345	0,478084856	0,244094497	0,01258792	0,047322252	Lgr5
ENSMUSG00000006418.17	2855,480634	0,478140002	0,160463281	0,000810036	0,005114298	Rnf114
ENSMUSG00000004105.8	2783,261876	0,478346859	0,159950291	0,000602989	0,003983629	Angptl2
ENSMUSG00000024309.14	1944,447111	0,478439541	0,087296752	1,31799E-08	3,37062E-07	Pfdn6
ENSMUSG00000021774.13	3864,491567	0,478765088	0,135599302	0,00011884	0,001009663	Ube2e1
ENSMUSG00000084846.1	60,92936043	0,479045185	0,248504757	0,013284439	0,049290338	AC087062.7
ENSMUSG00000025478.15	5944,230878	0,479930708	0,119045692	1,77868E-05	0,000200451	Dpysl4
ENSMUSG00000042662.16	1391,415137	0,480386656	0,222423666	0,007595341	0,031751632	Dusp15
ENSMUSG00000028466.15	2643,342757	0,48042511	0,102712847	9,38101E-07	1,5218E-05	Creb3
ENSMUSG00000097496.1	24,66777629	0,480588668	0,444791531	0,03861487	0,112023549	RP24-69C19.1
ENSMUSG00000020940.13	57,20437961	0,48104369	0,249350308	0,013412271	0,049646262	RP23-341C5.3
ENSMUSG00000025762.14	701,1226443	0,481064377	0,087193246	1,14712E-08	2,99035E-07	Larp1b
ENSMUSG00000054181.11	46,00296681	0,481557377	0,425028953	0,038582478	0,111961691	RP23-271B15.4
ENSMUSG00000087211.7	9,309122866	0,481616432	0,737114729	0,027234054	0,085933189	Lhx1os
ENSMUSG00000082289.1	34,76816367	0,482197216	0,365084769	0,033961183	0,101597274	RP23-411G8.2
ENSMUSG00000109599.1	18,58995381	0,482442923	0,546072291	0,040599806	0,116578207	RP24-194N4.6
ENSMUSG00000059395.4	32,42158273	0,482734282	0,331014752	0,029902288	0,092374819	Nkapl
ENSMUSG00000017969.13	22,19288434	0,482877491	0,563316476	0,038912913	0,112674849	Ptgis
ENSMUSG00000004885.5	45,67731439	0,482895595	0,326505019	0,029194061	0,090591604	Crabp2
ENSMUSG00000028750.12	20,09445565	0,483239117	0,522802679	0,040895113	0,117143478	Pla2g2c
ENSMUSG00000039063.5	172,7640815	0,483883203	0,252003785	0,013573095	0,050104041	Echdc3
ENSMUSG00000061111.8	5375,930487	0,483929899	0,0916037	4,10134E-08	9,35356E-07	Fam195b
ENSMUSG00000063760.9	1612,023191	0,48400405	0,176148609	0,001608027	0,009015735	Rnf217
ENSMUSG00000064109.8	12,85365619	0,484201803	0,624804039	0,032722585	0,098724111	Hcst
ENSMUSG00000061531.8	10,76001877	0,484622355	0,578228405	0,038679712	0,112130188	Tmem236
ENSMUSG00000104985.1	23,2387285	0,484858898	0,381360255	0,035891559	0,106023706	RP23-50I16.1
ENSMUSG00000057329.7	1933,244682	0,485386086	0,233970006	0,00882506	0,035754484	Bcl2
ENSMUSG00000054342.8	49,96975088	0,485387121	0,306733335	0,024203759	0,078666106	Kcnn4
ENSMUSG00000073888.13	1493,498661	0,485575685	0,095528859	1,27784E-07	2,59532E-06	Ccl27a
ENSMUSG00000024587.9	10186,52652	0,485801245	0,157977062	0,000490859	0,003352322	Nars
ENSMUSG00000028187.10	553,877363	0,48581588	0,162442313	0,00079298	0,005038062	Rpf1
ENSMUSG00000003420.8	884,9976111	0,486079851	0,190362087	0,002945289	0,014758546	Fcgrt
ENSMUSG00000051359.15	8940,727522	0,486174565	0,204648198	0,004831386	0,022041973	Ncald
ENSMUSG00000026484.13	2126,370306	0,486238278	0,145919386	0,000241836	0,001832933	Rnf2
ENSMUSG00000020189.14	1968,570956	0,48656258	0,203031954	0,004057182	0,019170329	Osbpl8
ENSMUSG00000022262.8	263,4761599	0,48693434	0,164404905	0,000818888	0,005155708	Dnah5
ENSMUSG00000044646.14	576,643676	0,487036563	0,231633479	0,008284886	0,034105609	Zbtb7c
ENSMUSG00000049233.7	21,86773284	0,487105844	0,368042546	0,033969203	0,101606241	RP23-344D21.3
ENSMUSG00000048756.11	5432,435922	0,487164152	0,129349774	5,32419E-05	0,000510683	Foxo3
ENSMUSG00000028690.4	763,9811006	0,488137517	0,149167843	0,000315807	0,002294116	Mmachc
ENSMUSG00000036764.12	206,6653952	0,488340271	0,162106825	0,000751675	0,004804306	Dnajc12
ENSMUSG00000071711.12	2013,469	0,488407339	0,128289356	4,30966E-05	0,000427773	Mpst
ENSMUSG00000098973.1	4017,190861	0,489260765	0,289313425	0,02124948	0,071007419	Mir6236
ENSMUSG00000062252.8	27,09953489	0,489484272	0,624906924	0,034604207	0,103109223	Lhfpl5
ENSMUSG00000022270.16	1525,403171	0,489525815	0,126225107	3,36381E-05	0,000346999	Retreg1
ENSMUSG00000060261.15	10540,39663	0,489837485	0,093111684	3,3038E-08	7,65551E-07	Gtf2i
ENSMUSG00000079941.1	199,7515642	0,490000398	0,221995552	0,006998325	0,02979775	RP23-298F22.4
ENSMUSG00000028373.16	1356,354982	0,49003526	0,174314761	0,00124279	0,007263913	Astn2
ENSMUSG00000036169.6	824,5307863	0,490159042	0,253343115	0,012756221	0,047812782	Sostdc1
ENSMUSG00000057069.7	665,0915603	0,490397168	0,18509748	0,002084905	0,011160501	Ero1lb
ENSMUSG00000042688.16	3306,596275	0,490492679	0,151212127	0,000321426	0,002329293	Mapk6
ENSMUSG00000021950.15	198,7103572	0,490603926	0,286730392	0,018458806	0,063439211	Anxa8
ENSMUSG00000017548.15	1769,262533	0,490702015	0,131442087	5,27695E-05	0,000506873	Suz12
ENSMUSG00000050628.6	917,4884069	0,490769977	0,170326336	0,001113723	0,006641952	Ubald2
ENSMUSG00000066042.4	165,4846329	0,491087689	0,149943922	0,000311886	0,002273566	Med18
ENSMUSG00000059288.14	514,1798641	0,49109662	0,207298536	0,004502304	0,020827145	Cdyl
ENSMUSG00000034165.16	5095,094919	0,491408189	0,126483596	3,2681E-05	0,000338507	Ccnd3
ENSMUSG00000074577.9	165,1581005	0,491616359	0,235772368	0,009303295	0,037273985	Fam65c
ENSMUSG00000087370.3	3311,01583	0,49185879	0,134146994	8,34242E-05	0,000747051	Tmem170b
ENSMUSG00000039496.8	149,2825673	0,492219612	0,23480387	0,008367338	0,034368097	Cdnf
ENSMUSG00000053399.9	340,5377285	0,492234953	0,247599899	0,01060262	0,041405484	Adamts18
ENSMUSG00000054474.15	334,5598759	0,492649449	0,136910836	9,7287E-05	0,000852694	Thnsl2
ENSMUSG00000039154.7	506,5998776	0,492703401	0,132510572	6,66268E-05	0,000619106	Shd
ENSMUSG00000064201.8	7,770686818	0,492864051	1,054899791	0,012454223	0,046933024	Krt2
ENSMUSG00000053560.4	842,4562664	0,493107609	0,240394729	0,009005399	0,036299407	Ier2
ENSMUSG00000022483.17	507,1268593	0,493335607	0,210769212	0,004942599	0,022440432	Col2a1
ENSMUSG00000028393.10	1335,671375	0,493817838	0,124895692	2,27267E-05	0,000247304	Alad
ENSMUSG00000040521.11	683,5579494	0,494041387	0,136577349	8,98132E-05	0,000793007	Tsfm
ENSMUSG00000052253.6	1946,478324	0,494205789	0,119673767	1,06638E-05	0,000128175	Zfp622
ENSMUSG00000039385.5	622,4609219	0,495047733	0,391309445	0,02460765	0,079735407	Cdh6
ENSMUSG00000034684.12	1159,596509	0,495653255	0,263415271	0,011810901	0,045130848	Sema3f
ENSMUSG00000062561.3	23,14172869	0,495761532	0,473166346	0,038278236	0,111350364	Gm10118
ENSMUSG00000066270.3	17,75405915	0,495879229	0,492968312	0,039276042	0,113567047	RP23-162D3.1
ENSMUSG00000020000.7	258,035967	0,49597064	0,197239329	0,003159894	0,015624909	Moxd1
ENSMUSG00000022359.10	642,2058401	0,496445948	0,201661144	0,003632578	0,017546182	Wdyhv1
ENSMUSG00000030382.15	9,448056117	0,497230254	0,604989025	0,035952352	0,10614129	Slc27a5
ENSMUSG00000057219.11	490,5786049	0,497239565	0,104481223	6,08715E-07	1,03651E-05	Armc7
ENSMUSG00000082193.1	15,90277322	0,497273918	0,54039653	0,036179294	0,106593495	Rpl5-ps1
ENSMUSG00000026649.14	794,1786753	0,497360294	0,299717977	0,020459288	0,06888439	Cfap126
ENSMUSG00000018750.14	3687,579193	0,497405451	0,187594163	0,002039198	0,010950609	Zbtb4
ENSMUSG00000022759.15	157,9434757	0,49817571	0,357863275	0,029619845	0,091686941	Lrrc74b
ENSMUSG00000106446.1	25,72825266	0,498515158	0,608154987	0,032212327	0,097789514	RP23-50E10.1
ENSMUSG00000041840.7	468,130966	0,498594831	0,121709098	1,29301E-05	0,000151543	Haus1
ENSMUSG00000115100.1	223,687021	0,498621234	0,395537958	0,029030658	0,090292308	RP24-226L18.4
ENSMUSG00000018405.7	671,2365715	0,499088215	0,208927095	0,004082578	0,019259906	Mrm1
ENSMUSG00000029446.14	1174,937907	0,499252251	0,128708232	3,07357E-05	0,000320822	Psph
ENSMUSG00000114851.1	174,6946259	0,499346287	0,262713199	0,012302884	0,046475263	RP23-119P9.2
ENSMUSG00000031700.11	1845,202701	0,499378817	0,113427824	3,42361E-06	4,79613E-05	Gpt2
ENSMUSG00000058620.5	16,61752993	0,499424024	0,888092404	0,013566017	0,050087053	Adra2b
ENSMUSG00000055553.16	1023,969465	0,499775024	0,122582438	1,34725E-05	0,00015699	Kxd1
ENSMUSG00000103897.1	346,2792456	0,500330735	0,225631077	0,006518802	0,028117023	Pcdhga8
ENSMUSG00000102014.1	60,73616164	0,500618696	0,271426705	0,014479864	0,052758135	RP24-137J17.2
ENSMUSG00000053161.16	141,8312624	0,500893569	0,405774019	0,034575689	0,103039424	Daw1
ENSMUSG00000044393.15	32,30904236	0,501006633	0,441643082	0,034725354	0,103378836	Dsg2
ENSMUSG00000110344.1	177,5244702	0,501073175	0,199701368	0,003187833	0,015729064	RP23-220F20.2
ENSMUSG00000071234.3	312,6094695	0,501578987	0,255769464	0,01112867	0,043019659	Syndig1l
ENSMUSG00000078348.4	1934,039376	0,501653975	0,134294153	5,20288E-05	0,000500709	Sf3b5
ENSMUSG00000051727.14	93,28766222	0,501990612	0,326487017	0,024457334	0,079368801	Kctd14
ENSMUSG00000019948.4	876,486017	0,502083581	0,097257458	8,77876E-08	1,86932E-06	Actr6
ENSMUSG00000014771.13	558,9467267	0,502193919	0,156105589	0,000362828	0,002593514	Pdcd2
ENSMUSG00000038235.4	524,9255735	0,502318704	0,24377616	0,008941958	0,036090758	F11r
ENSMUSG00000074673.15	258,9623351	0,502384506	0,143086997	0,000130787	0,001094615	Ttll9
ENSMUSG00000070643.11	419,2294076	0,502519099	0,152064422	0,000264979	0,001974311	Sox13
ENSMUSG00000025731.15	1137,134775	0,502595714	0,103911764	4,00646E-07	7,17862E-06	RP23-356J2.10
ENSMUSG00000086537.7	20,04219147	0,502995563	0,567787242	0,03600285	0,106243859	Nespas
ENSMUSG00000033499.14	5822,706336	0,503247061	0,152299869	0,00024858	0,001875613	Larp4b
ENSMUSG00000105879.1	34,53348749	0,503529554	0,332846802	0,025670473	0,082282999	RP24-291E8.2
ENSMUSG00000108030.1	45,48381923	0,503849028	0,295402664	0,018534033	0,063669031	RP23-374K9.4
ENSMUSG00000040167.16	725,0412557	0,504087543	0,16572847	0,00064179	0,004189342	Ikzf5
ENSMUSG00000036972.14	708,1235841	0,504608536	0,251421578	0,009884858	0,039146591	Zic4
ENSMUSG00000061517.8	550,6540468	0,504643952	0,200257576	0,002875568	0,014470114	Sox21
ENSMUSG00000024369.16	1372,458688	0,504666928	0,10603413	5,99557E-07	1,02263E-05	Nelfe
ENSMUSG00000052446.17	444,6158584	0,505153138	0,159679976	0,000420205	0,002935196	Zfp961
ENSMUSG00000019876.15	121,2584161	0,50552986	0,263772315	0,011921366	0,045448505	Pkib
ENSMUSG00000025922.9	72,24213704	0,50614956	0,555573682	0,023931341	0,077968609	RP23-382O21.1
ENSMUSG00000026469.14	10249,42279	0,506221579	0,182727446	0,001332616	0,007714363	Xpr1
ENSMUSG00000032652.13	664,7861221	0,506304484	0,191532627	0,002175376	0,011540959	Crebl2
ENSMUSG00000043456.16	1158,728447	0,506426439	0,246713223	0,008122725	0,033560989	Zfp536
ENSMUSG00000035539.13	85,37620765	0,506644806	0,359971207	0,027725558	0,08699555	Ccdc180
ENSMUSG00000107881.1	242,934133	0,506748952	0,241723224	0,008144349	0,033616005	RP23-380L19.3
ENSMUSG00000028150.14	160,9603706	0,506940288	0,320170833	0,022354576	0,073830322	Rorc
