Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr7	45784509	45785109	Promoter (<=1kb)	7	45785380	45804144	18765	1	ENSMUST00000120005	-271	ENSMUSG00000062044	ENSMUSG00000062044
chr10	39170008	39171121	Distal Intergenic	10	39150971	39163794	12824	2	ENSMUST00000076713	-6215	ENSMUSG00000062074	ENSMUSG00000062074
chr10	39171361	39172372	Distal Intergenic	10	39150971	39163794	12824	2	ENSMUST00000076713	-7568	ENSMUSG00000062074	ENSMUSG00000062074
chr17	10312767	10314988	Intron (ENSMUST00000097414/ENSMUSG00000062078, intron 1 of 7)	17	10206471	10319361	112891	2	ENSMUST00000097414	4373	ENSMUSG00000062078	ENSMUSG00000062078
chr17	10317698	10318228	Promoter (1-2kb)	17	10206471	10319361	112891	2	ENSMUST00000097414	1133	ENSMUSG00000062078	ENSMUSG00000062078
chr11	60104967	60106647	Promoter (<=1kb)	11	60105013	60199195	94183	1	ENSMUST00000064190	0	ENSMUSG00000062115	ENSMUSG00000062115
chr11	60175332	60175826	Promoter (<=1kb)	11	60175879	60199197	23319	1	ENSMUST00000102688	-53	ENSMUSG00000062115	ENSMUSG00000062115
chr11	60176060	60177606	Promoter (<=1kb)	11	60175879	60199197	23319	1	ENSMUST00000102688	182	ENSMUSG00000062115	ENSMUSG00000062115
chr3	79143724	79146509	Promoter (<=1kb)	3	79062516	79144977	82462	2	ENSMUST00000118100	0	ENSMUSG00000062232	ENSMUSG00000062232
chr9	27791419	27793035	Promoter (<=1kb)	9	27791302	28030026	238725	1	ENSMUST00000123779	118	ENSMUSG00000062257	ENSMUSG00000062257
chr9	90113084	90114671	Promoter (<=1kb)	9	90091671	90114820	23150	2	ENSMUST00000085248	149	ENSMUSG00000062270	ENSMUSG00000062270
chr15	36966921	36968900	Distal Intergenic	15	36997031	37007402	10372	2	ENSMUST00000078976	38502	ENSMUSG00000062397	ENSMUSG00000062397
chr15	37030148	37031732	Distal Intergenic	15	36997031	37007402	10372	2	ENSMUST00000078976	-22747	ENSMUSG00000062397	ENSMUSG00000062397
chr15	37036508	37036906	Distal Intergenic	15	36997031	37007402	10372	2	ENSMUST00000078976	-29107	ENSMUSG00000062397	ENSMUSG00000062397
chr9	20606791	20607983	Promoter (<=1kb)	9	20607481	20617271	9791	1	ENSMUST00000136376	0	ENSMUSG00000062470	ENSMUSG00000062470
chr1	86154289	86154660	Promoter (<=1kb)	1	86154780	86246326	91547	1	ENSMUST00000123618	-120	ENSMUSG00000062590	ENSMUSG00000062590
chr5	23615438	23617708	Promoter (<=1kb)	5	23503356	23616571	113216	2	ENSMUST00000088392	0	ENSMUSG00000062604	ENSMUSG00000062604
chr4	94978652	94979763	Promoter (<=1kb)	4	94942040	94979100	37061	2	ENSMUST00000075872	0	ENSMUSG00000062627	ENSMUSG00000062627
chr9	36796354	36797136	Promoter (<=1kb)	9	36779159	36797068	17910	2	ENSMUST00000163192	0	ENSMUSG00000062762	ENSMUSG00000062762
chr13	119462125	119463409	Promoter (<=1kb)	13	119462759	119486117	23359	1	ENSMUST00000026519	0	ENSMUSG00000062822	ENSMUSG00000062822
chr3	153943915	153944701	Promoter (<=1kb)	3	153922357	153944632	22276	2	ENSMUST00000072697	0	ENSMUSG00000062908	ENSMUSG00000062908
chr10	82240739	82241609	Promoter (<=1kb)	10	82224850	82241273	16424	2	ENSMUST00000041264	0	ENSMUSG00000062931	ENSMUSG00000062931
chr1	171293942	171295211	Promoter (<=1kb)	1	171288563	171295024	6462	2	ENSMUST00000080001	0	ENSMUSG00000062963	ENSMUSG00000062963
chr6	8777312	8778029	Promoter (<=1kb)	6	8754634	8778123	23490	2	ENSMUST00000151758	94	ENSMUSG00000062995	ENSMUSG00000062995
chr17	25761719	25762526	Distal Intergenic	17	25748614	25754327	5714	2	ENSMUST00000075884	-7393	ENSMUSG00000063011	ENSMUSG00000063011
chr4	149305938	149307547	Promoter (<=1kb)	4	149180236	149307506	127271	2	ENSMUST00000055647	0	ENSMUSG00000063077	ENSMUSG00000063077
chr4	149307863	149309179	Promoter (<=1kb)	4	149264470	149307693	43224	2	ENSMUST00000150230	-171	ENSMUSG00000063077	ENSMUSG00000063077
chr5	134551717	134552219	Promoter (<=1kb)	5	134489386	134552434	63049	2	ENSMUST00000036999	215	ENSMUSG00000063146	ENSMUSG00000063146
chr7	27257329	27258595	Promoter (<=1kb)	7	27258433	27266801	8369	1	ENSMUST00000144010	0	ENSMUSG00000063160	ENSMUSG00000063160
chr7	46845479	46846701	Promoter (<=1kb)	7	46845839	46855627	9789	1	ENSMUST00000048209	0	ENSMUSG00000063229	ENSMUSG00000063229
chr15	103305410	103306099	Downstream (2-3kb)	15	103308236	103310438	2203	2	ENSMUST00000079824	4339	ENSMUSG00000063234	ENSMUSG00000063234
chr8	83441809	83442391	Promoter (<=1kb)	8	83434493	83442648	8156	2	ENSMUST00000167525	257	ENSMUSG00000063253	ENSMUSG00000063253
chr3	51415573	51416693	Promoter (<=1kb)	3	51416016	51475985	59970	1	ENSMUST00000029303	0	ENSMUSG00000063273	ENSMUSG00000063273
chr2	14055539	14056427	Promoter (<=1kb)	2	13975563	14056020	80458	2	ENSMUST00000131730	0	ENSMUSG00000063275	ENSMUSG00000063275
chr7	45395903	45396276	Promoter (<=1kb)	7	45376462	45395692	19231	2	ENSMUST00000074575	-212	ENSMUSG00000063511	ENSMUSG00000063511
chr7	102209490	102210143	Promoter (<=1kb)	7	102134204	102210120	75917	2	ENSMUST00000070165	0	ENSMUSG00000063550	ENSMUSG00000063550
chr1	58029106	58029541	Promoter (<=1kb)	1	58029931	58106413	76483	1	ENSMUST00000001027	-390	ENSMUSG00000063558	ENSMUSG00000063558
chr17	46679977	46680524	Promoter (<=1kb)	17	46674550	46680930	6381	2	ENSMUST00000165007	406	ENSMUSG00000063576	ENSMUSG00000063576
chr12	27337074	27338264	Downstream (2-3kb)	12	27340697	27342709	2013	2	ENSMUST00000079063	4445	ENSMUSG00000063632	ENSMUSG00000063632
chr12	27339489	27342652	Promoter (<=1kb)	12	27340697	27342709	2013	2	ENSMUST00000079063	57	ENSMUSG00000063632	ENSMUSG00000063632
chr1	177442430	177443898	Promoter (<=1kb)	1	177444661	177450760	6100	1	ENSMUST00000094276	-763	ENSMUSG00000063659	ENSMUSG00000063659
chr1	177444265	177445294	Promoter (<=1kb)	1	177444661	177450760	6100	1	ENSMUST00000094276	0	ENSMUSG00000063659	ENSMUSG00000063659
chr1	177445729	177448649	Promoter (<=1kb)	1	177445821	177450760	4940	1	ENSMUST00000077225	0	ENSMUSG00000063659	ENSMUSG00000063659
chr1	177458366	177459429	Distal Intergenic	1	177445821	177450760	4940	1	ENSMUST00000077225	12546	ENSMUSG00000063659	ENSMUSG00000063659
chr1	177459822	177461201	Distal Intergenic	1	177445821	177450760	4940	1	ENSMUST00000077225	14002	ENSMUSG00000063659	ENSMUSG00000063659
chr10	31609455	31610183	Promoter (<=1kb)	10	31502313	31609184	106872	2	ENSMUST00000081989	-272	ENSMUSG00000063760	ENSMUSG00000063760
chr7	35317782	35318353	Promoter (<=1kb)	7	35276544	35318421	41878	2	ENSMUST00000131213	68	ENSMUSG00000063808	ENSMUSG00000063808
chr3	26152404	26153981	Distal Intergenic	3	25431811	26133734	701924	2	ENSMUST00000108308	-18671	ENSMUSG00000063887	ENSMUSG00000063887
chr17	46782040	46782927	Promoter (<=1kb)	17	46773907	46782656	8750	2	ENSMUST00000078286	0	ENSMUSG00000063888	ENSMUSG00000063888
chr18	3336295	3337306	Promoter (<=1kb)	18	3318700	3337063	18364	2	ENSMUST00000132334	0	ENSMUSG00000063889	ENSMUSG00000063889
chr18	73863287	73863964	Promoter (<=1kb)	18	73863631	73870209	6579	1	ENSMUST00000139821	0	ENSMUSG00000064036	ENSMUSG00000064036
chr15	98983651	98987475	Distal Intergenic	15	99006056	99006370	315	1	ENSMUST00000079818	-18581	ENSMUSG00000064081	ENSMUSG00000064081
chr15	98990600	98993977	Distal Intergenic	15	99006056	99006370	315	1	ENSMUST00000079818	-12079	ENSMUSG00000064081	ENSMUSG00000064081
chr9	95541496	95542840	Distal Intergenic	9	95559817	95562121	2305	1	ENSMUST00000079597	-16977	ENSMUSG00000064225	ENSMUSG00000064225
chr1	118389571	118390408	Promoter (<=1kb)	1	118389058	118609432	220375	1	ENSMUST00000178710	514	ENSMUSG00000064302	ENSMUSG00000064302
chr12	52604601	52604859	Promoter (<=1kb)	12	52604485	52604591	107	2	ENSMUST00000082555	-11	ENSMUSG00000064489	ENSMUSG00000064489
chr3	55346377	55347627	Intron (ENSMUST00000167204/ENSMUSG00000027797, intron 3 of 6)	3	55305317	55305423	107	1	ENSMUST00000082652	41061	ENSMUSG00000064586	ENSMUSG00000064586
chr4	132308570	132310109	Promoter (<=1kb)	4	132309941	132310069	129	1	ENSMUST00000082670	0	ENSMUSG00000064604	ENSMUSG00000064604
chr18	69834078	69834843	Distal Intergenic	18	69777936	69778045	110	2	ENSMUST00000082772	-56034	ENSMUSG00000064706	ENSMUSG00000064706
chr4	117155249	117155853	Promoter (<=1kb)	4	117155186	117155289	104	2	ENSMUST00000082817	0	ENSMUSG00000064751	ENSMUSG00000064751
chr4	49212715	49213810	Intron (ENSMUST00000076670/ENSMUSG00000063446, intron 2 of 7)	4	49289298	49289403	106	1	ENSMUST00000082848	-75488	ENSMUSG00000064782	ENSMUSG00000064782
chr9	41374526	41375800	Distal Intergenic	9	41339436	41339541	106	2	ENSMUST00000082975	-34986	ENSMUSG00000064909	ENSMUSG00000064909
chr9	41376044	41379394	Distal Intergenic	9	41339436	41339541	106	2	ENSMUST00000082975	-36504	ENSMUSG00000064909	ENSMUSG00000064909
chr17	17825788	17829900	Promoter (<=1kb)	17	17830188	17830257	70	1	ENSMUST00000083462	-288	ENSMUSG00000065396	ENSMUSG00000065396
chr1	195015888	195018029	Distal Intergenic	1	195037040	195037120	81	1	ENSMUST00000083478	-19011	ENSMUSG00000065412	ENSMUSG00000065412
chr9	122571641	122572182	Distal Intergenic	9	122682876	122682974	99	1	ENSMUST00000083480	-110694	ENSMUSG00000065414	ENSMUSG00000065414
chr2	180892416	180893722	Promoter (<=1kb)	2	180894031	180894117	87	1	ENSMUST00000083520	-309	ENSMUSG00000065454	ENSMUSG00000065454
chr16	77643036	77647150	Promoter (<=1kb)	16	77646273	77646343	71	1	ENSMUST00000083538	0	ENSMUSG00000065472	ENSMUSG00000065472
chr16	77595749	77598302	Promoter (<=1kb)	16	77598936	77599000	65	1	ENSMUST00000083596	-634	ENSMUSG00000065530	ENSMUSG00000065530
chr12	117344394	117345393	Distal Intergenic	12	117250817	117250885	69	1	ENSMUST00000083604	93578	ENSMUSG00000065538	ENSMUSG00000065538
chr3	118429607	118434681	Promoter (<=1kb)	3	118433843	118433944	102	1	ENSMUST00000083635	0	ENSMUSG00000065569	ENSMUSG00000065569
chr14	64586974	64591841	Promoter (<=1kb)	14	64590657	64590741	85	1	ENSMUST00000083663	0	ENSMUSG00000065597	ENSMUSG00000065597
chr15	85652735	85653129	Distal Intergenic	15	85706603	85706697	95	1	ENSMUST00000083674	-53474	ENSMUSG00000065608	ENSMUSG00000065608
chr15	85655935	85658349	Distal Intergenic	15	85706603	85706697	95	1	ENSMUST00000083674	-48254	ENSMUSG00000065608	ENSMUSG00000065608
chr15	85661196	85664676	Distal Intergenic	15	85706603	85706697	95	1	ENSMUST00000083674	-41927	ENSMUSG00000065608	ENSMUSG00000065608
chr15	85665045	85666973	Distal Intergenic	15	85706603	85706697	95	1	ENSMUST00000083674	-39630	ENSMUSG00000065608	ENSMUSG00000065608
chr15	85667357	85675840	Distal Intergenic	15	85706603	85706697	95	1	ENSMUST00000083674	-30763	ENSMUSG00000065608	ENSMUSG00000065608
chr15	85679434	85681228	Distal Intergenic	15	85706603	85706697	95	1	ENSMUST00000083674	-25375	ENSMUSG00000065608	ENSMUSG00000065608
chr7	78881726	78883592	Distal Intergenic	7	78888277	78888373	97	1	ENSMUST00000083675	-4685	ENSMUSG00000065609	ENSMUSG00000065609
chr8	84200315	84201117	Distal Intergenic	8	84208518	84208592	75	1	ENSMUST00000083677	-7401	ENSMUSG00000065611	ENSMUSG00000065611
chr15	73242516	73244053	Intron (ENSMUST00000110036/ENSMUSG00000022607, intron 22 of 31)	15	73254815	73254882	68	2	ENSMUST00000083678	10829	ENSMUSG00000065612	ENSMUSG00000065612
chr2	102881958	102882295	Intron (ENSMUST00000005218/ENSMUSG00000005087, intron 1 of 18)	2	102897960	102898066	107	1	ENSMUST00000083749	-15665	ENSMUSG00000065683	ENSMUSG00000065683
chr7	73595591	73596386	Distal Intergenic	7	73645985	73646089	105	2	ENSMUST00000083795	49703	ENSMUSG00000065729	ENSMUSG00000065729
chr7	73614236	73619271	Distal Intergenic	7	73645985	73646089	105	2	ENSMUST00000083795	26818	ENSMUSG00000065729	ENSMUSG00000065729
chr7	99482693	99483628	Promoter (<=1kb)	7	99482785	99482932	148	2	ENSMUST00000083888	0	ENSMUSG00000065822	ENSMUSG00000065822
chr8	25200940	25201389	Promoter (<=1kb)	8	25154552	25201449	46898	2	ENSMUST00000084030	60	ENSMUSG00000065954	ENSMUSG00000065954
chr4	62286461	62286739	Promoter (<=1kb)	4	62286449	62298411	11963	1	ENSMUST00000084530	13	ENSMUSG00000066152	ENSMUSG00000066152
chr9	122023228	122023690	Distal Intergenic	9	121981606	121996026	14421	2	ENSMUST00000084743	-27203	ENSMUSG00000066235	ENSMUSG00000066235
chr9	108577817	108578615	Promoter (<=1kb)	9	108572313	108578670	6358	2	ENSMUST00000068700	55	ENSMUSG00000066357	ENSMUSG00000066357
chr9	101074066	101074469	Promoter (<=1kb)	9	101074727	101104784	30058	1	ENSMUST00000085177	-258	ENSMUSG00000066415	ENSMUSG00000066415
chr7	34312874	34313975	Promoter (<=1kb)	7	34236707	34313551	76845	2	ENSMUST00000108074	0	ENSMUSG00000066571	ENSMUSG00000066571
chr7	34319171	34319687	Distal Intergenic	7	34236707	34313551	76845	2	ENSMUST00000108074	-5621	ENSMUSG00000066571	ENSMUSG00000066571
chr5	142895223	142895547	Promoter (<=1kb)	5	142866946	142895421	28476	2	ENSMUST00000110766	0	ENSMUSG00000066640	ENSMUSG00000066640
chr9	48733275	48737336	Intron (ENSMUST00000093852/ENSMUSG00000066687, intron 3 of 6)	9	48654311	48835945	181635	2	ENSMUST00000093852	98609	ENSMUSG00000066687	ENSMUSG00000066687
chr9	48738495	48740108	Intron (ENSMUST00000093852/ENSMUSG00000066687, intron 3 of 6)	9	48654311	48835945	181635	2	ENSMUST00000093852	95837	ENSMUSG00000066687	ENSMUSG00000066687
chr2	37430314	37431805	Promoter (<=1kb)	2	37425500	37430919	5420	2	ENSMUST00000053098	0	ENSMUSG00000066798	ENSMUSG00000066798
chr17	46247718	46248500	Promoter (<=1kb)	17	46243920	46248054	4135	2	ENSMUST00000087026	0	ENSMUSG00000067148	ENSMUSG00000067148
chr19	12142624	12143381	Distal Intergenic	19	12119653	12120700	1048	2	ENSMUST00000087822	-21925	ENSMUSG00000067522	ENSMUSG00000067522
chr13	51345009	51345864	Distal Intergenic	13	51408618	51422797	14180	1	ENSMUST00000087978	-62754	ENSMUSG00000067586	ENSMUSG00000067586
chr13	51346239	51347020	Distal Intergenic	13	51408618	51422797	14180	1	ENSMUST00000087978	-61598	ENSMUSG00000067586	ENSMUSG00000067586
chr13	51417435	51418673	5' UTR	13	51408618	51422797	14180	1	ENSMUST00000087978	8818	ENSMUSG00000067586	ENSMUSG00000067586
chr17	25183837	25185485	Promoter (<=1kb)	17	25184561	25187661	3101	1	ENSMUST00000088307	0	ENSMUSG00000067722	ENSMUSG00000067722
chr2	157565633	157566848	Promoter (<=1kb)	2	157556362	157566337	9976	2	ENSMUST00000109528	0	ENSMUSG00000067787	ENSMUSG00000067787
chr1	10232825	10233278	Promoter (<=1kb)	1	10173075	10232670	59596	2	ENSMUST00000131556	-156	ENSMUSG00000067851	ENSMUSG00000067851
chr19	4711122	4711924	Promoter (<=1kb)	19	4711208	4752353	41146	1	ENSMUST00000008991	0	ENSMUSG00000067889	ENSMUSG00000067889
chr17	21008565	21009725	Promoter (<=1kb)	17	21008941	21028852	19912	1	ENSMUST00000088811	0	ENSMUSG00000067942	ENSMUSG00000067942
chr14	76032783	76033204	Distal Intergenic	14	75896937	76010865	113929	2	ENSMUST00000088922	-21919	ENSMUSG00000067995	ENSMUSG00000067995
chr14	74947237	74948302	Promoter (<=1kb)	14	74754674	74947877	193204	2	ENSMUST00000088970	0	ENSMUSG00000068015	ENSMUSG00000068015
chr17	12849477	12849900	Promoter (1-2kb)	17	12841115	12848120	7006	2	ENSMUST00000165020	-1358	ENSMUSG00000068037	ENSMUSG00000068037
chr17	12851382	12852580	Promoter (<=1kb)	17	12842204	12851907	9704	2	ENSMUST00000162119	0	ENSMUSG00000068037	ENSMUSG00000068037
chr14	51063443	51064563	Distal Intergenic	14	51056698	51057242	545	2	ENSMUST00000089798	-6202	ENSMUSG00000068407	ENSMUSG00000068407
chr14	50968426	50969547	Distal Intergenic	14	50955992	50964749	8758	1	ENSMUST00000095925	12435	ENSMUSG00000068417	ENSMUSG00000068417
chr14	50969769	50970613	Distal Intergenic	14	50955992	50964749	8758	1	ENSMUST00000095925	13778	ENSMUSG00000068417	ENSMUSG00000068417
chr16	8915841	8916416	Distal Intergenic	16	8922057	8922389	333	2	ENSMUST00000090395	5973	ENSMUSG00000068674	ENSMUSG00000068674
chr3	103019873	103021524	Promoter (<=1kb)	3	103020546	103058189	37644	1	ENSMUST00000029446	0	ENSMUSG00000068823	ENSMUSG00000068823
chr3	96172001	96172736	Promoter (<=1kb)	3	96172332	96177564	5233	1	ENSMUST00000076372	0	ENSMUSG00000068856	ENSMUSG00000068856
chr3	88914048	88914600	Promoter (<=1kb)	3	88909615	88913999	4385	2	ENSMUST00000126245	-50	ENSMUSG00000068922	ENSMUSG00000068922
chr3	88771516	88772144	Promoter (<=1kb)	3	88744701	88772599	27899	2	ENSMUST00000090945	455	ENSMUSG00000068923	ENSMUSG00000068923
chr2	29826518	29826988	Promoter (<=1kb)	2	29827342	29843374	16033	1	ENSMUST00000156944	-354	ENSMUSG00000069020	ENSMUSG00000069020
chr13	100730137	100730575	Promoter (<=1kb)	13	100697027	100730942	33916	2	ENSMUST00000091299	367	ENSMUSG00000069089	ENSMUSG00000069089
chr3	9250611	9250897	Promoter (<=1kb)	3	9250602	9285333	34732	1	ENSMUST00000155203	10	ENSMUSG00000069114	ENSMUSG00000069114
chr13	78178027	78178998	Distal Intergenic	13	78189872	78190443	572	2	ENSMUST00000135284	11445	ENSMUSG00000069171	ENSMUSG00000069171
chr13	78182026	78186015	Downstream (2-3kb)	13	78189872	78190443	572	2	ENSMUST00000135284	4428	ENSMUSG00000069171	ENSMUSG00000069171
chr13	78189598	78196622	Promoter (<=1kb)	13	78189733	78196373	6641	2	ENSMUST00000125176	0	ENSMUSG00000069171	ENSMUSG00000069171
chr13	78196902	78201279	Promoter (<=1kb)	13	78188973	78199757	10785	2	ENSMUST00000091458	0	ENSMUSG00000069171	ENSMUSG00000069171
chr13	67450986	67451811	Promoter (<=1kb)	13	67424549	67451585	27037	2	ENSMUST00000057241	0	ENSMUSG00000069206	ENSMUSG00000069206
chr13	74494024	74494532	Distal Intergenic	13	74480517	74482943	2427	2	ENSMUST00000074369	-11082	ENSMUSG00000069208	ENSMUSG00000069208
chr13	46669230	46669724	Promoter (<=1kb)	13	46669522	46678056	8535	1	ENSMUST00000099547	0	ENSMUSG00000069237	ENSMUSG00000069237
chr13	23570269	23571132	Promoter (<=1kb)	13	23570517	23571220	704	2	ENSMUST00000102969	88	ENSMUSG00000069272	ENSMUSG00000069272
chr13	23561787	23563250	Promoter (<=1kb)	13	23561534	23562369	836	2	ENSMUST00000105107	0	ENSMUSG00000069273	ENSMUSG00000069273
chr13	21786161	21786748	Promoter (<=1kb)	13	21786826	21787218	393	2	ENSMUST00000091751	470	ENSMUSG00000069309	ENSMUSG00000069309
chr2	49451234	49452016	Promoter (<=1kb)	2	49451486	49551948	100463	1	ENSMUST00000092123	0	ENSMUSG00000069495	ENSMUSG00000069495
chr10	115362484	115362853	Promoter (<=1kb)	10	115340739	115362262	21524	2	ENSMUST00000092170	-223	ENSMUSG00000069520	ENSMUSG00000069520
chr10	69533074	69535476	Promoter (<=1kb)	10	69534222	70015633	481412	1	ENSMUST00000047061	0	ENSMUSG00000069601	ENSMUSG00000069601
chr17	4907200	4908122	Distal Intergenic	17	4994332	5097733	103402	1	ENSMUST00000124362	-86210	ENSMUSG00000069729	ENSMUSG00000069729
chr17	4995496	4997324	Promoter (<=1kb)	17	4996421	5347656	351236	1	ENSMUST00000115799	0	ENSMUSG00000069729	ENSMUSG00000069729
chr16	14159624	14159982	Promoter (<=1kb)	16	14159626	14159692	67	1	ENSMUST00000093566	0	ENSMUSG00000070074	ENSMUSG00000070074
chr10	58369197	58369742	Intron (ENSMUST00000020078/ENSMUSG00000019920, intron 1 of 9)	10	58349498	58349604	107	2	ENSMUST00000093703	-19594	ENSMUSG00000070214	ENSMUSG00000070214
chr5	145280499	145281028	Promoter (2-3kb)	5	145283343	145291469	8127	1	ENSMUST00000094116	-2315	ENSMUSG00000070420	ENSMUSG00000070420
chr7	102064713	102065664	Promoter (<=1kb)	7	102065511	102083762	18252	1	ENSMUST00000106950	0	ENSMUSG00000070425	ENSMUSG00000070425
chr7	48138132	48138520	Distal Intergenic	7	48167983	48169014	1032	2	ENSMUST00000094389	30494	ENSMUSG00000070551	ENSMUSG00000070551
chr5	105415045	105415434	Promoter (<=1kb)	5	105415775	105486189	70415	1	ENSMUST00000112707	-341	ENSMUSG00000070639	ENSMUSG00000070639
chr5	88553413	88554170	Promoter (<=1kb)	5	88554483	88556083	1601	1	ENSMUST00000090413	-313	ENSMUSG00000070697	ENSMUSG00000070697
chr5	88566063	88567127	Distal Intergenic	5	88554483	88556083	1601	1	ENSMUST00000090413	11581	ENSMUSG00000070697	ENSMUSG00000070697
chr4	88721620	88722285	Promoter (<=1kb)	4	88718292	88722465	4174	2	ENSMUST00000094993	180	ENSMUSG00000070923	ENSMUSG00000070923
chr4	86575163	86576359	Promoter (<=1kb)	4	86575673	86577281	1609	1	ENSMUST00000091064	0	ENSMUSG00000070934	ENSMUSG00000070934
chr4	45012844	45013298	Promoter (<=1kb)	4	45012830	45014399	1570	1	ENSMUST00000095105	15	ENSMUSG00000070997	ENSMUSG00000070997
chr4	40278813	40279774	Promoter (<=1kb)	4	40270591	40279421	8831	2	ENSMUST00000095128	0	ENSMUSG00000071014	ENSMUSG00000071014
chr17	56585213	56586000	Promoter (<=1kb)	17	56584982	56606294	21313	1	ENSMUST00000095224	232	ENSMUSG00000071054	ENSMUSG00000071054
chr17	29032586	29033684	Promoter (<=1kb)	17	29032673	29042243	9571	1	ENSMUST00000147265	0	ENSMUSG00000071172	ENSMUSG00000071172
chr17	23563448	23564538	Promoter (<=1kb)	17	23556769	23564226	7458	2	ENSMUST00000095606	0	ENSMUSG00000071256	ENSMUSG00000071256
chr6	86403845	86405233	Promoter (<=1kb)	6	86404219	86431201	26983	1	ENSMUST00000095754	0	ENSMUSG00000071337	ENSMUSG00000071337
chr13	34147879	34151117	Distal Intergenic	13	34162964	34178168	15205	1	ENSMUST00000124996	-11847	ENSMUSG00000071451	ENSMUSG00000071451
chr13	34153844	34154870	Distal Intergenic	13	34162964	34178168	15205	1	ENSMUST00000124996	-8094	ENSMUSG00000071451	ENSMUSG00000071451
chr12	3425973	3426716	Promoter (<=1kb)	12	3406706	3426714	20009	2	ENSMUST00000179637	0	ENSMUSG00000071456	ENSMUSG00000071456
chr12	3426962	3428069	Promoter (<=1kb)	12	3403878	3427011	23134	2	ENSMUST00000168012	0	ENSMUSG00000071456	ENSMUSG00000071456
chr16	44493252	44493864	Intron (ENSMUST00000023370/ENSMUSG00000022687, intron 8 of 18)	16	44470444	44482428	11985	1	ENSMUST00000127303	22809	ENSMUSG00000071550	ENSMUSG00000071550
chr16	15887461	15890362	Promoter (<=1kb)	16	15887286	15888466	1181	1	ENSMUST00000096232	176	ENSMUSG00000071637	ENSMUSG00000071637
chr19	8889051	8889477	Promoter (<=1kb)	19	8888903	8890740	1838	1	ENSMUST00000096251	149	ENSMUSG00000071653	ENSMUSG00000071653
chr19	8819511	8821170	Promoter (<=1kb)	19	8819401	8834142	14742	1	ENSMUST00000096753	111	ENSMUSG00000071659	ENSMUSG00000071659
chr15	78406137	78407891	Promoter (<=1kb)	15	78406712	78414002	7291	1	ENSMUST00000167140	0	ENSMUSG00000071711	ENSMUSG00000071711
chr8	20296594	20297542	Promoter (<=1kb)	8	20268286	20297432	29147	2	ENSMUST00000153748	0	ENSMUSG00000071796	ENSMUSG00000071796
chr16	18629118	18629917	Promoter (<=1kb)	16	18621811	18629938	8128	2	ENSMUST00000096987	21	ENSMUSG00000072214	ENSMUSG00000072214
chr15	98971411	98972117	Distal Intergenic	15	98950258	98953551	3294	2	ENSMUST00000136329	-17861	ENSMUSG00000072235	ENSMUSG00000072235
chr14	52014342	52016243	Promoter (<=1kb)	14	52016865	52019787	2923	1	ENSMUST00000100638	-622	ENSMUSG00000072571	ENSMUSG00000072571
chr11	86684117	86684566	Promoter (<=1kb)	11	86683985	86692457	8473	1	ENSMUST00000108022	133	ENSMUSG00000072582	ENSMUSG00000072582
chr15	36942380	36943819	Distal Intergenic	15	36870501	36879816	9316	2	ENSMUST00000100713	-62565	ENSMUSG00000072618	ENSMUSG00000072618
chr6	133104436	133106018	Promoter (<=1kb)	6	133105239	133107747	2509	1	ENSMUST00000100864	0	ENSMUSG00000072704	ENSMUSG00000072704
chr17	17294110	17294684	Distal Intergenic	17	17316078	17319511	3434	1	ENSMUST00000105311	-21394	ENSMUSG00000072761	ENSMUSG00000072761
chr5	109751954	109752252	Promoter (<=1kb)	5	109738831	109751886	13056	2	ENSMUST00000100937	-69	ENSMUSG00000072762	ENSMUSG00000072762
chr6	124740372	124741481	Promoter (<=1kb)	6	124739183	124740695	1513	2	ENSMUST00000129823	0	ENSMUSG00000072772	ENSMUSG00000072772
chr6	122669638	122670762	Distal Intergenic	6	122696001	122696882	882	1	ENSMUST00000121713	-25239	ENSMUSG00000072789	ENSMUSG00000072789
chr11	69063184	69063461	Promoter (2-3kb)	11	69057718	69060483	2766	2	ENSMUST00000101007	-2702	ENSMUSG00000072809	ENSMUSG00000072809
chr12	112722430	112722860	Promoter (<=1kb)	12	112722194	112746587	24394	1	ENSMUST00000179041	237	ENSMUSG00000072825	ENSMUSG00000072825
chr12	100186592	100187449	Promoter (<=1kb)	12	100187968	100193540	5573	1	ENSMUST00000146364	-519	ENSMUSG00000072884	ENSMUSG00000072884
chr6	50775421	50777267	Distal Intergenic	6	50846713	50847770	1058	2	ENSMUST00000101402	70503	ENSMUSG00000073072	ENSMUSG00000073072
chr17	90453189	90454700	Promoter (<=1kb)	17	90454889	90455501	613	1	ENSMUST00000097270	-189	ENSMUSG00000073367	ENSMUSG00000073367
chr17	33628657	33629663	Promoter (<=1kb)	17	33629090	33631716	2627	1	ENSMUST00000166627	0	ENSMUSG00000073423	ENSMUSG00000073423
chr10	82353582	82354197	Distal Intergenic	10	82378593	82381237	2645	1	ENSMUST00000165906	-24396	ENSMUSG00000073427	ENSMUSG00000073427
chr17	24895627	24896411	Promoter (<=1kb)	17	24896500	24897522	1023	1	ENSMUST00000024978	-89	ENSMUSG00000073435	ENSMUSG00000073435
chr4	152833276	152833627	Distal Intergenic	4	152697540	152700515	2976	1	ENSMUST00000143133	135737	ENSMUSG00000073699	ENSMUSG00000073699
