# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.Forkhead.0045	KIAA0415	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxn2	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxa1	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxf2	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxk2	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxa3	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxf1a	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxe3	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxi1	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxi2	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxl2	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxd4	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxd2	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxi3	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxb2	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxd3	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxe1	ChIP-seq	N
GM.5.0.Forkhead.0045	Foxs1	ChIP-seq	N
GM.5.0.Forkhead.0045	ENSMUSG00000090020	ChIP-seq	N
GM.5.0.THAP_finger.0006	THAP1	ChIP-seq	N
GM.5.0.Unknown.0061	BHLHE40	ChIP-seq	N
GM.5.0.MADS_box.0018	SRF	ChIP-seq	N
GM.5.0.Prospero.0001	PROX1	SELEX	Y
GM.5.0.Prospero.0001	PROX1	HT-SELEX	Y
GM.5.0.Prospero.0001	PROX1	Unknown	N
GM.5.0.Prospero.0001	PROX1	HT-SELEX	N
GM.5.0.C2H2_ZF.0213	KLF8	Unknown	N
GM.5.0.C2H2_ZF.0213	KLF8	ChIP-seq	Y
GM.5.0.C2H2_ZF.0213	Klf8	ChIP-seq	Y
GM.5.0.C2H2_ZF.0213	KLF7	ChIP-seq	N
GM.5.0.C2H2_ZF.0213	Klf6	ChIP-seq	N
GM.5.0.C2H2_ZF.0213	Klf5	ChIP-seq	N
GM.5.0.C2H2_ZF.0213	Klf3	ChIP-seq	N
GM.5.0.IRF.0017	IRF4	ChIP-seq	N
GM.5.0.Unknown.0071	TCF7L2	ChIP-seq	N
GM.5.0.bHLH.0100	MLXIPL	ChIP-seq	Y
GM.5.0.bHLH.0100	Mlxipl	ChIP-seq	N
GM.5.0.bHLH.0100	MLXIPL	Unknown	N
GM.5.0.p53.0010	TP53	Transfac	N
GM.5.0.p53.0010	TP53	TRANSFAC	N
GM.5.0.Forkhead.0047	FOXB1	HT-SELEX	N
GM.5.0.Forkhead.0047	FOXK2	SELEX	N
GM.5.0.Forkhead.0047	FOXD4	SELEX	N
GM.5.0.Forkhead.0047	FOXB1	SELEX	Y
GM.5.0.Forkhead.0047	FOXE1	SELEX	N
GM.5.0.Forkhead.0047	FOXS1	SELEX	N
GM.5.0.Forkhead.0047	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0047	FOXI2	SELEX	N
GM.5.0.Forkhead.0047	FOXE3	SELEX	N
GM.5.0.Forkhead.0047	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0047	FOXB2	SELEX	N
GM.5.0.Forkhead.0047	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0047	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0047	KIAA0415	SELEX	N
GM.5.0.Forkhead.0047	Foxa1	SELEX	N
GM.5.0.Forkhead.0047	Foxf2	SELEX	N
GM.5.0.Forkhead.0047	Foxq1	SELEX	N
GM.5.0.Forkhead.0047	Foxk2	SELEX	N
GM.5.0.Forkhead.0047	Foxa3	SELEX	N
GM.5.0.Forkhead.0047	Foxf1a	SELEX	N
GM.5.0.Forkhead.0047	Foxe3	SELEX	N
GM.5.0.Forkhead.0047	Foxi1	SELEX	N
GM.5.0.Forkhead.0047	Foxi2	SELEX	N
GM.5.0.Forkhead.0047	Foxl2	SELEX	N
GM.5.0.Forkhead.0047	Foxd4	SELEX	N
GM.5.0.Forkhead.0047	Foxd2	SELEX	N
GM.5.0.Forkhead.0047	Foxi3	SELEX	N
GM.5.0.Forkhead.0047	Foxb2	SELEX	N
GM.5.0.Forkhead.0047	Foxd3	SELEX	N
GM.5.0.Forkhead.0047	Foxe1	SELEX	N
GM.5.0.Forkhead.0047	Foxs1	SELEX	N
GM.5.0.Ets.0014	ELF1	TRANSFAC	N
GM.5.0.Unknown.0061	BCLAF1	ChIP-seq	N
GM.5.0.Homeodomain.0047	BCL3	ChIP-seq	N
GM.5.0.C2H2_ZF.0271	HDAC2	ChIP-seq	N
GM.5.0.Ets.0014	ETV6	Unknown	N
GM.5.0.Ets.0014	ETV6	HT-SELEX	N
GM.5.0.Ets.0014	ETV6	SELEX	N
GM.5.0.bZIP.0081	TEF	ChIP-seq	Y
GM.5.0.IRF.0016	MYC	ChIP-seq	N
GM.5.0.HSF.0007	HSFY2	Unknown	N
GM.5.0.HSF.0007	HSFY2	HT-SELEX	N
GM.5.0.HSF.0007	HSFY2	SELEX	Y
GM.5.0.HSF.0007	HSFY1	SELEX	N
GM.5.0.HSF.0007	Hsfy2	SELEX	N
GM.5.0.Unknown.0092	SMAD3	ChIP-seq	N
GM.5.0.Unknown.0092	Smad3	ChIP-seq	N
GM.5.0.STAT.0018	NANOG	ChIP-seq	N
GM.5.0.STAT.0018	POU5F1	ChIP-seq	N
GM.5.0.C2H2_ZF.0059	ZNF691	PBM	N
GM.5.0.C2H2_ZF.0059	Zfp691	PBM	N
GM.5.0.Unknown.0012	WT1	TRANSFAC	N
GM.5.0.bZIP.0082	JUN	ChIP-seq	Y
GM.5.0.Unknown.0122	PBX	TRANSFAC	Y
GM.5.0.C2H2_ZF.0216	ZNF329	ChIP-seq	Y
GM.5.0.bHLH.0028	FERD3L	B1H	N
GM.5.0.bHLH.0028	Ptf1a	B1H	N
GM.5.0.bHLH.0028	Ferd3l	B1H	N
GM.5.0.Homeodomain.0052	PKNOX1	ChIP-seq	N
GM.5.0.Forkhead.0048	FOXP3	TRANSFAC	Y
GM.5.0.bZIP.0083	CEBP	TRANSFAC	Y
GM.5.0.bZIP.0083	CEBPA	Transfac	Y
GM.5.0.Mixed.0076	PAX2	ChIP-seq	N
GM.5.0.C2H2_ZF.0217	GLI3	ChIP-seq	Y
GM.5.0.C2H2_ZF.0217	Gli1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0217	GLI2	Unknown	N
GM.5.0.C2H2_ZF.0217	GLI2	HT-SELEX	N
GM.5.0.C2H2_ZF.0217	GLI3	Unknown	N
GM.5.0.C2H2_ZF.0217	GLI2	SELEX	Y
GM.5.0.C2H2_ZF.0217	Gli1	SELEX	N
GM.5.0.C2H2_ZF.0217	Gli2	SELEX	N
GM.5.0.C2H2_ZF.0217	Gli3	ChIP-seq	Y
GM.5.0.C2H2_ZF.0217	Gli1	ChIP-seq	N
GM.5.0.C2H2_ZF.0217	Gli2	ChIP-seq	N
GM.5.0.C2H2_ZF.0217	GLI2	ChIP-seq	Y
GM.5.0.Homeodomain.0200	Nanog	ChIP-seq	N
GM.5.0.C2H2_ZF.0254	RAD21	ChIP-seq	N
GM.5.0.bZIP.0084	ATF3	ChIP-seq	N
GM.5.0.C2H2_ZF.0171	Hltf	JASPAR	N
GM.5.0.C2H2_ZF.0171	HLTF	SELEX	N
GM.5.0.STAT.0007	STAT	TRANSFAC	N
GM.5.0.bZIP.0020	PAX5	ChIP-seq	N
GM.5.0.Mixed.0084	Mbd1	PBM	Y
GM.5.0.Unknown.0032	POU6F1	Transfac	N
GM.5.0.Unknown.0032	POU6F1	ChIP-seq	N
GM.5.0.Unknown.0032	POU6F1	TRANSFAC	N
GM.5.0.Forkhead.0034	FOXD3	TRANSFAC	N
GM.5.0.Forkhead.0034	Foxd3	JASPAR	N
GM.5.0.Forkhead.0034	FOXK2	JASPAR	N
GM.5.0.Forkhead.0034	FOXD4	JASPAR	N
GM.5.0.Forkhead.0034	FOXE1	JASPAR	N
GM.5.0.Forkhead.0034	FOXS1	JASPAR	N
GM.5.0.Forkhead.0034	FOXD4L1	JASPAR	N
GM.5.0.Forkhead.0034	FOXI2	JASPAR	N
GM.5.0.Forkhead.0034	FOXE3	JASPAR	N
GM.5.0.Forkhead.0034	FOXD4L3	JASPAR	N
GM.5.0.Forkhead.0034	FOXB2	JASPAR	N
GM.5.0.Forkhead.0034	FOXD4L5	JASPAR	N
GM.5.0.Forkhead.0034	FOXD4L6	JASPAR	N
GM.5.0.Forkhead.0034	KIAA0415	JASPAR	N
GM.5.0.Forkhead.0034	Foxa1	JASPAR	N
GM.5.0.Forkhead.0034	Foxf2	JASPAR	N
GM.5.0.Forkhead.0034	Foxq1	JASPAR	N
GM.5.0.Forkhead.0034	Foxk2	JASPAR	N
GM.5.0.Forkhead.0034	Foxa3	JASPAR	N
GM.5.0.Forkhead.0034	Foxf1a	JASPAR	N
GM.5.0.Forkhead.0034	Foxe3	JASPAR	N
GM.5.0.Forkhead.0034	Foxi1	JASPAR	N
GM.5.0.Forkhead.0034	Foxi2	JASPAR	N
GM.5.0.Forkhead.0034	Foxl2	JASPAR	N
GM.5.0.Forkhead.0034	Foxd4	JASPAR	N
GM.5.0.Forkhead.0034	Foxd2	JASPAR	N
GM.5.0.Forkhead.0034	Foxi3	JASPAR	N
GM.5.0.Forkhead.0034	Foxb2	JASPAR	N
GM.5.0.Forkhead.0034	Foxd3	JASPAR	N
GM.5.0.Forkhead.0034	Foxe1	JASPAR	N
GM.5.0.Forkhead.0034	Foxs1	JASPAR	N
GM.5.0.Forkhead.0034	FOXK2	Transfac	N
GM.5.0.Forkhead.0034	FOXD4	Transfac	N
GM.5.0.Forkhead.0034	FOXE1	Transfac	N
GM.5.0.Forkhead.0034	FOXS1	Transfac	N
GM.5.0.Forkhead.0034	FOXD4L1	Transfac	N
GM.5.0.Forkhead.0034	FOXI2	Transfac	N
GM.5.0.Forkhead.0034	FOXE3	Transfac	N
GM.5.0.Forkhead.0034	FOXD3	Transfac	N
GM.5.0.Forkhead.0034	FOXD4L3	Transfac	N
GM.5.0.Forkhead.0034	FOXB2	Transfac	N
GM.5.0.Forkhead.0034	FOXD4L5	Transfac	N
GM.5.0.Forkhead.0034	FOXD4L6	Transfac	N
GM.5.0.Forkhead.0034	KIAA0415	Transfac	N
GM.5.0.Forkhead.0034	Foxa1	Transfac	N
GM.5.0.Forkhead.0034	Foxf2	Transfac	N
GM.5.0.Forkhead.0034	Foxq1	Transfac	N
GM.5.0.Forkhead.0034	Foxk2	Transfac	N
GM.5.0.Forkhead.0034	Foxa3	Transfac	N
GM.5.0.Forkhead.0034	Foxf1a	Transfac	N
GM.5.0.Forkhead.0034	Foxe3	Transfac	N
GM.5.0.Forkhead.0034	Foxi1	Transfac	N
GM.5.0.Forkhead.0034	Foxi2	Transfac	N
GM.5.0.Forkhead.0034	Foxl2	Transfac	N
GM.5.0.Forkhead.0034	Foxd4	Transfac	N
GM.5.0.Forkhead.0034	Foxd2	Transfac	N
GM.5.0.Forkhead.0034	Foxi3	Transfac	N
GM.5.0.Forkhead.0034	Foxb2	Transfac	N
GM.5.0.Forkhead.0034	Foxd3	Transfac	N
GM.5.0.Forkhead.0034	Foxe1	Transfac	N
GM.5.0.Forkhead.0034	Foxs1	Transfac	N
GM.5.0.Forkhead.0034	Foxd3	SELEX	N
GM.5.0.C2H2_ZF.0218	SP1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0114	NR2F2	Transfac	Y
GM.5.0.Nuclear_receptor.0114	NR2F2	TRANSFAC	Y
GM.5.0.Nuclear_receptor.0115	NR2F6	ChIP-seq	Y
GM.5.0.Grainyhead.0008	TFCP2	Transfac	Y
GM.5.0.Grainyhead.0008	TFCP2	TRANSFAC	Y
GM.5.0.bHLH.0122	BHLHE40	Unknown	N
GM.5.0.RFX.0002	POLR2A	ChIP-seq	N
GM.5.0.RFX.0002	RDBP	ChIP-seq	N
GM.5.0.RFX.0002	TAF1	ChIP-seq	N
GM.5.0.RFX.0002	TBP	ChIP-seq	N
GM.5.0.Mixed.0087	CTCF	ChIP-seq	N
GM.5.0.Mixed.0087	CTCFL	ChIP-seq	N
GM.5.0.Mixed.0087	RAD21	ChIP-seq	N
GM.5.0.Mixed.0087	SMC3	ChIP-seq	N
GM.5.0.Rel.0003	NFKB2	ChIP-seq	N
GM.5.0.Rel.0003	Nfkb2	ChIP-seq	N
GM.5.0.Myb_SANT.0017	Smarca5	ChIP-seq	N
GM.5.0.Homeodomain.0168	NKX2-5	TRANSFAC	Y
GM.5.0.Nuclear_receptor.0116	ESR1	ChIP-seq	N
GM.5.0.Ets.0005	USF1	ChIP-seq	N
GM.5.0.Ets.0005	USF2	ChIP-seq	N
GM.5.0.C2H2_ZF.0041	STAT3	ChIP-seq	N
GM.5.0.RFX.0018	RFX1	Transfac	N
GM.5.0.RFX.0018	RFX7	Transfac	N
GM.5.0.RFX.0018	RFX6	Transfac	N
GM.5.0.RFX.0018	RFX8	Transfac	N
GM.5.0.RFX.0018	Rfx5	Transfac	N
GM.5.0.RFX.0018	Rfx6	Transfac	N
GM.5.0.RFX.0018	Rfx8	Transfac	N
GM.5.0.RFX.0018	RFX1	TRANSFAC	N
GM.5.0.Nuclear_receptor.0117	NR5A2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0117	Nr5a1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0117	NR5A2	TRANSFAC	Y
GM.5.0.Nuclear_receptor.0118	NR1I2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0118	Nr1i2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0118	NR1I3	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0118	Nr1i3	ChIP-seq	N
GM.5.0.Nuclear_receptor.0118	Nr1i2	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0118	NR1I3	Unknown	N
GM.5.0.Nuclear_receptor.0118	Nr1i3	ChIP-seq	Y
GM.5.0.Unknown.0128	GTF3C2	ChIP-seq	N
GM.5.0.C2H2_ZF.0150	IRF1	TRANSFAC	N
GM.5.0.RFX.0011	RFX1	TRANSFAC	Y
GM.5.0.C2H2_ZF.0219	ZNF274	ChIP-seq	N
GM.5.0.bHLH.0105	USF2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0046	PPARG	Transfac	N
GM.5.0.Nuclear_receptor.0046	Pparg	Transfac	N
GM.5.0.Nuclear_receptor.0046	Ppard	Transfac	N
GM.5.0.Nuclear_receptor.0046	Ppara	Transfac	N
GM.5.0.Nuclear_receptor.0046	PPARA	TRANSFAC	N
GM.5.0.Sox.0025	SOX10	TRANSFAC	N
GM.5.0.Homeodomain.0161	STAT4	Transfac	N
GM.5.0.Homeodomain.0161	STAT4	TRANSFAC	N
GM.5.0.bZIP.0013	FOSL1	ChIP-seq	N
GM.5.0.bZIP.0013	Fosb	ChIP-seq	N
GM.5.0.bZIP.0013	Fos	ChIP-seq	N
GM.5.0.Homeodomain_POU.0003	LHX3	Unknown	N
GM.5.0.Homeodomain_POU.0003	Lhx3	JASPAR	N
GM.5.0.Homeodomain_POU.0003	LHX5	JASPAR	N
GM.5.0.Homeodomain_POU.0003	LHX4	JASPAR	N
GM.5.0.Homeodomain_POU.0003	LHX1	JASPAR	N
GM.5.0.Homeodomain_POU.0003	Lhx3	SELEX	N
GM.5.0.RFX.0012	RFX5	ChIP-seq	N
GM.5.0.Unknown.0071	ZNF770	ChIP-seq	N
GM.5.0.Unknown.0052	LYL1	ChIP-seq	N
GM.5.0.Unknown.0052	Lyl1	ChIP-seq	N
GM.5.0.Unknown.0133	ZSCAN31	ChIP-seq	Y
GM.5.0.C2H2_ZF.0221	CTCF	ChIP-seq	N
GM.5.0.Unknown.0134	Zscan26	PBM	N
GM.5.0.C2H2_ZF.0222	ZNF282	SELEX	Y
GM.5.0.C2H2_ZF.0222	Zfp282	SELEX	N
GM.5.0.C2H2_ZF.0222	ZNF282	HT-SELEX	Y
GM.5.0.C2H2_ZF.0222	ZNF282	Unknown	N
GM.5.0.C2H2_ZF.0222	ZNF282	HT-SELEX	N
GM.5.0.bHLH.0061	Tcf4	ChIP-seq	N
GM.5.0.bHLH.0061	ZEB1	Transfac	N
GM.5.0.bHLH.0061	Zeb1	Transfac	N
GM.5.0.bHLH.0061	TCF4	ChIP-seq	N
GM.5.0.bHLH.0061	ZEB1	TRANSFAC	N
GM.5.0.bHLH.0111	AHR	TRANSFAC	N
GM.5.0.bHLH.0111	ARNT	TRANSFAC	N
GM.5.0.bHLH.0108	FERD3L	ChIP-seq	N
GM.5.0.bHLH.0108	PTF1A	ChIP-seq	Y
GM.5.0.bHLH.0108	Ptf1a	ChIP-seq	N
GM.5.0.bHLH.0108	Ferd3l	ChIP-seq	N
GM.5.0.bHLH.0108	PTF1A	Unknown	N
GM.5.0.Mixed.0006	EGR4	ChIP-seq	N
GM.5.0.Mixed.0006	Egr4	ChIP-seq	N
GM.5.0.bZIP.0086	MAF	TRANSFAC	Y
GM.5.0.C2H2_ZF.0203	CACD	TRANSFAC	N
GM.5.0.C2H2_ZF.0224	Yy1	B1H	N
GM.5.0.C2H2_ZF.0224	Mbtps2	B1H	N
GM.5.0.bHLH.0109	EBF1	ChIP-seq	N
GM.5.0.Paired_box.0018	PAX8	ChIP-seq	Y
GM.5.0.Paired_box.0018	Pax9	ChIP-seq	N
GM.5.0.Paired_box.0018	Pax5	ChIP-seq	N
GM.5.0.Paired_box.0018	Pax8	ChIP-seq	N
GM.5.0.Paired_box.0018	Pax1	ChIP-seq	N
GM.5.0.bHLH.0028	TFAP4	Transfac	N
GM.5.0.bHLH.0028	TFAP4	TRANSFAC	N
GM.5.0.C2H2_ZF.0225	ZNF768	ChIP-seq	Y
GM.5.0.C2H2_ZF.0226	SP5	PBM	N
GM.5.0.C2H2_ZF.0226	SP9	PBM	N
GM.5.0.C2H2_ZF.0226	Sp3	PBM	N
GM.5.0.C2H2_ZF.0226	Sp8	PBM	N
GM.5.0.C2H2_ZF.0226	Sp9	PBM	N
GM.5.0.C2H2_ZF.0226	Sp5	PBM	N
GM.5.0.Sox.0014	SOX14	SELEX	N
GM.5.0.Sox.0014	SOX1	SELEX	N
GM.5.0.Sox.0014	SOX15	SELEX	N
GM.5.0.Sox.0014	SOX2	SELEX	N
GM.5.0.Sox.0014	SRY	SELEX	N
GM.5.0.Sox.0014	ENSMUSG00000079994	SELEX	N
GM.5.0.Sox.0014	SOX14	HT-SELEX	N
GM.5.0.Sox.0014	SOX15	HT-SELEX	N
GM.5.0.Sox.0014	Sox1	HT-SELEX	N
GM.5.0.Sox.0014	SOX2	HT-SELEX	N
GM.5.0.Sox.0014	SRY	HT-SELEX	N
GM.5.0.bHLH.0111	AHR	TRANSFAC	Y
GM.5.0.bHLH.0111	ARNT	TRANSFAC	Y
GM.5.0.C2H2_ZF.0162	ELF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0162	ELK4	ChIP-seq	N
GM.5.0.C2H2_ZF.0162	GABPA	ChIP-seq	N
GM.5.0.Unknown.0138	PTEN	TRANSFAC	Y
GM.5.0.Unknown.0181	ZNF317	ChIP-seq	N
GM.5.0.bHLH.0112	EBF1	ChIP-seq	N
GM.5.0.bHLH.0113	NPAS4	B1H	N
GM.5.0.bHLH.0113	Npas4	B1H	N
GM.5.0.HSF.0004	HSF1	TRANSFAC	N
GM.5.0.Homeodomain.0028	CUX1	ChIP-seq	N
GM.5.0.Homeodomain.0028	Cux1	ChIP-seq	N
GM.5.0.Homeodomain.0028	Cux2	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	CTCF	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	RAD21	ChIP-seq	N
GM.5.0.Ets.0014	SPIC	SELEX	N
GM.5.0.Ets.0014	Spib	SELEX	N
GM.5.0.Ets.0014	SPIC	HT-SELEX	N
GM.5.0.Ets.0014	SPIC	HT-SELEX	N
GM.5.0.Homeodomain.0170	En1	JASPAR	Y
GM.5.0.Homeodomain.0171	HESX1	HT-SELEX	N
GM.5.0.Homeodomain.0171	LHX9	HT-SELEX	N
GM.5.0.Homeodomain.0171	HESX1	SELEX	Y
GM.5.0.Homeodomain.0171	LHX9	SELEX	Y
GM.5.0.C2H2_ZF.0019	KLF7	Unknown	N
GM.5.0.Homeodomain.0172	NKX2-1	TRANSFAC	Y
GM.5.0.Homeodomain.0172	NKX2-4	Unknown	N
GM.5.0.T-box.0016	TBX10	SELEX	N
GM.5.0.T-box.0016	TBX1	SELEX	N
GM.5.0.T-box.0016	Tbx10	SELEX	N
GM.5.0.T-box.0016	TBX1	HT-SELEX	N
GM.5.0.C2H2_ZF.0229	ZNF708	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0120	Thrb	Transfac	N
GM.5.0.Nuclear_receptor.0120	Thra	Transfac	N
GM.5.0.Nuclear_receptor.0121	PGR	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0121	NR3C1	Unknown	N
GM.5.0.Nuclear_receptor.0121	PR	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0121	GRE	ChIP-seq	Y
GM.5.0.Ets.0005	MYC	ChIP-seq	N
GM.5.0.C2H2_ZF.0230	ZNF547	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0122	NR3C1	JASPAR	Y
GM.5.0.GATA.0024	GATA3	ChIP-seq	N
GM.5.0.bHLH.0115	TCF15	PBM	N
GM.5.0.bHLH.0115	SCXB	PBM	N
GM.5.0.bHLH.0115	SCXA	PBM	N
GM.5.0.bHLH.0115	TWIST2	PBM	N
GM.5.0.bHLH.0115	Twist2	PBM	Y
GM.5.0.bHLH.0115	Tal2	PBM	N
GM.5.0.bHLH.0115	Scx	PBM	N
GM.5.0.bHLH.0115	Twist1	PBM	N
GM.5.0.bHLH.0115	Tcf15	PBM	N
GM.5.0.bHLH.0115	Bhlhe22	PBM	Y
GM.5.0.bHLH.0115	Olig2	PBM	N
GM.5.0.bHLH.0115	Bhlhe23	PBM	N
GM.5.0.bHLH.0115	Olig1	PBM	N
GM.5.0.Unknown.0071	Maz	ChIP-seq	N
GM.5.0.C2H2_ZF.0232	EGR1	ChIP-seq	N
GM.5.0.C2H2_ZF.0233	ZNF324	ChIP-seq	Y
GM.5.0.Homeodomain.0079	MAFF	ChIP-seq	N
GM.5.0.Homeodomain.0079	MAFK	ChIP-seq	N
GM.5.0.Homeodomain.0107	NKX6-3	B1H	N
GM.5.0.Homeodomain.0107	Nkx6-2	B1H	N
GM.5.0.Homeodomain.0107	Nkx6-3	B1H	N
GM.5.0.Homeodomain.0107	NP_083278.1	B1H	N
GM.5.0.Homeodomain.0107	NKX6-1	HT-SELEX	N
GM.5.0.Homeodomain.0107	NKX6-1	HT-SELEX	N
GM.5.0.Homeodomain.0107	Nkx6-1	HT-SELEX	N
GM.5.0.Paired_box.0015	ZNF121	ChIP-seq	N
GM.5.0.bHLH.0116	HAND2	B1H	N
GM.5.0.bHLH.0116	Hand1	B1H	N
GM.5.0.bHLH.0116	Hand2	B1H	N
GM.5.0.C2H2_ZF.0235	ZBTB7A	ChIP-seq	Y
GM.5.0.C2H2_ZF.0235	Zbtb7a	ChIP-seq	N
GM.5.0.C2H2_ZF.0235	Zbtb7c	ChIP-seq	N
GM.5.0.Homeodomain.0174	Meis1	PBM	N
GM.5.0.Homeodomain.0174	Meis3	PBM	N
GM.5.0.Homeodomain.0174	Pknox1	PBM	N
GM.5.0.Homeodomain.0174	PKNOX2	Unknown	N
GM.5.0.Homeodomain.0174	Pknox2	PBM	N
GM.5.0.Homeodomain.0174	Tgif1	PBM	N
GM.5.0.Homeodomain.0174	Tgif2	PBM	N
GM.5.0.p53.0009	Trp53	SELEX	Y
GM.5.0.p53.0009	Tp53	HT-SELEX	N
GM.5.0.GATA.0025	GATA2	ChIP-seq	N
GM.5.0.Unknown.0141	ITGB2	TRANSFAC	Y
GM.5.0.bZIP.0053	REST	ChIP-seq	N
GM.5.0.Nuclear_receptor.0068	HNF4	TRANSFAC	N
GM.5.0.Unknown.0012	MYC	ChIP-seq	N
GM.5.0.MADS_box.0019	MEF2C	ChIP-seq	N
GM.5.0.STAT.0018	PATZ1	ChIP-seq	N
GM.5.0.Unknown.0071	CEBPB	ChIP-seq	N
GM.5.0.ARID_BRIGHT.0003	ARID5B	Unknown	N
GM.5.0.ARID_BRIGHT.0003	ARID5B	TRANSFAC	N
GM.5.0.ARID_BRIGHT.0003	ARID5B	Transfac	N
GM.5.0.ARID_BRIGHT.0003	ARID5A	Transfac	N
GM.5.0.C2H2_ZF.0238	ZNF250	ChIP-seq	Y
GM.5.0.C2H2_ZF.0239	IKZF3	TRANSFAC	Y
GM.5.0.C2H2_ZF.0239	IKZF4	Transfac	N
GM.5.0.C2H2_ZF.0239	IKZF1	Transfac	Y
GM.5.0.C2H2_ZF.0239	Ikzf4	Transfac	N
GM.5.0.C2H2_ZF.0239	Ikzf1	Transfac	N
GM.5.0.Unknown.0142	EBNA1	ChIP-seq	Y
GM.5.0.C2H2_ZF.0240	ZNF274	ChIP-seq	N
GM.5.0.E2F.0003	PAX5	ChIP-seq	N
GM.5.0.MADS_box.0002	AC002126.6	ChIP-seq	N
GM.5.0.MADS_box.0002	MEF2A	ChIP-seq	N
GM.5.0.MADS_box.0002	Mef2d	ChIP-seq	N
GM.5.0.MADS_box.0002	Mef2c	ChIP-seq	N
GM.5.0.MADS_box.0002	Mef2a	ChIP-seq	N
GM.5.0.Unknown.0071	SP1	JASPAR	N
GM.5.0.Unknown.0165	LYL1	ChIP-seq	N
GM.5.0.Unknown.0165	TAL1	ChIP-seq	N
GM.5.0.Unknown.0165	NHLH2	ChIP-seq	N
GM.5.0.Unknown.0165	TAL2	ChIP-seq	N
GM.5.0.Unknown.0165	Tal2	ChIP-seq	N
GM.5.0.Unknown.0165	Tal1	ChIP-seq	N
GM.5.0.Unknown.0165	Lyl1	ChIP-seq	N
GM.5.0.Unknown.0165	Nhlh1	ChIP-seq	N
GM.5.0.Unknown.0165	Tcf15	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXK2	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXD4	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXC2	ChIP-seq	Y
GM.5.0.Forkhead.0050	FOXE1	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXS1	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXD4L1	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXI2	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXE3	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXD4L3	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXB2	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXD4L5	ChIP-seq	N
GM.5.0.Forkhead.0050	FOXD4L6	ChIP-seq	N
GM.5.0.Forkhead.0050	KIAA0415	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxa1	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxf2	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxq1	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxk2	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxa3	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxf1a	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxe3	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxi1	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxi2	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxl2	ChIP-seq	N
GM.5.0.Forkhead.0050	Foxd4	ChIP-seq	N
