baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000042269	12.1994287253049	0.0101915011381579	0.0921708843654641	0.379130976297078	NA	chr8	120166396	120177469	cluster_1	Promoter (<=1kb)	8	120166397	120177466	11070	2	ENSMUST00000048786	0	ENSMUSG00000042269
ENSMUSG00000042272	6807.25111354636	-0.0592331922646625	0.0504926085070427	0.164017125784296	0.420834613131166	chr2	77180339	77280592	cluster_4	Promoter (<=1kb)	2	77180340	77265768	85429	2	ENSMUST00000102660	0	ENSMUSG00000042272
ENSMUSG00000042275	417.312429998424	-0.0109734424077531	0.079327209022588	0.785986020887571	0.90983001065167	chr13	114958080	115101964	cluster_5	Promoter (<=1kb)	13	115088357	115090188	1832	2	ENSMUST00000109226	0	ENSMUSG00000042275
ENSMUSG00000042286	1646.89290452973	0.549160614367795	0.30495280815859	0.00196861135886782	0.0260997862108482	chr14	31139016	31168641	cluster_1	Promoter (<=1kb)	14	31139013	31139848	836	2	ENSMUST00000160024	0	ENSMUSG00000042286
ENSMUSG00000042289	34.9572402571514	0.00262688328198648	0.0903045955116543	0.883834186214425	NA	chr7	127777388	127800119	cluster_2	Promoter (<=1kb)	7	127785608	127803802	18195	1	ENSMUST00000154987	0	ENSMUSG00000042289
ENSMUSG00000042292	2357.04385614228	-0.0654726780334859	0.0620413946963525	0.170830797556827	0.431135508197759	chr15	81012280	81105047	cluster_1	Promoter (<=1kb)	15	81015854	81045546	29693	2	ENSMUST00000135047	0	ENSMUSG00000042292
ENSMUSG00000042293	130.547128623998	-0.0320002361338755	0.0926431929598737	0.328366674377474	0.603011656145284	chr9	48495342	48495975	cluster_3	Promoter (<=1kb)	9	48495345	48495964	620	1	ENSMUST00000048824	0	ENSMUSG00000042293
ENSMUSG00000042298	1280.61589915663	0.0318327605077882	0.0664615559196747	0.502442041876327	0.74695485539212	chr11	62281472	62316424	cluster_2	Promoter (<=1kb)	11	62281473	62282588	1116	1	ENSMUST00000136477	0	ENSMUSG00000042298
ENSMUSG00000042302	3934.68693825446	-0.0323244841695582	0.0505498517930698	0.439664621546681	0.701412789826954	chr11	22005825	22286795	cluster_3	Promoter (<=1kb)	11	22005828	22285838	280011	2	ENSMUST00000045167	0	ENSMUSG00000042302
ENSMUSG00000042303	2778.77272726047	-0.059781719674761	0.0648591487813889	0.217704573515634	0.48994131536481	chr15	80977764	81012290	cluster_4	Promoter (<=1kb)	15	80977765	81012289	34525	1	ENSMUST00000042506	0	ENSMUSG00000042303
ENSMUSG00000042305	5312.38904742693	-0.0574139391280404	0.0465491725748497	0.14888656496935	0.400701698732305	chr1	134346096	134361999	cluster_4	Promoter (<=1kb)	1	134346097	134361999	15903	2	ENSMUST00000049470	0	ENSMUSG00000042305
ENSMUSG00000042312	97.9078309137591	-0.0030780042889302	0.0873438940476239	0.909684042285977	0.965172958687471	chr3	90514434	90524581	cluster_5	Promoter (<=1kb)	3	90514435	90524581	10147	1	ENSMUST00000048138	0	ENSMUSG00000042312
ENSMUSG00000042320	34.7981611965331	0.00115156840767186	0.0902924169311271	0.95045139409051	NA	chr12	85086813	85106431	cluster_5	Promoter (<=1kb)	12	85085814	85097080	11267	2	ENSMUST00000177289	0	ENSMUSG00000042320
ENSMUSG00000042323	5591.64928189089	0.00690159341487412	0.0434852695592128	0.847554524089385	0.936749451283675	chr14	31019137	31121592	cluster_4	Promoter (<=1kb)	14	31019138	31118901	99764	1	ENSMUST00000112098	0	ENSMUSG00000042323
ENSMUSG00000042328	1460.29983585656	-0.00221045046791406	0.0608007876578833	0.960527240334551	0.984385978617423	chr5	112343094	112378424	cluster_1	Promoter (<=1kb)	5	112343095	112378414	35320	1	ENSMUST00000035279	0	ENSMUSG00000042328
ENSMUSG00000042331	2997.98277155919	0.116437719327356	0.0631299363990987	0.021074525076269	0.125875114662782	chr11	61956762	62223013	cluster_1	Promoter (<=1kb)	11	61956779	62141726	184948	1	ENSMUST00000049836	0	ENSMUSG00000042331
ENSMUSG00000042333	15.4265045675437	0.0123924272298395	0.0926245554983405	0.269562879071963	NA	chr4	154922209	154928077	cluster_4	Promoter (<=1kb)	4	154922210	154928077	5868	2	ENSMUST00000045919	0	ENSMUSG00000042333
ENSMUSG00000042340	145.203043377826	0.0180077012159881	0.0864565748523016	0.601084926892269	0.80869956730469	chr7	127712735	127718185	cluster_4	Promoter (<=1kb)	7	127712736	127718185	5450	1	ENSMUST00000047393	0	ENSMUSG00000042340
ENSMUSG00000042348	2698.71824962484	-0.000852964226394017	0.0499652623846373	0.982753430138624	0.992539331593576	chr13	113794507	114157461	cluster_4	Promoter (<=1kb)	13	113794505	114157461	362957	1	ENSMUST00000091201	3	ENSMUSG00000042348
ENSMUSG00000042349	77.5631533910948	0.0300056897906393	0.0957716096481529	0.211906457139054	0.483490482847097	chr1	131254601	131279563	cluster_5	Promoter (<=1kb)	1	131254343	131265131	10789	2	ENSMUST00000162437	0	ENSMUSG00000042349
ENSMUSG00000042350	6305.92505333971	0.0468360721753153	0.0492942000666747	0.262386883215079	0.53791977311546	chr12	84918148	84970886	cluster_4	Promoter (<=1kb)	12	84918148	84970824	52677	2	ENSMUST00000163231	0	ENSMUSG00000042350
ENSMUSG00000042351	18.0923485054238	0.0138330329292443	0.09261686939249	0.302142317050596	NA	chr15	80572596	80652854	cluster_5	Promoter (<=1kb)	15	80623505	80650559	27055	1	ENSMUST00000043149	0	ENSMUSG00000042351
ENSMUSG00000042353	2.78157707559606	-0.000377556364184884	0.0918850861571467	0.945499359052936	NA	chr8	80611038	80695557	cluster_5	Promoter (<=1kb)	8	80611080	80695356	84277	1	ENSMUST00000039695	0	ENSMUSG00000042353
ENSMUSG00000042354	1453.5220408647	-0.0679003378117362	0.0672887920376802	0.172334217067422	0.433589403367093	chr14	31012432	31019131	cluster_4	Promoter (<=1kb)	14	31012434	31019089	6656	2	ENSMUST00000037739	0	ENSMUSG00000042354
ENSMUSG00000042359	987.810853773406	0.0498043932065282	0.0739506116805598	0.303462913252697	0.579304098928965	chr2	76406507	76600647	cluster_4	Promoter (<=1kb)	2	76406508	76407931	1424	1	ENSMUST00000133275	0	ENSMUSG00000042359
ENSMUSG00000042363	2732.70571885455	0.00690203837719603	0.0535841404633041	0.874767626291556	0.949793067595068	chr11	20823354	20831108	cluster_1	Promoter (<=1kb)	11	20823576	20831056	7481	2	ENSMUST00000047028	0	ENSMUSG00000042363
ENSMUSG00000042364	1934.51314515195	0.110046264992227	0.071531447522582	0.0401510189854095	0.186595231711274	chr13	113592178	113618564	cluster_1	Promoter (<=1kb)	13	113592180	113618564	26385	2	ENSMUST00000109241	0	ENSMUSG00000042364
ENSMUSG00000042367	4.36729200153034	0.00301158200066428	0.0919072290298207	0.648474403687663	NA	chr4	127325234	127329125	cluster_5	Promoter (<=1kb)	4	127325235	127329161	3927	2	ENSMUST00000106091	36	ENSMUSG00000042367
ENSMUSG00000042369	1690.78775510542	-0.0569939149508913	0.0697649227889043	0.25228868704525	0.527807151219074	chr2	76369983	76383767	cluster_5	Promoter (<=1kb)	2	76369984	76383768	13785	1	ENSMUST00000046389	0	ENSMUSG00000042369
ENSMUSG00000042371	4.33865854027657	-0.000895115665414937	0.0919061199332881	0.868513637225611	NA	chr11	61672781	61720799	cluster_5	Promoter (<=1kb)	11	61672782	61719946	47165	2	ENSMUST00000151780	0	ENSMUSG00000042371
ENSMUSG00000042372	632.496680371661	0.136055312303848	0.11961929471086	0.0390888951596616	0.184251061155453	chr19	25610536	25623921	cluster_4	Promoter (<=1kb)	19	25610537	25623920	13384	1	ENSMUST00000048935	0	ENSMUSG00000042372
ENSMUSG00000042377	3.74396658440377	-0.00301642474267759	0.0919272862667223	0.62856069971556	NA	chr11	61684409	61709950	cluster_5	Promoter (<=1kb)	11	61684419	61709951	25533	1	ENSMUST00000093019	0	ENSMUSG00000042377
ENSMUSG00000042379	14.416130015137	-1.8654942878062e-05	0.0916041539350639	0.994793426189845	NA	chr13	113209658	113218104	cluster_5	Promoter (<=1kb)	13	113209659	113218098	8440	1	ENSMUST00000038144	0	ENSMUSG00000042379
ENSMUSG00000042380	821.277141158024	-0.142502206273962	0.103320742017614	0.028992926141333	0.152999213969281	chr4	127243783	127247809	cluster_4	Promoter (<=1kb)	4	127243784	127247809	4026	1	ENSMUST00000142029	0	ENSMUSG00000042380
ENSMUSG00000042385	6.60247728012465	0.0024580369364773	0.0917276472469806	0.772763999363051	NA	chr13	113171873	113180897	cluster_5	Promoter (<=1kb)	13	113171638	113180897	9260	2	ENSMUST00000038212	0	ENSMUSG00000042385
ENSMUSG00000042388	2641.84816877814	-0.0772457604059683	0.0674203001114042	0.125733456986794	0.36408532398282	chr4	127169203	127237022	cluster_1	Promoter (<=1kb)	4	127169204	127237022	67819	1	ENSMUST00000046659	0	ENSMUSG00000042388
ENSMUSG00000042389	1210.36136368053	-0.16484902525287	0.0916795112400549	0.0111482471010205	0.0850099832571216	chr6	115544703	115578336	cluster_4	Promoter (<=1kb)	6	115544706	115552361	7656	1	ENSMUST00000138200	0	ENSMUSG00000042389
ENSMUSG00000042390	5710.77000887621	-0.0102523446826003	0.0491595850996133	0.804240015035103	0.917768620883868	chr3	90341653	90358120	cluster_5	Promoter (<=1kb)	3	90341654	90358120	16467	1	ENSMUST00000049382	0	ENSMUSG00000042390
ENSMUSG00000042396	1695.27465498562	0.0415578129847997	0.0598242799775912	0.381446662937451	0.654050103686071	chr9	48488696	48495330	cluster_3	Promoter (<=1kb)	9	48488709	48495330	6622	2	ENSMUST00000170000	0	ENSMUSG00000042396
ENSMUSG00000042401	1623.26106416947	0.063376971216779	0.0691295275170759	0.210613088799026	0.481937598245179	chr19	42283036	42431783	cluster_1	Promoter (<=1kb)	19	42283037	42431783	148747	2	ENSMUST00000048630	0	ENSMUSG00000042401
ENSMUSG00000042404	1551.86985976399	-0.0226509332449143	0.0587533595936902	0.625235270417995	0.822044437955678	chr3	90266513	90280665	cluster_4	Promoter (<=1kb)	3	90266514	90280669	14156	1	ENSMUST00000098914	0	ENSMUSG00000042404
ENSMUSG00000042406	5732.1428107249	-0.068910356225516	0.0490320987393126	0.0998562891989618	0.320855447608035	chr15	80255183	80257545	cluster_3	Promoter (<=1kb)	15	80255184	80257540	2357	1	ENSMUST00000109605	0	ENSMUSG00000042406
ENSMUSG00000042408	1740.8574203097	0.0830712480159609	0.0962832332056698	0.127111452997307	0.366560090216347	chr4	127077382	127124374	cluster_4	Promoter (<=1kb)	4	127077383	127124370	46988	1	ENSMUST00000046751	0	ENSMUSG00000042408
ENSMUSG00000042410	2794.78646761446	0.0837548155244139	0.0600487719413168	0.0793088865020909	0.280545826378792	chr2	75832176	75931350	cluster_5	Promoter (<=1kb)	2	75832177	75931350	99174	1	ENSMUST00000047232	0	ENSMUSG00000042410
ENSMUSG00000042417	121.063648583466	0.00825350887273819	0.0885940246182899	0.749617063403887	0.890978696595821	chr13	112987801	112990778	cluster_4	Promoter (<=1kb)	13	112987802	112990778	2977	1	ENSMUST00000038404	0	ENSMUSG00000042417
ENSMUSG00000042423	2926.25948046259	-0.0492717842252128	0.0517775988414797	0.251048422609441	0.526220721656436	chr7	127485220	127491513	cluster_5	Promoter (<=1kb)	7	127485221	127491513	6293	1	ENSMUST00000048896	0	ENSMUSG00000042423
ENSMUSG00000042426	2326.32405929559	0.0119047262154776	0.0567687205293617	0.791016448833998	0.912176369645185	chr13	112927792	112969187	cluster_3	Promoter (<=1kb)	13	112927730	112969431	41702	1	ENSMUST00000038574	63	ENSMUSG00000042426
ENSMUSG00000042428	5099.18170723885	-0.0129909138649511	0.0551275422083094	0.768493639536036	0.900967304100379	chr15	80173720	80215519	cluster_4	Promoter (<=1kb)	15	80173721	80215519	41799	1	ENSMUST00000044970	0	ENSMUSG00000042428
ENSMUSG00000042429	3669.16373332262	-0.0265836991250364	0.0535758200388099	0.545269620753011	0.77397045400336	chr1	134199214	134235457	cluster_2	Promoter (<=1kb)	1	134199223	134234578	35356	2	ENSMUST00000169927	0	ENSMUSG00000042429
ENSMUSG00000042436	3689.17472023045	0.148495277771812	0.0906357747966156	0.0182449579869733	0.114459435383057	chr11	61485443	61488704	cluster_1	Promoter (<=1kb)	11	61485461	61488075	2615	1	ENSMUST00000040522	0	ENSMUSG00000042436
ENSMUSG00000042439	6546.29952403912	1.55753144685889e-05	0.0505043836053681	0.998154300967153	0.999235490634579	chr18	65580229	65689436	cluster_1	Promoter (<=1kb)	18	65580230	65689434	109205	1	ENSMUST00000049016	0	ENSMUSG00000042439
ENSMUSG00000042444	1916.00052682558	0.122385702884883	0.0770742302277958	0.0297865054254784	0.155587914360741	chr9	70599013	70657174	cluster_4	Promoter (<=1kb)	9	70599014	70657174	58161	2	ENSMUST00000049031	0	ENSMUSG00000042444
ENSMUSG00000042446	4765.27160247741	-0.0257819643289661	0.0460797271048087	0.513306725531533	0.754369886149014	chr4	126861819	126967923	cluster_4	Promoter (<=1kb)	4	126861939	126923148	61210	2	ENSMUST00000135003	0	ENSMUSG00000042446
ENSMUSG00000042447	1284.59484763564	-0.0407271439748073	0.0640723429252685	0.394090170450548	0.663662783400868	chr6	8209226	8236273	cluster_4	Promoter (<=1kb)	6	8226635	8236268	9634	1	ENSMUST00000160265	0	ENSMUSG00000042447
ENSMUSG00000042451	3.57516718941993	0.000478658893437708	0.0918999976597516	0.93427392209989	NA	chr1	134193447	134201232	cluster_1	Promoter (<=1kb)	1	134193448	134201231	7784	1	ENSMUST00000038445	0	ENSMUSG00000042451
ENSMUSG00000042453	28328.4529069855	0.0711248878396225	0.072256445079161	0.154672142817255	0.407414006436558	chr5	21884453	22344705	cluster_5	Promoter (<=1kb)	5	21884454	22344702	460249	2	ENSMUST00000161356	0	ENSMUSG00000042453
ENSMUSG00000042460	838.515304512886	0.331804183504159	0.100217690447676	6.40223538245471e-05	0.00210317983665805	chr6	7845223	7872042	cluster_1	Promoter (<=1kb)	6	7844842	7872047	27206	1	ENSMUST00000040159	382	ENSMUSG00000042460
ENSMUSG00000042462	1473.49564059163	-0.27852244617019	0.0855642580021046	0.000100730374759557	0.00289714768732726	chr7	127256958	127260667	cluster_4	Promoter (<=1kb)	7	127256959	127260709	3751	2	ENSMUST00000035276	42	ENSMUSG00000042462
ENSMUSG00000042472	1924.21021936629	-0.0374321838285888	0.0617011790975397	0.418696343210564	0.685368686495223	chr12	84316858	84343830	cluster_4	Promoter (<=1kb)	12	84316859	84343830	26972	1	ENSMUST00000045931	0	ENSMUSG00000042472
ENSMUSG00000042474	1.98957002632007	0.00014161824679593	0.0919588271165483	0.976535860150474	NA	chr1	130865776	130880790	cluster_5	Promoter (<=1kb)	1	130865780	130875120	9341	1	ENSMUST00000149355	0	ENSMUSG00000042474
ENSMUSG00000042476	42.4860357619634	0.0214581281682272	0.0945741265985542	0.148248402433437	NA	chr5	8893720	8959226	cluster_5	Promoter (<=1kb)	5	8893721	8959225	65505	1	ENSMUST00000003717	0	ENSMUSG00000042476
ENSMUSG00000042477	2.02609744612001	0.00536794254971708	0.0922163153597545	0.203780581023599	NA	chr4	126716002	126736269	cluster_5	Promoter (<=1kb)	4	126716006	126736240	20235	2	ENSMUST00000048194	0	ENSMUSG00000042477
ENSMUSG00000042485	14.2747472449429	-0.00344058420621455	0.0913492255552681	0.773736258885016	NA	chr14	30879256	30881610	cluster_5	Promoter (<=1kb)	14	30879257	30881608	2352	1	ENSMUST00000040715	0	ENSMUSG00000042485
ENSMUSG00000042487	1698.23437150893	-0.0627230192029535	0.0651260036097703	0.199128778321971	0.467251566329975	chr9	75441523	75466432	cluster_4	Promoter (<=1kb)	9	75441524	75466432	24909	1	ENSMUST00000048937	0	ENSMUSG00000042487
ENSMUSG00000042489	522.657431873112	-0.033040621251178	0.0812345780687174	0.458881961458705	0.715984718162681	chr4	126556979	126593903	cluster_5	Promoter (<=1kb)	4	126556995	126560286	3292	1	ENSMUST00000147675	0	ENSMUSG00000042489
ENSMUSG00000042492	3452.38906816277	-0.0931485651638124	0.0568908732714437	0.0469260810999736	0.205106467746716	chr7	127197458	127208468	cluster_2	Promoter (<=1kb)	7	127197465	127208468	11004	2	ENSMUST00000120705	0	ENSMUSG00000042492
ENSMUSG00000042496	1434.99127186486	0.00369492889624281	0.065904971198325	0.936427350256464	0.976266073591272	chr9	31315106	31378543	cluster_1	Promoter (<=1kb)	9	31315107	31378543	63437	1	ENSMUST00000074510	0	ENSMUSG00000042496
ENSMUSG00000042500	1322.87146446301	-0.0155082191304435	0.0601269186503827	0.733564338549509	0.881918517501678	chr4	126489542	126533458	cluster_4	Promoter (<=1kb)	4	126515477	126516912	1436	2	ENSMUST00000122951	0	ENSMUSG00000042500
ENSMUSG00000042501	7.08144823514811	0.00738318946428478	0.0921989563823248	0.333058423641823	NA	chr1	10324718	10719945	cluster_4	Promoter (<=1kb)	1	10324720	10719945	395226	2	ENSMUST00000153695	0	ENSMUSG00000042501
ENSMUSG00000042502	5753.05495777138	-0.0996843675732566	0.0466935412348351	0.0145741635014584	0.0994788914922296	chr7	127191659	127196077	cluster_4	Promoter (<=1kb)	7	127191660	127196000	4341	2	ENSMUST00000166791	0	ENSMUSG00000042502
ENSMUSG00000042505	358.621107886508	0.00767947657549153	0.0775575512768942	0.856730415413913	0.94207955226777	chr6	6956017	7039220	cluster_3	Promoter (<=1kb)	6	6956007	6965658	9652	1	ENSMUST00000123848	11	ENSMUSG00000042505
ENSMUSG00000042506	32619.6670693216	-0.0416489942469317	0.0417523135755104	0.262264068528189	0.537755773111416	chr11	61151780	61175059	cluster_2	Promoter (<=1kb)	11	61151785	61175055	23271	2	ENSMUST00000041683	0	ENSMUSG00000042506
ENSMUSG00000042507	1061.79465404332	0.0350328512313465	0.0706183972162502	0.464643478441021	0.719942854739078	chr12	84149173	84218881	cluster_1	Promoter (<=1kb)	12	84149176	84218881	69706	2	ENSMUST00000046266	0	ENSMUSG00000042507
ENSMUSG00000042508	3351.12580984158	-0.00759822604715163	0.055026783268927	0.865356750805934	0.945590928462404	chr5	9118867	9161776	cluster_2	Promoter (<=1kb)	5	9118801	9161718	42918	2	ENSMUST00000071921	0	ENSMUSG00000042508
ENSMUSG00000042510	35.1066964666761	0.00533880153378955	0.0901800320180319	0.782543827617819	NA	chr1	130731975	130744622	cluster_5	Promoter (<=1kb)	1	130731976	130744621	12646	1	ENSMUST00000039323	0	ENSMUSG00000042510
ENSMUSG00000042514	26.4949719531911	-0.0122311078743077	0.0916431361913743	0.466978043639616	NA	chr18	21550376	21652368	cluster_5	Promoter (<=1kb)	18	21550377	21652368	101992	2	ENSMUST00000049105	0	ENSMUSG00000042514
ENSMUSG00000042523	2815.2850343076	0.0443118069499463	0.0640649954930078	0.354411925110321	0.627806352901148	chr12	84114327	84143510	cluster_4	Promoter (<=1kb)	12	84114366	84139838	25473	1	ENSMUST00000143753	0	ENSMUSG00000042523
ENSMUSG00000042524	4648.43032065376	-0.00485487160229395	0.0505916112953259	0.910586170677336	0.965763328752148	chr15	79724067	79742536	cluster_4	Promoter (<=1kb)	15	79724070	79742456	18387	2	ENSMUST00000162392	0	ENSMUSG00000042524
ENSMUSG00000042529	133.668252092797	0.0691599953263976	0.118980743676042	0.0791674823962765	0.28018861589471	chr11	61022563	61073267	cluster_4	Promoter (<=1kb)	11	61022564	61071131	48568	1	ENSMUST00000089184	0	ENSMUSG00000042529
ENSMUSG00000042532	2115.88853351336	0.00253515202163506	0.0552160547129754	0.960728660096219	0.984437220389865	chr19	42247577	42270348	cluster_5	Promoter (<=1kb)	19	42255739	42270348	14610	1	ENSMUST00000087123	0	ENSMUSG00000042532
ENSMUSG00000042540	6.79208880654622	0.0049017836139938	0.091855750900247	0.571690227778183	NA	chr12	84069324	84076019	cluster_4	Promoter (<=1kb)	12	84069325	84076019	6695	1	ENSMUST00000046422	0	ENSMUSG00000042540
ENSMUSG00000042541	2839.96256185596	-0.147799666057825	0.0701316749653311	0.00738462586219502	0.0651861962218548	chr6	6558274	6578658	cluster_2	Promoter (<=1kb)	6	6558283	6578652	20370	2	ENSMUST00000041111	0	ENSMUSG00000042541
ENSMUSG00000042548	4051.79897518254	-0.124513585743621	0.0600681897940402	0.0123464041641433	0.0902257253176169	chr2	153346138	153404007	cluster_2	Promoter (<=1kb)	2	153347675	153357178	9504	1	ENSMUST00000123215	0	ENSMUSG00000042548
ENSMUSG00000042549	54.336050636911	0.00583102144528027	0.0892109007221409	0.801170865531553	NA	chr11	60920940	60931867	cluster_2	Promoter (<=1kb)	11	60920917	60931867	10951	2	ENSMUST00000123544	0	ENSMUSG00000042549
ENSMUSG00000042557	3210.68978255163	-0.0644723498317961	0.056438987616516	0.158477605249027	0.412072368590285	chr9	57072039	57128368	cluster_1	Promoter (<=1kb)	9	57072040	57089496	17457	1	ENSMUST00000169879	0	ENSMUSG00000042557
ENSMUSG00000042558	1954.62520427888	-0.0111808179731311	0.0561528368478374	0.801276232306005	0.916445252657461	chr4	126316350	126321703	cluster_4	Promoter (<=1kb)	4	126316047	126321369	5323	2	ENSMUST00000151191	0	ENSMUSG00000042558
ENSMUSG00000042564	572.35567324045	0.0342203323967613	0.0789548926813733	0.446747850431696	0.707640019485215	chr15	79609575	79658956	cluster_4	Promoter (<=1kb)	15	79609576	79658956	49381	2	ENSMUST00000109648	0	ENSMUSG00000042564
ENSMUSG00000042567	19.0173798405318	0.00553044917125713	0.0917871510072002	0.576060537951343	NA	chr14	14820814	15006693	cluster_5	Promoter (<=1kb)	14	14820815	15006693	185879	1	ENSMUST00000112630	0	ENSMUSG00000042567
ENSMUSG00000042569	907.158655468278	-0.0150758869280454	0.0653967175794387	0.743593084862462	0.887510196766966	chr11	60830630	60858423	cluster_4	Promoter (<=1kb)	11	60830631	60858423	27793	1	ENSMUST00000042281	0	ENSMUSG00000042569
ENSMUSG00000042570	2427.92023723865	-0.0213921352814294	0.0625505369056352	0.644396493258753	0.831620609388019	chr10	79540244	79555128	cluster_5	Promoter (<=1kb)	10	79540245	79555091	14847	2	ENSMUST00000062855	0	ENSMUSG00000042570
ENSMUSG00000042572	4808.06021502207	-0.0671256989090346	0.0487735517493419	0.106952617731577	0.334314349405379	chr3	89773608	89783997	cluster_4	Promoter (<=1kb)	3	89773609	89783997	10389	1	ENSMUST00000038356	0	ENSMUSG00000042572
ENSMUSG00000042579	715.423668365062	-0.0298600813894136	0.0784954334697378	0.506166273430724	0.749197421371998	chr3	89767510	89773400	cluster_4	Promoter (<=1kb)	3	89767511	89773240	5730	2	ENSMUST00000038450	0	ENSMUSG00000042579
ENSMUSG00000042581	1574.97243574055	-0.00667956135431152	0.0649933568993597	0.879851760810523	0.952471451657456	chr1	129273303	130219278	cluster_4	Promoter (<=1kb)	1	129273344	130219278	945935	1	ENSMUST00000073527	0	ENSMUSG00000042581
ENSMUSG00000042589	2027.64964196771	-1.20835243471299	0.0951395283013804	3.38194642460112e-38	9.37678465684907e-35	chr5	121860215	122047825	cluster_4	Promoter (<=1kb)	5	121860216	122047825	187610	2	ENSMUST00000086317	0	ENSMUSG00000042589
ENSMUSG00000042590	2269.87145649241	0.00281012115948676	0.0574046958723161	0.951082062439413	0.980723789913536	chr13	106794438	106936915	cluster_4	Promoter (<=1kb)	13	106794439	106936915	142477	2	ENSMUST00000080856	0	ENSMUSG00000042590
ENSMUSG00000042594	714.039757902906	0.145911836399021	0.111176063290734	0.0291205728189567	0.153380889433585	chr5	121815480	121836859	cluster_1	Promoter (<=1kb)	5	121815488	121836825	21338	2	ENSMUST00000136960	0	ENSMUSG00000042594
ENSMUSG00000042596	13.2449682244785	-0.0162134138218898	0.0939335614593363	0.0349560502270979	NA	chr1	19103021	19166332	cluster_5	Promoter (<=1kb)	1	19103022	19166346	63325	1	ENSMUST00000037294	0	ENSMUSG00000042596
ENSMUSG00000042599	1290.55380788005	0.101595388950802	0.0975461037547411	0.0805386515826848	0.28258854135428	chr6	39136619	39206773	cluster_1	Promoter (<=1kb)	6	39142110	39154682	12573	2	ENSMUST00000127036	0	ENSMUSG00000042599
ENSMUSG00000042604	333.06067809147	-0.00278894351087859	0.0789857803355357	0.944161200224943	0.978962705258883	chr2	107290588	107298504	cluster_4	Promoter (<=1kb)	2	107290639	107298502	7864	1	ENSMUST00000037012	0	ENSMUSG00000042604
ENSMUSG00000042605	3510.72576754149	-0.0207755027606425	0.049017313575566	0.619552524742022	0.819611897154218	chr5	121711608	121814950	cluster_4	Promoter (<=1kb)	5	121711609	121814949	103341	1	ENSMUST00000051950	0	ENSMUSG00000042605
ENSMUSG00000042607	147.515912954039	0.0728509438731033	0.122332720730143	0.0724577836118697	0.267505260775326	chr6	5383385	5433021	cluster_1	Promoter (<=1kb)	6	5383386	5433022	49637	1	ENSMUST00000043294	0	ENSMUSG00000042607
ENSMUSG00000042608	1874.94824193988	-0.00196874398404913	0.0568359514464196	0.994003084886685	0.997608377173545	chr4	126103956	126141029	cluster_1	Promoter (<=1kb)	4	126103957	126141028	37072	1	ENSMUST00000116286	0	ENSMUSG00000042608
ENSMUSG00000042613	1889.41940396911	0.39411747741125	0.0932722829372325	1.50166673206199e-06	0.000100568144476209	chr3	89436703	89450952	cluster_1	Promoter (<=1kb)	3	89436706	89450952	14247	1	ENSMUST00000038942	0	ENSMUSG00000042613
ENSMUSG00000042616	1214.8117568789	0.031557431289962	0.0652967465656158	0.502822166812116	0.747119367472279	chr4	126058564	126089334	cluster_1	Promoter (<=1kb)	4	126058565	126092195	33631	1	ENSMUST00000035497	0	ENSMUSG00000042616
ENSMUSG00000042622	223.943796354291	0.113290537134686	0.163837024342098	0.0411768784699027	0.189331696924796	chr15	79346620	79359076	cluster_5	Promoter (<=1kb)	15	79347541	79359072	11532	1	ENSMUST00000096350	0	ENSMUSG00000042622
ENSMUSG00000042625	3711.23767108137	-0.0746129120717933	0.053369115721269	0.0945903072446927	0.311104490945	chr17	56551413	56554387	cluster_1	Distal Intergenic	17	56560965	56564516	3552	2	ENSMUST00000142752	10129	ENSMUSG00000042625
ENSMUSG00000042626	1031.88919633783	0.278605716321397	0.108181854333371	0.000753419366828291	0.0127998194636527	chr3	89418550	89430029	cluster_4	Promoter (<=1kb)	3	89418551	89426546	7996	1	ENSMUST00000125036	0	ENSMUSG00000042626
ENSMUSG00000042628	3180.41297559922	0.01537129956589	0.0541999169702893	0.725956027604225	0.877988535858495	chr12	83546940	83597147	cluster_2	Promoter (<=1kb)	12	83546941	83597147	50207	2	ENSMUST00000048319	0	ENSMUSG00000042628
ENSMUSG00000042631	947.732706002366	0.0277231631377032	0.0765987861254454	0.540804127884392	0.771197571633274	chr2	153031851	153055775	cluster_5	Promoter (<=1kb)	2	153031852	153055775	23924	1	ENSMUST00000037235	0	ENSMUSG00000042631
ENSMUSG00000042632	1339.39618928691	0.0535592953048299	0.0835501485413614	0.295458313520759	0.572928263705471	chr15	79286227	79328371	cluster_3	Promoter (<=1kb)	15	79286228	79327964	41737	2	ENSMUST00000174021	0	ENSMUSG00000042632
ENSMUSG00000042641	48.3509042212733	-0.00594580779816246	0.089522755559436	0.784264950342761	NA	chr1	153779386	153844141	cluster_5	Promoter (<=1kb)	1	153779381	153808164	28784	2	ENSMUST00000141249	0	ENSMUSG00000042641
ENSMUSG00000042642	1363.00258187067	-0.00606469630104824	0.0613442534739727	0.890455279698711	0.956558042810014	chr3	89402672	89411863	cluster_2	Promoter (<=1kb)	3	89401969	89411863	9895	2	ENSMUST00000129308	0	ENSMUSG00000042642
