Chrom	Start	End	X4_107803533_107804099	X260.841296038657	X.0.886444407256619	X6.26305834570488e.10	X1.2988539165934299e.06	ENSMUSG00000028613.14	Lrp8	intron	ENSMUSG00000028613.14.1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr7	84337848	84338141	7_84337848_84338141	85.1152407571351	-0.639285342436435	0.00127213662562529	0.04147431643269	ENSMUSG00000109341.1	RP24-118K20.1	promoter-TSS	ENSMUSG00000109341.1	Intron (ENSMUST00000085077/ENSMUSG00000015709, intron 5 of 18)	7	84323309	84323415	107	2	ENSMUST00000083293	-14434	ENSMUSG00000065227	ENSMUSG00000065227
chr7	84337848	84338141	7_84337848_84338141	85.1152407571351	-0.639285342436435	0.00127213662562529	0.04147431643269	ENSMUSG00000015709.9	Arnt2	promoter-TSS	ENSMUSG00000109341.1	Intron (ENSMUST00000085077/ENSMUSG00000015709, intron 5 of 18)	7	84323309	84323415	107	2	ENSMUST00000083293	-14434	ENSMUSG00000065227	ENSMUSG00000065227
chr11	79739239	79739528	11_79739239_79739528	51.129932669258	-0.757431374745746	0.000366416117323171	0.0205374583236586			Intergenic	Intergenic	Distal Intergenic	11	79726400	79726511	112	1	ENSMUST00000083555	12840	ENSMUSG00000065489	ENSMUSG00000065489
chr2	102873200	102873627	2_102873200_102873627	62.138973008477	-0.712918053391792	0.00061833067193038	0.0276261707390654	ENSMUSG00000005087.17	Cd44	intron	ENSMUSG00000005087.17	Intron (ENSMUST00000005218/ENSMUSG00000005087, intron 1 of 18)	2	102897960	102898066	107	1	ENSMUST00000083749	-24333	ENSMUSG00000065683	ENSMUSG00000065683
chr1	127425068	127425298	1_127425068_127425298	49.2357762451655	-0.775480402228038	0.000277069112367553	0.0175896477815789	ENSMUSG00000036155.13	Mgat5	intron	ENSMUSG00000036155.13	Intron (ENSMUST00000038361/ENSMUSG00000036155, intron 12 of 17)	1	127375131	127375239	109	1	ENSMUST00000083753	49938	ENSMUSG00000065687	ENSMUSG00000065687
chr2	25004032	25004518	2_25004032_25004518	99.8189694174568	-0.648232764227782	0.00064193154109137	0.0279475551829187	ENSMUSG00000036833.16	Pnpla7	intron	ENSMUSG00000036833.16	Promoter (1-2kb)	2	25006152	25006258	107	2	ENSMUST00000083864	1740	ENSMUSG00000065798	ENSMUSG00000065798
chr19	28743513	28743736	19_28743513_28743736	37.4256868536921	-0.834110519157122	0.000103384852848525	0.00905927974643803	ENSMUSG00000067351.1	Rps15a-ps2	Intergenic	Intergenic	Promoter (<=1kb)	19	28742159	28742551	393	2	ENSMUST00000087473	-963	ENSMUSG00000067351	ENSMUSG00000067351
chr2	141587387	141587560	2_141587387_141587560	30.243919704233	-0.760240983247513	0.000342631884884874	0.0200629107935176	ENSMUSG00000068205.14	Macrod2	intron	ENSMUSG00000068205.14	Intron (ENSMUST00000110067/ENSMUSG00000068205, intron 6 of 16)	2	141555676	142392966	837291	1	ENSMUST00000138786	31712	ENSMUSG00000068205	ENSMUSG00000068205
chr15	52039928	52040223	15_52039928_52040223	43.30359062325	-0.692039922476641	0.00120865078713042	0.0402657074812955	ENSMUSG00000068522.4	Aard	promoter-TSS	ENSMUSG00000068522.4	Promoter (<=1kb)	15	52040107	52045720	5614	1	ENSMUST00000090025	0	ENSMUSG00000068522	ENSMUSG00000068522
chr16	8938618	8938819	16_8938618_8938819	23.6864943485519	-0.660413423933535	0.001102024887796	0.0381839117559134			Intergenic	Intergenic	Distal Intergenic	16	8922057	8922389	333	2	ENSMUST00000090395	-16230	ENSMUSG00000068674	ENSMUSG00000068674
chr2	92424870	92425217	2_92424870_92425217	136.055317707531	-0.612308850678459	0.000460907720773919	0.0232297014300802	ENSMUSG00000068742.11	Cry2	TTS	ENSMUSG00000068742.11	Exon (ENSMUST00000125488/ENSMUSG00000068742, exon 1 of 2)	2	92426904	92432392	5489	2	ENSMUST00000144842	7175	ENSMUSG00000068742	ENSMUSG00000068742
chr2	92424870	92425217	2_92424870_92425217	136.055317707531	-0.612308850678459	0.000460907720773919	0.0232297014300802	ENSMUSG00000084781.1	RP23-316M14.9	TTS	ENSMUSG00000068742.11	Exon (ENSMUST00000125488/ENSMUSG00000068742, exon 1 of 2)	2	92426904	92432392	5489	2	ENSMUST00000144842	7175	ENSMUSG00000068742	ENSMUSG00000068742
chr14	14345555	14345782	14_14345555_14345782	97.8333554627545	-0.654463397124661	0.00074603106130405	0.0302866704594006	ENSMUSG00000114883.1	RP24-236L7.6	promoter-TSS	ENSMUSG00000068758.8	Promoter (<=1kb)	14	14346495	14355490	8996	1	ENSMUST00000090591	-713	ENSMUSG00000068758	ENSMUSG00000068758
chr14	14345555	14345782	14_14345555_14345782	97.8333554627545	-0.654463397124661	0.00074603106130405	0.0302866704594006	ENSMUSG00000068758.8	Il3ra	promoter-TSS	ENSMUSG00000068758.8	Promoter (<=1kb)	14	14346495	14355490	8996	1	ENSMUST00000090591	-713	ENSMUSG00000068758	ENSMUSG00000068758
chr11	88528690	88529020	11_88528690_88529020	53.8233894202311	-0.746776082871759	0.000454348735534563	0.0232175002721009	ENSMUSG00000069769.13	Msi2	intron	ENSMUSG00000069769.13	Intron (ENSMUST00000107909/ENSMUSG00000069769, intron 6 of 13)	11	88365515	88590147	224633	2	ENSMUST00000148013	61127	ENSMUSG00000069769	ENSMUSG00000069769
chr7	45680020	45680284	7_45680020_45680284	96.0894995190982	-0.779338555849993	5.25592708087145e-05	0.00581171856198748	ENSMUSG00000040364.8	Sec1	intron	ENSMUSG00000040364.8	Intron (ENSMUST00000040636/ENSMUSG00000040364, intron 3 of 3)	7	45684414	45694554	10141	1	ENSMUST00000107742	-4130	ENSMUSG00000070564	ENSMUSG00000070564
chr7	44676675	44676932	7_44676675_44676932	74.7151559789513	-0.638612302555135	0.00162839485563333	0.0484160506299772	ENSMUSG00000070574.2	RP24-274J5.2	promoter-TSS	ENSMUSG00000070574.2	Promoter (<=1kb)	7	44676965	44678235	1271	1	ENSMUST00000094460	-33	ENSMUSG00000070574	ENSMUSG00000070574
chr4	43971988	43972449	4_43971988_43972449	134.62355718179	-0.981602368193909	3.45401978944256e-08	2.45590675657336e-05	ENSMUSG00000028480.14	Glipr2	intron	ENSMUSG00000028480.14	Intron (ENSMUST00000030202/ENSMUSG00000028480, intron 4 of 4)	4	43983504	43985533	2030	1	ENSMUST00000095107	-11055	ENSMUSG00000070999	ENSMUSG00000070999
chr10	82958450	82958746	10_82958450_82958746	65.4721517320462	-0.917016510581421	1.07384855398306e-05	0.00188195740242411			Intergenic	Intergenic	Distal Intergenic	10	82954344	82955000	657	1	ENSMUST00000095396	4107	ENSMUSG00000071151	ENSMUSG00000071151
chr15	36854897	36855336	15_36854897_36855336	143.84363420918	-0.714429744205663	8.08543150759066e-05	0.00765072427748674			Intergenic	Intergenic	Distal Intergenic	15	36870501	36879816	9316	2	ENSMUST00000100713	24480	ENSMUSG00000072618	ENSMUSG00000072618
chr7	144569563	144569823	7_144569563_144569823	72.29817863455	-0.837567807672357	4.29183587628636e-05	0.00503804847251237	ENSMUSG00000073778.2	Faddos	intron	ENSMUSG00000073778.2	Promoter (2-3kb)	7	144567355	144581512	14158	1	ENSMUST00000097928	2209	ENSMUSG00000073778	ENSMUSG00000073778
chr7	38230420	38230634	7_38230420_38230634	65.054034552153	-0.796100105909557	0.000124160455015421	0.0103339701789758			Intergenic	Intergenic	Promoter (2-3kb)	7	38220654	38227994	7341	2	ENSMUST00000098513	-2427	ENSMUSG00000074170	ENSMUSG00000074170
chr8	25465499	25465862	8_25465499_25465862	116.407791299833	-0.818099174567161	1.00039882062079e-05	0.00177828036071207	ENSMUSG00000110063.1	RP24-191C23.5	intron	ENSMUSG00000110063.1	Distal Intergenic	8	25454273	25454704	432	1	ENSMUST00000098864	11227	ENSMUSG00000074412	ENSMUSG00000074412
chr2	157092133	157092345	2_157092133_157092345	48.3531494062045	-0.68322049900008	0.00139865719769143	0.0439482108860467	ENSMUSG00000074628.9	Tldc2	intron	ENSMUSG00000074628.9	Intron (ENSMUST00000166140/ENSMUSG00000074628, intron 4 of 5)	2	157088453	157096482	8030	1	ENSMUST00000099140	3681	ENSMUSG00000074628	ENSMUSG00000074628
chr13	80557212	80557546	13_80557212_80557546	66.3551512011985	-0.785220274352252	0.000155498279378308	0.0118576331171013			Intergenic	Intergenic	Distal Intergenic	13	80883384	80889643	6260	1	ENSMUST00000159090	-325838	ENSMUSG00000074794	ENSMUSG00000074794
chr10	67565886	67566432	10_67565886_67566432	94.6210817405147	-0.652305052298436	0.00105112775874806	0.0373690934345775			Intergenic	Intergenic	Distal Intergenic	10	67572042	67574263	2222	1	ENSMUST00000099661	-5610	ENSMUSG00000074999	ENSMUSG00000074999
chr2	27392339	27392589	2_27392339_27392589	64.6510667975201	-0.681089420008776	0.0010362533519225	0.0371228963745788	ENSMUSG00000009621.18	Vav2	intron	ENSMUSG00000009621.18	Intron (ENSMUST00000149005/ENSMUSG00000009621, intron 1 of 29)	2	27401852	27401951	100	1	ENSMUST00000102409	-9263	ENSMUSG00000076364	ENSMUSG00000076364
chr16	93246884	93247202	16_93246884_93247202	66.4286584478867	-0.827649414591855	6.58346797342935e-05	0.00676074763722409			Intergenic	Intergenic	Distal Intergenic	16	93369720	93369816	97	1	ENSMUST00000103258	-122518	ENSMUSG00000076457	ENSMUSG00000076457
chr6	93266942	93267148	6_93266942_93267148	30.3726225001495	-0.707218465013293	0.000648643117637536	0.0281712611265754	ENSMUSG00000097462.7	RP24-358M18.1	intron	ENSMUSG00000097462.7	Distal Intergenic	6	93335458	93335588	131	2	ENSMUST00000103992	68440	ENSMUSG00000077180	ENSMUSG00000077180
chr16	13511179	13511487	16_13511179_13511487	49.9552359972795	-0.724989059642955	0.000651955604922973	0.0282489483971359			Intergenic	Intergenic	Distal Intergenic	16	13531428	13531551	124	2	ENSMUST00000104300	20064	ENSMUSG00000077488	ENSMUSG00000077488
chr13	35395705	35395945	13_35395705_35395945	44.0228619385439	-0.822716828491344	0.000125284484486843	0.010392765603132	ENSMUSG00000114838.1	RP23-451F20.1	intron	ENSMUSG00000114838.1	Distal Intergenic	13	35293147	35293277	131	2	ENSMUST00000104413	-102429	ENSMUSG00000077601	ENSMUSG00000077601
chr2	127522130	127522357	2_127522130_127522357	53.9042078194135	-0.729190736057847	0.000581668344000498	0.0266840187003837	ENSMUSG00000079056.12	Kcnip3	promoter-TSS	ENSMUSG00000079056.12	Promoter (<=1kb)	2	127458240	127522094	63855	2	ENSMUST00000137625	-37	ENSMUSG00000079056	ENSMUSG00000079056
chr2	30265753	30266084	2_30265753_30266084	74.6182376004096	-0.680389890693382	0.000858914342927876	0.0332943027073258	ENSMUSG00000099041.1	RP23-395P6.10	promoter-TSS	ENSMUSG00000079484.12	Promoter (<=1kb)	2	30266203	30282148	15946	1	ENSMUST00000154647	-119	ENSMUSG00000079484	ENSMUSG00000079484
chr2	30265753	30266084	2_30265753_30266084	74.6182376004096	-0.680389890693382	0.000858914342927876	0.0332943027073258	ENSMUSG00000079484.12	Phyhd1	promoter-TSS	ENSMUSG00000079484.12	Promoter (<=1kb)	2	30266203	30282148	15946	1	ENSMUST00000154647	-119	ENSMUSG00000079484	ENSMUSG00000079484
chr10	21790254	21790644	10_21790254_21790644	79.4098594278101	-0.667498603863204	0.00109155987545788	0.0381058945973738			Intergenic	Intergenic	Distal Intergenic	10	21878784	21878892	109	2	ENSMUST00000116957	88248	ENSMUSG00000080607	ENSMUSG00000080607
chr6	147145372	147145560	6_147145372_147145560	48.3311158832278	-0.725454306101665	0.000652702134869128	0.0282489483971359			Intergenic	Intergenic	Distal Intergenic	6	147173481	147175116	1636	1	ENSMUST00000120252	-27921	ENSMUSG00000080760	ENSMUSG00000080760
chr13	21914762	21914893	13_21914762_21914893	35.4002678259533	-0.718143154992391	0.000799541622687613	0.0317849725594312			Intergenic	Intergenic	Distal Intergenic	13	21903156	21904784	1629	1	ENSMUST00000121524	11607	ENSMUSG00000081576	ENSMUSG00000081576
chr2	5636891	5637639	2_5636891_5637639	258.642446036543	-0.882098220881411	1.89892663326352e-09	2.95354301221225e-06	ENSMUSG00000039145.16	Camk1d	intron	ENSMUSG00000039145.16	Intron (ENSMUST00000044009/ENSMUSG00000039145, intron 1 of 10)	2	5603571	5604161	591	1	ENSMUST00000117145	33321	ENSMUSG00000082013	ENSMUSG00000082013
chr11	68030804	68031060	11_68030804_68031060	54.9753914367275	-0.933418657948268	1.09977507196095e-05	0.00191391625460281	ENSMUSG00000020903.13	Stx8	intron	ENSMUSG00000020903.13	Intron (ENSMUST00000021285/ENSMUSG00000020903, intron 6 of 7)	11	68035038	68035710	673	2	ENSMUST00000119506	4650	ENSMUSG00000082266	ENSMUSG00000082266
chr11	6160596	6160955	11_6160596_6160955	45.8083058080841	-0.895226314222216	2.96603308017353e-05	0.00387748495929021	ENSMUSG00000053838.14	Nudcd3	intron	ENSMUSG00000053838.14	Intron (ENSMUST00000066496/ENSMUSG00000053838, intron 2 of 5)	11	6172644	6173036	393	2	ENSMUST00000117476	12081	ENSMUSG00000083022	ENSMUSG00000083022
chr2	149980521	149980715	2_149980521_149980715	34.2017487242263	-0.724210388983061	0.000715285004327797	0.0295200375086261	ENSMUSG00000074736.10	Syndig1	intron	ENSMUSG00000074736.10	Intron (ENSMUST00000109935/ENSMUSG00000074736, intron 3 of 3)	2	150110582	150111576	995	2	ENSMUST00000119999	130861	ENSMUSG00000083055	ENSMUSG00000083055
chr8	31301296	31301680	8_31301296_31301680	55.6741514443095	-0.681178965247862	0.00120378132041424	0.0401842349698702			Intergenic	Intergenic	Distal Intergenic	8	31214886	31215351	466	2	ENSMUST00000120464	-85946	ENSMUSG00000083588	ENSMUSG00000083588
chr11	88472019	88472386	11_88472019_88472386	75.7770683707563	-0.683089159130866	0.000833140036797138	0.0325487016573525	ENSMUSG00000069769.13	Msi2	intron	ENSMUSG00000069769.13	Intron (ENSMUST00000107909/ENSMUSG00000069769, intron 7 of 13)	11	88432986	88433514	529	2	ENSMUST00000120278	-38506	ENSMUSG00000084411	ENSMUSG00000084411
chr4	155781005	155781377	4_155781005_155781377	63.897779346419	-0.715255391051026	0.000593715104703515	0.0269129218500031	ENSMUSG00000073680.2	Tmem88b	TTS	ENSMUSG00000073680.2	Intron (ENSMUST00000125020/ENSMUSG00000085119, intron 1 of 1)	4	155777476	155783966	6491	1	ENSMUST00000125020	3530	ENSMUSG00000085119	ENSMUSG00000085119
chr7	74408675	74408873	7_74408675_74408873	38.69304598522	-0.767389940770758	0.000348285015245	0.0202583458012878	ENSMUSG00000085161.1	AC124629.1	intron	ENSMUSG00000085161.1	Intron (ENSMUST00000132826/ENSMUSG00000085161, intron 3 of 3)	7	74392698	74411233	18536	1	ENSMUST00000132826	15978	ENSMUSG00000085161	ENSMUSG00000085161
chr7	74408675	74408873	7_74408675_74408873	38.69304598522	-0.767389940770758	0.000348285015245	0.0202583458012878	ENSMUSG00000025790.14	Slco3a1	intron	ENSMUSG00000085161.1	Intron (ENSMUST00000132826/ENSMUSG00000085161, intron 3 of 3)	7	74392698	74411233	18536	1	ENSMUST00000132826	15978	ENSMUSG00000085161	ENSMUSG00000085161
chr10	94426429	94426749	10_94426429_94426749	44.7337013002809	-0.890122809443399	3.39223092352811e-05	0.00420232489224813	ENSMUSG00000020023.18	Tmcc3	intron	ENSMUSG00000020023.18	Intron (ENSMUST00000147869/ENSMUSG00000020023, intron 1 of 1)	10	94408891	94410732	1842	1	ENSMUST00000155180	17539	ENSMUSG00000085409	ENSMUSG00000085409
chr11	4296710	4297108	11_4296710_4297108	147.660773576977	-0.887226068170314	5.71142200210963e-07	0.00022561023483254			Intergenic	Intergenic	Distal Intergenic	11	4285460	4286939	1480	1	ENSMUST00000127224	11251	ENSMUSG00000085512	ENSMUSG00000085512
chr4	130037052	130037504	4_130037052_130037504	182.623062831178	-0.852054853436633	1.72010109085741e-07	8.73600729532192e-05	ENSMUSG00000085517.7	RP23-198O15.6	intron	ENSMUSG00000085517.7	Intron (ENSMUST00000131846/ENSMUSG00000085517, intron 2 of 6)	4	130026886	130028504	1619	2	ENSMUST00000156271	-8549	ENSMUSG00000085517	ENSMUSG00000085517
chr9	97011428	97011815	9_97011428_97011815	72.2406546255648	-0.656699457600777	0.00148584864690638	0.0454250048513643	ENSMUSG00000046997.5	Spsb4	intron	ENSMUSG00000046997.5	Intron (ENSMUST00000055433/ENSMUSG00000046997, intron 1 of 2)	9	97015966	97022043	6078	1	ENSMUST00000145410	-4151	ENSMUSG00000085541	ENSMUSG00000085541
chr8	11165596	11165869	8_11165596_11165869	66.7474217507834	-0.689901957982876	0.000803366645990809	0.0318860962553864			Intergenic	Intergenic	Distal Intergenic	8	11187755	11204503	16749	1	ENSMUST00000151014	-21886	ENSMUSG00000085573	ENSMUSG00000085573
chr5	140023915	140024494	5_140023915_140024494	163.635041208385	-0.836515297951742	7.54310189028937e-07	0.00026071893561353	ENSMUSG00000029554.15	Mad1l1	intron	ENSMUSG00000029554.15	Intron (ENSMUST00000110829/ENSMUSG00000029554, intron 16 of 16)	5	140074105	140085512	11408	1	ENSMUST00000142625	-49611	ENSMUSG00000085673	ENSMUSG00000085673
chr17	13683502	13683803	17_13683502_13683803	50.0494560156278	-0.731077040561372	0.000585711023267176	0.026723109112203	ENSMUSG00000038347.14	Tcte2	promoter-TSS	ENSMUSG00000085705.1	Promoter (<=1kb)	17	13679977	13683516	3540	2	ENSMUST00000128138	0	ENSMUSG00000085705	ENSMUSG00000085705
chr17	13683502	13683803	17_13683502_13683803	50.0494560156278	-0.731077040561372	0.000585711023267176	0.026723109112203	ENSMUSG00000085705.1	CH36-125B10.3	promoter-TSS	ENSMUSG00000085705.1	Promoter (<=1kb)	17	13679977	13683516	3540	2	ENSMUST00000128138	0	ENSMUSG00000085705	ENSMUSG00000085705
chr4	150707283	150707566	4_150707283_150707566	48.0172082340386	-0.792330373837943	0.000204557215664497	0.014429263349806			Intergenic	Intergenic	Distal Intergenic	4	150668248	150678792	10545	2	ENSMUST00000149065	-28492	ENSMUSG00000085869	ENSMUSG00000085869
chr11	117256157	117256400	11_117256157_117256400	77.9428062309753	-0.681160978034872	0.000743500728918417	0.030282748183083	ENSMUSG00000086050.1	RP23-284L12.1	intron	ENSMUSG00000059248.13	Intron (ENSMUST00000093907/ENSMUSG00000059248, intron 2 of 11)	11	117257649	117263437	5789	2	ENSMUST00000123882	7037	ENSMUSG00000086050	ENSMUSG00000086050
chr11	117256157	117256400	11_117256157_117256400	77.9428062309753	-0.681160978034872	0.000743500728918417	0.030282748183083	ENSMUSG00000059248.13	Sept9	intron	ENSMUSG00000059248.13	Intron (ENSMUST00000093907/ENSMUSG00000059248, intron 2 of 11)	11	117257649	117263437	5789	2	ENSMUST00000123882	7037	ENSMUSG00000086050	ENSMUSG00000086050
chr15	56692318	56692514	15_56692318_56692514	44.1926306747174	-0.740244898466623	0.000538345451392094	0.025325642539402	ENSMUSG00000022367.7	Has2	intron	ENSMUSG00000086541.8	Promoter (1-2kb)	15	56693552	56778399	84848	1	ENSMUST00000166290	-1038	ENSMUSG00000086541	ENSMUSG00000086541
chr15	56692318	56692514	15_56692318_56692514	44.1926306747174	-0.740244898466623	0.000538345451392094	0.025325642539402	ENSMUSG00000086541.8	Has2os	intron	ENSMUSG00000086541.8	Promoter (1-2kb)	15	56693552	56778399	84848	1	ENSMUST00000166290	-1038	ENSMUSG00000086541	ENSMUSG00000086541
chr6	143640662	143640982	6_143640662_143640982	59.8139486204574	-0.75077907070214	0.000332184991238736	0.0196827516475409	ENSMUSG00000086887.1	RP23-238D20.1	intron	ENSMUSG00000086887.1	Intron (ENSMUST00000150559/ENSMUSG00000086887, intron 1 of 4)	6	143593353	143651288	57936	2	ENSMUST00000150559	10306	ENSMUSG00000086887	ENSMUSG00000086887
chr9	40321172	40321692	9_40321172_40321692	133.725596724198	-0.91583558154722	6.72825002728125e-07	0.00024210746939843	ENSMUSG00000040111.16	Gramd1b	intron	ENSMUSG00000040111.16	Promoter (1-2kb)	9	40323426	40343564	20139	1	ENSMUST00000140807	-1734	ENSMUSG00000087047	ENSMUSG00000087047
chr4	9444417	9444744	4_9444417_9444744	61.8314758420395	-0.674850650788061	0.00123213834552894	0.0406330751150714	ENSMUSG00000041216.15	Clvs1	intron	ENSMUSG00000087564.1	Promoter (2-3kb)	4	9431961	9447199	15239	2	ENSMUST00000155578	2455	ENSMUSG00000087564	ENSMUSG00000087564
chr4	9444417	9444744	4_9444417_9444744	61.8314758420395	-0.674850650788061	0.00123213834552894	0.0406330751150714	ENSMUSG00000087564.1	RP23-152A20.2	intron	ENSMUSG00000087564.1	Promoter (2-3kb)	4	9431961	9447199	15239	2	ENSMUST00000155578	2455	ENSMUSG00000087564	ENSMUSG00000087564
chr7	19816304	19816674	7_19816304_19816674	127.026072088079	-0.78393816456467	2.66756898780349e-05	0.00356909257153106	ENSMUSG00000053175.17	Bcl3	promoter-TSS	ENSMUSG00000053175.17	Promoter (<=1kb)	7	19816553	19818625	2073	1	ENSMUST00000137373	0	ENSMUSG00000087593	ENSMUSG00000087593
chr7	19816304	19816674	7_19816304_19816674	127.026072088079	-0.78393816456467	2.66756898780349e-05	0.00356909257153106	ENSMUSG00000087593.1	AC149085.3	promoter-TSS	ENSMUSG00000053175.17	Promoter (<=1kb)	7	19816553	19818625	2073	1	ENSMUST00000137373	0	ENSMUSG00000087593	ENSMUSG00000087593
chr8	128857728	128857866	8_128857728_128857866	15.3658252723199	-0.607264906960788	0.000353126663102489	0.0203596339835861	ENSMUSG00000025808.17	Ccdc7a	intron	ENSMUSG00000025808.17	Distal Intergenic	8	128771170	128771296	127	1	ENSMUST00000157245	86559	ENSMUSG00000087870	ENSMUSG00000087870
chr4	109175817	109175943	4_109175817_109175943	18.2575413253818	-0.652683178941586	0.000409590038527841	0.0219334937092703	ENSMUSG00000028559.17	Osbpl9	intron	ENSMUSG00000028559.17	Intron (ENSMUST00000160774/ENSMUSG00000028559, intron 1 of 22)	4	109160924	109161197	274	2	ENSMUST00000157389	-14621	ENSMUSG00000088014	ENSMUSG00000088014
chr14	118317354	118317558	14_118317354_118317558	34.368278033527	-0.727363938466465	0.000675179708503686	0.0285510325688624			Intergenic	Intergenic	Distal Intergenic	14	118299990	118300117	128	1	ENSMUST00000157470	17365	ENSMUSG00000088095	ENSMUSG00000088095
chr12	86787073	86787455	12_86787073_86787455	91.5859256834504	-0.695170715018767	0.00047620410839191	0.0236543222384053			Intergenic	Intergenic	Distal Intergenic	12	86809957	86810258	302	1	ENSMUST00000157778	-22502	ENSMUSG00000088403	ENSMUSG00000088403
chr1	151236568	151236982	1_151236568_151236982	83.9904043117883	-0.685145866138457	0.000675614872551244	0.0285510325688624			Intergenic	Intergenic	Distal Intergenic	1	151260824	151260914	91	2	ENSMUST00000157873	23932	ENSMUSG00000088498	ENSMUSG00000088498
chr1	154102795	154103308	1_154102795_154103308	179.671037370572	-0.60175793360084	0.000188919186518841	0.013666985103802	ENSMUSG00000100627.6	RP24-255G23.1	intron	ENSMUSG00000100627.6	Distal Intergenic	1	154080095	154080199	105	2	ENSMUST00000158044	-22597	ENSMUSG00000088669	ENSMUSG00000088669
chr10	120636123	120636507	10_120636123_120636507	114.587404984168	-0.606402606707971	0.000953989079743897	0.0353288277358729	ENSMUSG00000112716.1	RP24-240E7.1	promoter-TSS	ENSMUSG00000112716.1	Distal Intergenic	10	120605537	120605596	60	1	ENSMUST00000158299	30587	ENSMUSG00000088924	ENSMUSG00000088924
chr5	77075035	77075211	5_77075035_77075211	32.4200109233199	-0.774167372098031	0.000269890958973596	0.0174002756606656			Intergenic	Intergenic	Distal Intergenic	5	77091728	77091831	104	1	ENSMUST00000158942	-16517	ENSMUSG00000089567	ENSMUSG00000089567
chr13	54249037	54249332	13_54249037_54249332	59.8082606680015	-0.715769175444536	0.000656235280267919	0.0283034162647269			Intergenic	Intergenic	Distal Intergenic	13	54219453	54223023	3571	2	ENSMUST00000160797	-26015	ENSMUSG00000090016	ENSMUSG00000090016
chr17	44500471	44500780	17_44500471_44500780	77.428064634364	-0.825467041432715	4.26850827411225e-05	0.00503441217580841	ENSMUSG00000039153.16	Runx2	intron	ENSMUSG00000039153.16	Intron (ENSMUST00000162816/ENSMUSG00000039153, intron 5 of 5)	17	44561990	44563172	1183	1	ENSMUST00000160203	-61210	ENSMUSG00000090048	ENSMUSG00000090048
chr18	36665928	36666198	18_36665928_36666198	78.0958725233197	-0.654138668699376	0.00109868572367048	0.0381839117559134	ENSMUSG00000006050.11	Sra1	TTS	ENSMUSG00000024483.18	Promoter (1-2kb)	18	36664060	36665917	1858	1	ENSMUST00000036765	1869	ENSMUSG00000090264	ENSMUSG00000090264
chr18	36665928	36666198	18_36665928_36666198	78.0958725233197	-0.654138668699376	0.00109868572367048	0.0381839117559134	ENSMUSG00000024483.18	Ankhd1	TTS	ENSMUSG00000024483.18	Promoter (1-2kb)	18	36664060	36665917	1858	1	ENSMUST00000036765	1869	ENSMUSG00000090264	ENSMUSG00000090264
chr18	36665928	36666198	18_36665928_36666198	78.0958725233197	-0.654138668699376	0.00109868572367048	0.0381839117559134	ENSMUSG00000090264.1	Eif4ebp3	TTS	ENSMUSG00000024483.18	Promoter (1-2kb)	18	36664060	36665917	1858	1	ENSMUST00000036765	1869	ENSMUSG00000090264	ENSMUSG00000090264
chr13	96928561	96928998	13_96928561_96928998	54.1961242623638	-0.98928289688173	3.77889746470949e-06	0.000854924020970549	ENSMUSG00000091387.2	Gcnt4	intron	ENSMUSG00000091387.2	Intron (ENSMUST00000171324/ENSMUSG00000091387, intron 1 of 2)	13	96924689	96950912	26224	1	ENSMUST00000171324	3873	ENSMUSG00000091387	ENSMUSG00000091387
chr6	136468470	136468778	6_136468470_136468778	60.4949110237232	-0.83109165298885	8.15624518890192e-05	0.007656071184092			Intergenic	Intergenic	Distal Intergenic	6	136486122	136487186	1065	2	ENSMUST00000178117	18408	ENSMUSG00000091408	ENSMUSG00000091408
chr13	84613070	84613338	13_84613070_84613338	53.0280966914267	-0.667045657552124	0.00161665321919308	0.0481244402067452			Intergenic	Intergenic	Distal Intergenic	13	84404839	84405472	634	1	ENSMUST00000170980	208232	ENSMUSG00000091767	ENSMUSG00000091767
chr6	9942234	9942357	6_9942234_9942357	21.6550217113697	-0.635047440235398	0.00149240729258729	0.0455147645629011			Intergenic	Intergenic	Distal Intergenic	6	10172022	10172099	78	2	ENSMUST00000174935	229742	ENSMUSG00000092676	ENSMUSG00000092676
chr12	84278903	84279301	12_84278903_84279301	95.8822714402223	-0.608648072916465	0.0016515405722529	0.0487638044815845			Intergenic	Intergenic	Distal Intergenic	12	84274601	84274877	277	1	ENSMUST00000175202	4303	ENSMUSG00000092943	ENSMUSG00000092943
chr5	118458860	118459370	5_118458860_118459370	131.768080793704	-0.602372056510751	0.000695838072580507	0.02915256948525			Intergenic	Intergenic	Distal Intergenic	5	118418727	118418818	92	2	ENSMUST00000175300	-40043	ENSMUSG00000093041	ENSMUSG00000093041
chr15	86696940	86697077	15_86696940_86697077	32.5953448163686	-0.681731107615398	0.00138509948789395	0.0437431292585393			Intergenic	Intergenic	Distal Intergenic	15	87068993	87069087	95	1	ENSMUST00000175520	-371916	ENSMUSG00000093261	ENSMUSG00000093261
chr4	58402314	58402438	4_58402314_58402438	25.3571868917001	-0.683316601192437	0.000992908655067479	0.0361779279502332			Intergenic	Intergenic	Distal Intergenic	4	58441012	58441098	87	2	ENSMUST00000175552	38660	ENSMUSG00000093293	ENSMUSG00000093293
