Chrom	Start	End	X6_147090921_147092694	X165.121662921692	X0.0205346477690151	X0.412600373007824	X0.93426291500998	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr1	152954603	152956655	1_152954603_152956655	227.064128935573	-0.0364043060121856	0.218973407863457	0.853484213351338	Promoter (<=1kb)	1	152955101	153119260	164160	1	ENSMUST00000043313	0	ENSMUSG00000042751	ENSMUSG00000042751
chr7	30308384	30309674	7_30308384_30309674	187.178139679763	0.049571361549393	0.101427736461012	0.742919684946125	Promoter (<=1kb)	7	30308717	30314304	5588	1	ENSMUST00000060834	0	ENSMUSG00000042831	ENSMUSG00000042831
chr7	45638356	45638739	7_45638356_45638739	46.8196119517474	-0.0146508416435069	0.292416847281117	0.896538082187141	Promoter (1-2kb)	7	45639977	45640990	1014	1	ENSMUST00000122998	-1238	ENSMUSG00000042918	ENSMUSG00000042918
chr7	45638356	45638739	7_45638356_45638739	46.8196119517474	-0.0146508416435069	0.292416847281117	0.896538082187141	Promoter (1-2kb)	7	45639977	45640990	1014	1	ENSMUST00000122998	-1238	ENSMUSG00000042918	ENSMUSG00000042918
chr11	120660777	120661132	11_120660777_120661132	25.6713655458396	-0.00381357502560274	0.692867115136498	NA	Promoter (<=1kb)	11	120653788	120660829	7042	2	ENSMUST00000106178	0	ENSMUSG00000042988	ENSMUSG00000042988
chr8	125053891	125054991	8_125053891_125054991	96.8195369585857	0.00490397487452882	0.801444866174109	0.986975626687857	Promoter (<=1kb)	8	125054195	125261151	206957	1	ENSMUST00000074562	0	ENSMUSG00000043051	ENSMUSG00000043051
chr7	5037685	5039163	7_5037685_5039163	171.518434271635	-0.0153405330906735	0.545746031237485	0.949396495804265	Promoter (<=1kb)	7	5034439	5038446	4008	2	ENSMUST00000062428	0	ENSMUSG00000043290	ENSMUSG00000043290
chr11	30885445	30885803	11_30885445_30885803	43.1071649943126	0.00356408184511879	0.793867221930133	0.986975626687857	Promoter (<=1kb)	11	30885358	30893729	8372	1	ENSMUST00000109430	88	ENSMUSG00000043999	ENSMUSG00000043999
chr2	127182503	127183212	2_127182503_127183212	47.635237721988	0.00824715138193208	0.553542906667749	0.950912552597896	Distal Intergenic	2	127202567	127208254	5688	2	ENSMUST00000150956	25042	ENSMUSG00000044145	ENSMUSG00000044145
chr3	101835684	101835979	3_101835684_101835979	17.0029905458325	0.00982302094549989	0.228594429364584	NA	Promoter (<=1kb)	3	101813076	101836223	23148	2	ENSMUST00000061831	244	ENSMUSG00000044313	ENSMUSG00000044313
chr3	100488669	100490035	3_100488669_100490035	141.213140544549	0.0218098231025024	0.366372814952088	0.928316279272019	Promoter (<=1kb)	3	100451628	100489198	37571	2	ENSMUST00000128107	0	ENSMUSG00000044468	ENSMUSG00000044468
chr6	113501007	113502555	6_113501007_113502555	105.763519104835	-0.0184126105522629	0.385983104475538	0.929854452640435	Promoter (<=1kb)	6	113494095	113501818	7724	2	ENSMUST00000101059	0	ENSMUSG00000045009	ENSMUSG00000045009
chr13	34124801	34134026	13_34124801_34134026	946.990262282783	-0.0131716172987461	0.750788718043834	0.981743671079003	Promoter (<=1kb)	13	34127008	34130354	3347	2	ENSMUST00000075774	0	ENSMUSG00000045136	ENSMUSG00000045136
chr1	36068400	36070307	1_36068400_36070307	198.876940833344	0.00153764124050258	0.956112542644711	0.9936030454917	Promoter (<=1kb)	1	36068400	36106446	38047	1	ENSMUST00000088174	1	ENSMUSG00000045216	ENSMUSG00000045216
chr1	128590612	128593026	1_128590612_128593026	250.331277533433	-0.0255753122847503	0.367167127223099	0.928316279272019	Promoter (<=1kb)	1	128588199	128592290	4092	2	ENSMUST00000052172	0	ENSMUSG00000045382	ENSMUSG00000045382
chr6	36387702	36389247	6_36387702_36389247	139.634220645234	0.0191836502001485	0.410991349035795	0.934145025576165	Promoter (<=1kb)	6	36388084	36528414	140331	1	ENSMUST00000172278	0	ENSMUSG00000045613	ENSMUSG00000045613
chr7	81570908	81572765	7_81570908_81572765	203.673597177521	-0.0171500575597303	0.52764196766485	0.945983373604933	Promoter (<=1kb)	7	81571292	81596836	25545	1	ENSMUST00000165460	0	ENSMUSG00000045795	ENSMUSG00000045795
chr4	32799800	32801253	4_32799800_32801253	137.067309654869	-0.0232254353476903	0.322244464893884	0.907828086669105	Promoter (<=1kb)	4	32800253	32801383	1131	1	ENSMUST00000062802	0	ENSMUSG00000045854	ENSMUSG00000045854
chr16	38346874	38347975	16_38346874_38347975	105.744237760452	-0.00697985353717332	0.737115871764134	0.978660198033766	Promoter (<=1kb)	16	38346991	38352763	5773	1	ENSMUST00000050273	0	ENSMUSG00000046516	ENSMUSG00000046516
chr11	86755195	86758455	11_86755195_86758455	375.103141217947	-0.0242280623819713	0.464165151953088	0.93879880389918	Promoter (<=1kb)	11	86694351	86757565	63215	2	ENSMUST00000103186	0	ENSMUSG00000047126	ENSMUSG00000047126
chr13	23620033	23623248	13_23620033_23623248	399.001007297564	0.00457666852132248	0.886709834107493	0.989872655017534	Promoter (<=1kb)	13	23583742	23621094	37353	2	ENSMUST00000091704	0	ENSMUSG00000047246	ENSMUSG00000047246
chr18	24121122	24122124	18_24121122_24122124	117.907586507158	-0.00689443964924131	0.746413960418276	0.980982960168274	Promoter (<=1kb)	18	24104757	24121953	17197	2	ENSMUST00000141489	0	ENSMUSG00000047989	ENSMUSG00000047989
chr18	84707582	84707764	18_84707582_84707764	7.733222180619	0.00788879796035668	0.0428592818477108	NA	Distal Intergenic	18	84720019	84730447	10429	1	ENSMUST00000161429	-12255	ENSMUSG00000047992	ENSMUSG00000047992
chr12	107952627	107952917	12_107952627_107952917	18.6912532210056	-0.00435093599016041	0.582552160517975	NA	Intron (ENSMUST00000066060/ENSMUSG00000048251, intron 3 of 3)	12	107915222	108003414	88193	2	ENSMUST00000109887	50497	ENSMUSG00000048251	ENSMUSG00000048251
chr8	105899961	105901721	8_105899961_105901721	175.109134043101	0.0175045787574906	0.491549952201641	0.94453100694857	Promoter (<=1kb)	8	105900441	105931778	31338	1	ENSMUST00000049699	0	ENSMUSG00000048310	ENSMUSG00000048310
chr5	37824677	37825001	5_37824677_37825001	20.0749002217968	0.0155584027691726	0.0624696954943839	NA	Promoter (<=1kb)	5	37820485	37824583	4099	2	ENSMUST00000063116	-95	ENSMUSG00000048450	ENSMUSG00000048450
chr10	80385080	80388417	10_80385080_80388417	376.421161630111	0.00552877601871318	0.870398036583583	0.989872655017534	Promoter (<=1kb)	10	80380355	80387659	7305	2	ENSMUST00000105350	0	ENSMUSG00000048696	ENSMUSG00000048696
chr13	25269480	25269981	13_25269480_25269981	51.504698354619	0.00493649082101666	0.736626492126992	0.978660198033766	Promoter (<=1kb)	13	25252040	25270082	18043	2	ENSMUST00000057866	101	ENSMUSG00000048978	ENSMUSG00000048978
chr3	108209181	108211767	3_108209181_108211767	370.609364699232	0.0455178868068164	0.204703203857958	0.843566327854873	Promoter (<=1kb)	3	108202222	108210486	8265	2	ENSMUST00000117409	0	ENSMUSG00000048997	ENSMUSG00000048997
chr1	161170769	161170999	1_161170769_161170999	37.9512187849032	0.0131373448350689	0.292782105265494	NA	Distal Intergenic	1	161156843	161159314	2472	2	ENSMUST00000178511	-11456	ENSMUSG00000049160	ENSMUSG00000049160
chr11	76216770	76217591	11_76216770_76217591	112.454673456418	0.0332611410084622	0.149238433657761	0.810094262700653	Promoter (<=1kb)	11	76217079	76217517	439	2	ENSMUST00000143822	0	ENSMUSG00000049396	ENSMUSG00000049396
chr10	34095525	34096240	10_34095525_34096240	36.6196080235278	-0.00268811523187063	0.817160438267267	NA	Promoter (<=1kb)	10	34091352	34096519	5168	2	ENSMUST00000069125	279	ENSMUSG00000049872	ENSMUSG00000049872
chr9	44334684	44336240	9_44334684_44336240	202.065331509102	0.0378372724699712	0.196696538996473	0.84003128040735	Promoter (<=1kb)	9	44334715	44336071	1357	1	ENSMUST00000052686	0	ENSMUSG00000049932	ENSMUSG00000049932
chr14	20392719	20394250	14_20392719_20394250	170.223942736092	-0.0369319800108443	0.164625678826126	0.823236485136063	Promoter (<=1kb)	14	20391231	20393555	2325	2	ENSMUST00000061444	0	ENSMUSG00000049960	ENSMUSG00000049960
chr2	109956513	109956788	2_109956513_109956788	10.46798316968	-0.00786195960365247	0.122959457723788	NA	Intron (ENSMUST00000046548/ENSMUSG00000050199, intron 1 of 17)	2	109975542	109997652	22111	1	ENSMUST00000152584	-18754	ENSMUSG00000050199	ENSMUSG00000050199
chr2	32083442	32084758	2_32083442_32084758	114.734130173895	-0.0197984695741814	0.355129528773748	0.923617321564537	Promoter (<=1kb)	2	32050055	32084669	34615	2	ENSMUST00000139629	0	ENSMUSG00000050592	ENSMUSG00000050592
chr16	50528215	50530239	16_50528215_50530239	226.317007342504	0.0621212146099027	0.0684835557988699	0.670034273348298	Distal Intergenic	16	50589859	50591154	1296	2	ENSMUST00000062439	60915	ENSMUSG00000050685	ENSMUSG00000050685
chr9	7763400	7765668	9_7763400_7765668	222.988448885298	-0.0342624311233661	0.239950549853633	0.866309101379951	Promoter (<=1kb)	9	7764041	7794333	30293	1	ENSMUST00000052865	0	ENSMUSG00000050912	ENSMUSG00000050912
chr15	57975289	57976508	15_57975289_57976508	156.890744382336	0.021301939775702	0.359223945808445	0.925298476123868	Distal Intergenic	15	57985419	58011009	25591	1	ENSMUST00000160942	-8911	ENSMUSG00000051225	ENSMUSG00000051225
chr2	90678647	90680443	2_90678647_90680443	222.137413761951	-0.00294275850405335	0.914374898797143	0.992946705109312	Promoter (1-2kb)	2	90677215	90736328	59114	1	ENSMUST00000057481	1433	ENSMUSG00000051329	ENSMUSG00000051329
chr1	61638501	61639833	1_61638501_61639833	91.6869454526975	-0.0066792963429667	0.721901372597296	0.978660198033766	Promoter (<=1kb)	1	61638824	62078259	439436	1	ENSMUST00000138768	0	ENSMUSG00000052062	ENSMUSG00000052062
chr10	121309478	121311655	10_121309478_121311655	145.735221375909	-0.00298551161569738	0.89496656956038	0.991800949902175	Promoter (<=1kb)	10	121263824	121311189	47366	2	ENSMUST00000064107	0	ENSMUSG00000052302	ENSMUSG00000052302
chr1	54924885	54926748	1_54924885_54926748	190.25380710067	-0.00175414595780451	0.943843114610241	0.9936030454917	Promoter (<=1kb)	1	54645340	54926387	281048	2	ENSMUST00000179030	0	ENSMUSG00000052331	ENSMUSG00000052331
chr2	25607179	25608170	2_25607179_25608170	89.5743232194075	0.00176991740233685	0.926993208880894	0.993531640287177	Promoter (<=1kb)	2	25607892	25631758	23867	1	ENSMUST00000155684	0	ENSMUSG00000052403	ENSMUSG00000052403
chr6	71707341	71709506	6_71707341_71709506	215.417156081241	-0.0464620961429207	0.130337169788186	0.792606788907406	Promoter (<=1kb)	6	71707561	71810710	103150	1	ENSMUST00000121469	0	ENSMUSG00000052852	ENSMUSG00000052852
chr2	162659800	162660156	2_162659800_162660156	32.9050496383619	-0.00121555487108426	0.915485145130769	NA	Promoter (<=1kb)	2	161526357	162661094	1134738	2	ENSMUST00000109442	938	ENSMUSG00000053141	ENSMUSG00000053141
chr7	27507519	27508621	7_27507519_27508621	126.063512723483	-0.0189998039016064	0.405408803180226	0.932088408573523	Promoter (<=1kb)	7	27507801	27520034	12234	1	ENSMUST00000125990	0	ENSMUSG00000053198	ENSMUSG00000053198
chr9	51764223	51767625	9_51764223_51767625	331.438494147028	-0.0147137980309427	0.633187607919147	0.967748950194731	Promoter (<=1kb)	9	51765337	51790249	24913	1	ENSMUST00000124907	0	ENSMUSG00000053199	ENSMUSG00000053199
chr6	72413644	72415211	6_72413644_72415211	159.620796089424	0.0103518944407967	0.66921956826037	0.973645260623095	Promoter (<=1kb)	6	72414308	72430712	16405	1	ENSMUST00000065906	0	ENSMUSG00000053460	ENSMUSG00000053460
chr2	18025625	18029349	2_18025625_18029349	373.870864342237	0.00313226684508911	0.924293533268323	0.992980029669919	Promoter (<=1kb)	2	18027926	18028760	835	2	ENSMUST00000135980	0	ENSMUSG00000054057	ENSMUSG00000054057
chr9	53705608	53706805	9_53705608_53706805	104.862044829099	-0.0384740773907363	0.0893689301561541	0.723298105840201	Promoter (<=1kb)	9	53684110	53706232	22123	2	ENSMUST00000068449	0	ENSMUSG00000055069	ENSMUSG00000055069
chr10	117375007	117377289	10_117375007_117377289	231.95248576124	0.0166242642150736	0.556763652354513	0.951399131135038	Promoter (<=1kb)	10	117344673	117376970	32298	2	ENSMUST00000069168	0	ENSMUSG00000055531	ENSMUSG00000055531
chr8	70475897	70477731	8_70475897_70477731	175.364699289989	0.0199450882764531	0.439833892408126	0.93879880389918	Promoter (<=1kb)	8	70450228	70476943	26716	2	ENSMUST00000066597	0	ENSMUSG00000055707	ENSMUSG00000055707
chr17	80224038	80225370	17_80224038_80225370	135.058062279398	-0.00553212561337587	0.808093947470645	0.986975626687857	Promoter (<=1kb)	17	80224441	80226818	2378	1	ENSMUST00000156869	0	ENSMUSG00000055760	ENSMUSG00000055760
chr1	82282736	82292798	1_82282736_82292798	948.960813042731	-0.000178054267024463	0.770039667547314	0.983116672865821	Promoter (<=1kb)	1	82233101	82291416	58316	2	ENSMUST00000069799	0	ENSMUSG00000055980	ENSMUSG00000055980
chr5	25759096	25761670	5_25759096_25761670	250.23277035679	-0.0242241441114583	0.405522904109502	0.932088408573523	Promoter (<=1kb)	5	25759997	25850342	90346	1	ENSMUST00000128727	0	ENSMUSG00000056367	ENSMUSG00000056367
chr7	62376277	62376614	7_62376277_62376614	17.8941571345975	-0.00199089823569183	0.785487984217369	NA	Promoter (<=1kb)	7	62376979	62381640	4662	1	ENSMUST00000080403	-365	ENSMUSG00000056972	ENSMUSG00000056972
chr2	114653788	114655062	2_114653788_114655062	120.146170718191	-0.0103740107812311	0.633298424808094	0.967748950194731	Promoter (<=1kb)	2	114516416	114654953	138538	2	ENSMUST00000028640	0	ENSMUSG00000057147	ENSMUSG00000057147
chr3	122291992	122294767	3_122291992_122294767	318.535398166824	0.0205941756065295	0.510939218796688	0.94481631098788	Promoter (<=1kb)	3	122257091	122293547	36457	2	ENSMUST00000072769	0	ENSMUSG00000057359	ENSMUSG00000057359
chr12	16810650	16812219	12_16810650_16812219	189.255274955639	-0.0543706560668793	0.0718179126984463	0.679291489926904	Promoter (<=1kb)	12	16810965	16826743	15779	1	ENSMUST00000020908	0	ENSMUSG00000057469	ENSMUSG00000057469
chr6	125162664	125166085	6_125162664_125166085	374.125606283589	-0.0476870586269697	0.188307925603739	0.833289456750547	Promoter (<=1kb)	6	125161854	125165773	3920	2	ENSMUST00000118875	0	ENSMUSG00000057666	ENSMUSG00000057666
chr6	30047151	30050278	6_30047151_30050278	306.233829142021	-0.0160106511131809	0.597896226106733	0.95910049122397	Promoter (<=1kb)	6	30047988	30153458	105471	1	ENSMUST00000115212	0	ENSMUSG00000058440	ENSMUSG00000058440
chr15	102073294	102076355	15_102073294_102076355	304.254511114658	0.0468967202026189	0.172485105472463	0.825900129006242	Promoter (<=1kb)	15	102073773	102097172	23400	1	ENSMUST00000169681	0	ENSMUSG00000058655	ENSMUSG00000058655
chr13	67080617	67082158	13_67080617_67082158	153.150817265443	-0.0120000949702791	0.600790121317479	0.960902813575117	Promoter (<=1kb)	13	67069400	67081545	12146	2	ENSMUST00000109742	0	ENSMUSG00000058883	ENSMUSG00000058883
chr17	33684192	33685893	17_33684192_33685893	194.723936184857	0.0234313559057701	0.381034705469104	0.928316279272019	Promoter (<=1kb)	17	33646235	33685392	39158	2	ENSMUST00000114385	0	ENSMUSG00000059208	ENSMUSG00000059208
chr2	181679961	181680811	2_181679961_181680811	106.894353708697	0.00377526613511	0.844369216013883	0.988571753530791	Promoter (<=1kb)	2	181680310	181687347	7038	1	ENSMUST00000129686	0	ENSMUSG00000059540	ENSMUSG00000059540
chr14	54640420	54641950	14_54640420_54641950	140.399340729771	0.00691204023004607	0.752336824707996	0.982123134890008	Promoter (<=1kb)	14	54631992	54641364	9373	2	ENSMUST00000067784	0	ENSMUSG00000059674	ENSMUSG00000059674
chr14	75843961	75846868	14_75843961_75846868	336.499027875741	0.00394553827324268	0.892365983604177	0.990783213727875	Promoter (<=1kb)	14	75845093	75848415	3323	1	ENSMUST00000110894	0	ENSMUSG00000060126	ENSMUSG00000060126
chr16	18233659	18235679	16_18233659_18235679	191.856902073944	0.0534799231657809	0.0902712150774296	0.725929058759219	Promoter (<=1kb)	16	18220754	18235136	14383	2	ENSMUST00000076957	0	ENSMUSG00000060166	ENSMUSG00000060166
chr2	122147695	122148881	2_122147695_122148881	122.949183037712	-0.0258245447356067	0.260441631399901	0.87524259742476	Promoter (<=1kb)	2	122147686	122153083	5398	1	ENSMUST00000102476	10	ENSMUSG00000060802	ENSMUSG00000060802
chr10	88730464	88732495	10_88730464_88732495	265.282186964442	0.00631921357378738	0.830383309055541	0.986975626687857	Promoter (<=1kb)	10	88730858	88735911	5054	1	ENSMUST00000170137	0	ENSMUSG00000060904	ENSMUSG00000060904
chr5	117240042	117242941	5_117240042_117242941	237.013468711668	0.0483517691172803	0.136119938494167	0.800171974795911	Promoter (<=1kb)	5	117240667	117273869	33203	1	ENSMUST00000111975	0	ENSMUSG00000061288	ENSMUSG00000061288
chr2	153492165	153493280	2_153492165_153493280	95.6124285931033	-0.0019358621849848	0.916886987150564	0.992946705109312	Promoter (<=1kb)	2	153459746	153492517	32772	2	ENSMUST00000129385	0	ENSMUSG00000061411	ENSMUSG00000061411
chr2	153492165	153493280	2_153492165_153493280	95.6124285931033	-0.0019358621849848	0.916886987150564	0.992946705109312	Promoter (<=1kb)	2	153459746	153492517	32772	2	ENSMUST00000129385	0	ENSMUSG00000061411	ENSMUSG00000061411
chr12	17347539	17349499	12_17347539_17349499	205.671897654608	0.0042287291583416	0.825670981268852	0.986975626687857	Promoter (<=1kb)	12	17348458	17430094	81637	1	ENSMUST00000046011	0	ENSMUSG00000061458	ENSMUSG00000061458
chr5	27262102	27263927	5_27262102_27263927	123.621716525038	0.0200499246456938	0.334117966546703	0.914719256164784	Promoter (<=1kb)	5	27261975	27727500	465526	1	ENSMUST00000101471	128	ENSMUSG00000061576	ENSMUSG00000061576
chr17	31657454	31658622	17_31657454_31658622	151.654836143235	0.0130713267052235	0.560843914579337	0.952564118449653	Promoter (<=1kb)	17	31647082	31658754	11673	2	ENSMUST00000014684	132	ENSMUSG00000061613	ENSMUSG00000061613
chr17	23585071	23586538	17_23585071_23586538	164.690127773216	-0.0362206081438254	0.155618787742088	0.818229149176426	Promoter (<=1kb)	17	23575845	23586232	10388	2	ENSMUST00000115516	0	ENSMUSG00000062012	ENSMUSG00000062012
chr19	34608252	34608615	19_34608252_34608615	20.2883845998798	-0.00988130768219912	0.255423408438253	NA	Promoter (<=1kb)	19	34607970	34613401	5432	1	ENSMUST00000076249	283	ENSMUSG00000062488	ENSMUSG00000062488
chr17	27513747	27514018	17_27513747_27514018	17.3382030474092	-0.0093225175021807	0.252369808790449	NA	Promoter (<=1kb)	17	27425904	27513341	87438	2	ENSMUST00000118161	-407	ENSMUSG00000063239	ENSMUSG00000063239
chr1	177441098	177453742	1_177441098_177453742	1055.07335359229	-0.00914619220544991	0.812437736577517	0.986975626687857	Promoter (<=1kb)	1	177444661	177450760	6100	1	ENSMUST00000094276	0	ENSMUSG00000063659	ENSMUSG00000063659
chr7	4683497	4685232	7_4683497_4685232	248.74922775678	-0.0111186177901322	0.686718970034078	0.973645260623095	Promoter (<=1kb)	7	4660521	4684963	24443	2	ENSMUST00000079970	0	ENSMUSG00000063802	ENSMUSG00000063802
chr14	60249990	60252448	14_60249990_60252448	292.374805853458	-0.0249434713511793	0.429809242831847	0.936670690504036	Promoter (<=1kb)	14	60219204	60251507	32304	2	ENSMUST00000041905	0	ENSMUSG00000063895	ENSMUSG00000063895
chr3	96244311	96245725	3_96244311_96245725	95.9615566425483	0.0368459280757353	0.0776587099333384	0.6994472671947	Promoter (<=1kb)	3	96245538	96246115	578	1	ENSMUST00000074976	0	ENSMUSG00000063954	ENSMUSG00000063954
chr7	43796862	43797463	7_43796862_43797463	45.5755232372325	-0.00170196086707483	0.897491284757495	0.991986156912526	Promoter (<=1kb)	7	43797577	43803822	6246	1	ENSMUST00000085461	-114	ENSMUSG00000064023	ENSMUSG00000064023
chr11	79710998	79712269	11_79710998_79712269	113.50161224675	-0.00596511130409787	0.775661381046316	0.98338065380735	Promoter (<=1kb)	11	79711969	79712034	66	1	ENSMUST00000083461	0	ENSMUSG00000065395	ENSMUSG00000065395
chr8	126944060	126946204	8_126944060_126946204	233.725588456027	0.000931316463904118	0.97413865151179	0.995667335366011	Promoter (<=1kb)	8	126944847	126944980	134	2	ENSMUST00000083703	0	ENSMUSG00000065637	ENSMUSG00000065637
chr9	121993865	121996263	9_121993865_121996263	167.092913777824	-0.00873510849284902	0.69117117896302	0.973869201788861	Promoter (<=1kb)	9	121981606	121996026	14421	2	ENSMUST00000084743	0	ENSMUSG00000066235	ENSMUSG00000066235
chr2	114012625	114014341	2_114012625_114014341	116.504948064341	0.0444056379355825	0.0696670958170899	0.674016730813406	Promoter (<=1kb)	2	114009601	114013619	4019	2	ENSMUST00000090275	0	ENSMUSG00000068615	ENSMUSG00000068615
chr13	78163289	78164756	13_78163289_78164756	134.413235609151	0.00161963256225466	0.950128500544175	0.9936030454917	3' UTR	13	78189872	78190443	572	2	ENSMUST00000135284	25687	ENSMUSG00000069171	ENSMUSG00000069171
chr7	127935639	127936393	7_127935639_127936393	97.1255149644429	0.0124828202995956	0.512440274431913	0.94481631098788	Promoter (<=1kb)	7	127932960	127936097	3138	2	ENSMUST00000150591	0	ENSMUSG00000070371	ENSMUSG00000070371
chr7	73374984	73377386	7_73374984_73377386	247.706522475676	0.0208512160962248	0.475205907184694	0.941347347817128	Promoter (<=1kb)	7	73375520	73419899	44380	1	ENSMUST00000094312	0	ENSMUSG00000070509	ENSMUSG00000070509
chr5	105415274	105416813	5_105415274_105416813	129.292245403363	0.0224965116895181	0.327994010438406	0.91078583992647	Promoter (<=1kb)	5	105415775	105486189	70415	1	ENSMUST00000112707	0	ENSMUSG00000070639	ENSMUSG00000070639
chr5	66150923	66151125	5_66150923_66151125	20.8882345467923	0.00836535751287214	0.352865518815679	NA	Promoter (<=1kb)	5	66018646	66150978	132333	2	ENSMUST00000094757	0	ENSMUSG00000070780	ENSMUSG00000070780
chr10	62920072	62921647	10_62920072_62921647	129.65684927063	-0.00403349507066292	0.855380158615131	0.98859010420256	Promoter (<=1kb)	10	62920633	62946498	25866	1	ENSMUST00000044977	0	ENSMUSG00000071253	ENSMUSG00000071253
chr10	42017811	42018800	10_42017811_42018800	99.3832622263071	-0.0161882873637916	0.419181530364381	0.934311512095367	Promoter (<=1kb)	10	41914990	42018436	103447	2	ENSMUST00000160262	0	ENSMUSG00000071324	ENSMUSG00000071324
chr6	86403492	86406852	6_86403492_86406852	342.133415147904	0.0320804011894773	0.337956626796131	0.917104576646826	Promoter (<=1kb)	6	86404219	86431201	26983	1	ENSMUST00000095754	0	ENSMUSG00000071337	ENSMUSG00000071337
chr19	33391705	33392327	19_33391705_33392327	61.3070642377052	-0.022589255677753	0.135615708806488	0.800171974795911	Promoter (<=1kb)	19	33137747	33392265	254519	2	ENSMUST00000096114	0	ENSMUSG00000071573	ENSMUSG00000071573
chr19	8897470	8899429	19_8897470_8899429	222.594749744133	0.0333001433325824	0.264906889330944	0.87733304138229	Promoter (<=1kb)	19	8898090	8916663	18574	1	ENSMUST00000096246	0	ENSMUSG00000071650	ENSMUSG00000071650
chr18	44661407	44662866	18_44661407_44662866	149.102389541252	-0.0140655392124983	0.555812474841199	0.951074322252952	Promoter (<=1kb)	18	44425061	44662266	237206	2	ENSMUST00000164666	0	ENSMUSG00000071856	ENSMUSG00000071856
chr11	6415130	6418035	11_6415130_6418035	350.502707414518	0.0395513019070583	0.248526013124297	0.869648208320368	Promoter (<=1kb)	11	6415443	6419817	4375	1	ENSMUST00000132846	0	ENSMUSG00000071866	ENSMUSG00000071866
chr2	168229020	168231895	2_168229020_168231895	242.862240492186	-0.000475683339712731	0.985038228298082	0.99851204645082	Promoter (<=1kb)	2	168230622	168232302	1681	1	ENSMUST00000099071	0	ENSMUSG00000074576	ENSMUSG00000074576
chr13	67107875	67109004	13_67107875_67109004	121.8163633549	-0.0105082541330967	0.622364252972594	0.964284754675924	Exon (ENSMUST00000091526/ENSMUSG00000074824, exon 5 of 7)	13	67096613	67114028	17416	2	ENSMUST00000091526	5024	ENSMUSG00000074824	ENSMUSG00000074824
chr2	94273141	94274105	2_94273141_94274105	91.7606415983046	0.00464966253545471	0.804999417862071	0.986975626687857	Distal Intergenic	2	94260966	94264758	3793	2	ENSMUST00000134563	-8384	ENSMUSG00000075020	ENSMUSG00000075020
chr2	93015011	93015233	2_93015011_93015233	17.3935491816772	-0.00649514923171192	0.411850396919146	NA	Promoter (1-2kb)	2	93009973	93013910	3938	2	ENSMUST00000130441	-1102	ENSMUSG00000075028	ENSMUSG00000075028
chr2	54082443	54085580	2_54082443_54085580	271.344474325815	-0.0343971363043819	0.257838760848176	0.874620439500908	Promoter (<=1kb)	2	54084093	54085552	1460	2	ENSMUST00000100089	0	ENSMUSG00000075334	ENSMUSG00000075334
chr3	58576131	58578815	3_58576131_58578815	255.174493392147	0.05061923311173	0.123201022680234	0.782588265859225	Promoter (<=1kb)	3	58576636	58593133	16498	1	ENSMUST00000107924	0	ENSMUSG00000075700	ENSMUSG00000075700
chr10	80053179	80055627	10_80053179_80055627	273.692987801026	0.0339855646330213	0.273260056715251	0.881699736188678	Promoter (<=1kb)	10	80053488	80056439	2952	1	ENSMUST00000105372	0	ENSMUSG00000075706	ENSMUSG00000075706
chr1	7397281	7398642	1_7397281_7398642	218.002144130238	0.0245611335895935	0.390957730896076	0.930253587148849	Distal Intergenic	1	7265803	7265932	130	1	ENSMUST00000104056	131479	ENSMUSG00000077244	ENSMUSG00000077244
chr7	123982177	123984202	7_123982177_123984202	153.503665518474	-0.0472012133540945	0.0892029971622558	0.722782378963579	Promoter (<=1kb)	7	123982869	124398989	416121	1	ENSMUST00000106437	0	ENSMUSG00000078591	ENSMUSG00000078591
chr7	73739725	73742081	7_73739725_73742081	169.108138310776	-0.0181992847089714	0.478015381970863	0.942545983594424	Promoter (<=1kb)	7	73740307	73776919	36613	1	ENSMUST00000107456	0	ENSMUSG00000078670	ENSMUSG00000078670
chr12	81331991	81333845	12_81331991_81333845	117.376912680835	0.0605119648629384	0.0287121089746063	0.527512067437671	Promoter (<=1kb)	12	81197915	81333180	135266	2	ENSMUST00000064594	0	ENSMUSG00000079055	ENSMUSG00000079055
chr17	6476477	6477521	17_6476477_6477521	76.6893056863761	0.00197550769509355	0.912141951054598	0.992946705109312	Promoter (<=1kb)	17	6451888	6477102	25215	2	ENSMUST00000167717	0	ENSMUSG00000079733	ENSMUSG00000079733
chr11	111553337	111553659	11_111553337_111553659	7.5568856753056	0.00672156415561144	0.150374801344966	NA	Distal Intergenic	11	111612817	111613306	490	2	ENSMUST00000120443	59647	ENSMUSG00000082448	ENSMUSG00000082448
chr16	56886223	56886478	16_56886223_56886478	17.7536002919216	-0.000107816581935008	0.976840255720656	NA	Promoter (<=1kb)	16	56886367	56889453	3087	1	ENSMUST00000138684	0	ENSMUSG00000084999	ENSMUSG00000084999
chr6	32412857	32413103	6_32412857_32413103	11.6828425428482	-0.00949760837434152	0.113971403975478	NA	Intron (ENSMUST00000115096/ENSMUSG00000029765, intron 3 of 31)	6	32451170	32454750	3581	1	ENSMUST00000152538	-38067	ENSMUSG00000086675	ENSMUSG00000086675
